Hospital,Hospital type,Control type,IPPS Payment amount (unadjusted),Total Inpatient DaysOutpatient Visits: Total Hospital (S3_1_C8_14),S10 DATA: Cost of Uncompensated Care (S10_C1_30),"Donations, Land Improvements",REIMBURSEMENT SETTLEMENT: Payment to cost ratio,HAC reduction adjustment amount,HVBP payment adjustment amount,Total Salaries,State,REIMBURSEMENT SETTLEMENT: Subtotal,NUMBER OF BEDS: Total Hospital,"ADJUSTED SALARIES, Subtotal Salaries",IPPS Interim payment,S10 DATA: Net Revenue from Medicaid (S10_C1_2),S10 DATA: Cost of charity care (S10_C3_23),NUMBER OF BEDS: ICU,BED DAYS: Total Hospital,Total Charges,Total Costs,S10 DATA: Total Bad Debt expense (S10_C1_26),REIMBURSEMENT SETTLEMENT: Interim payments,Total Inpatient DaysOutpatient Visits: Total Facility FTEs (S3_1_C9_27),Total Inpatient DaysOutpatient Visits: Total discharges (S3_1_C15_14),Medicare Inpatient DaysOutpatient Visits: Total Hospital (S3_1_C6_14),S10 DATA: Medicaid charges (S10_C1_6),S10 DATA: Cost To Charge Ratio (S10_C1_1),Total Liabilities,Fiscal Year Begin Date,Fiscal Year End Date,Beginning FFY
NORTHERN CALIFORNIA REHAB HOSPITAL (052047),General Long Term,Proprietary-Corporation,,15881.0,,,,,,15147705.0,CA,13235.0,56.0,13082215.0,,,,,20440.0,265626183.0,34205164.0,,12819.0,,545.0,8647.0,,,2638870.0,2018-01-01 00:00:00,2018-12-31,2018
NORTHERN COCHISE COMMUNITY HOSPITAL (031302),Critical Access Hospitals,Governmental-Hospital District,,796.0,852913.0,,,,,7431248.0,AZ,2552276.0,24.0,,,2725498.0,111752.0,,8760.0,23122852.0,15290061.0,1184000.0,2299476.0,,184.0,457.0,8812206.0,0.661253,2718644.0,2018-07-01 00:00:00,2019-06-30,2018
NORTHERN COLORADO ADVANCED CARE HOSP (062017),General Long Term,Proprietary-Corporation,,5875.0,,,,,,3894786.0,CO,84.0,20.0,,,,,,7300.0,17406385.0,8461204.0,,82.0,,185.0,3540.0,,,110236372.0,2018-03-01 00:00:00,2019-02-28,2018
NORTHERN COLORADO REHAB HOSPITAL (063033),Rehabilitation,Proprietary-Corporation,,12891.0,,,,,,7595032.0,CO,,40.0,,,,,,14600.0,26032170.0,13058437.0,,,,929.0,7870.0,,,306642493.0,2018-01-01 00:00:00,2018-12-31,2018
NORTHERN DUTCHESS HOSPITAL (330049),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,23486301.0,19440.0,1148967.0,,,235010.0,57011.0,39774141.0,NY,10568092.0,74.0,38505735.0,20817654.0,10782545.0,854212.0,7.0,27010.0,317716506.0,107134366.0,868375.0,10435972.0,,5192.0,8543.0,42627103.0,0.337201,70804000.0,2018-01-01 00:00:00,2018-12-31,2018
NORTHERN HOSP OF SURRY CO (340003),General Short Term (Acute Care Hospitals),Governmental-Hospital District,11556855.0,13675.0,6421483.0,,,,63414.0,40920201.0,NC,7542823.0,100.0,28764327.0,10171715.0,7480456.0,3643912.0,10.0,36500.0,205190275.0,66863824.0,8434128.0,7798093.0,,4098.0,5692.0,23262468.0,0.325863,37562121.0,2017-10-01 00:00:00,2018-09-30,2018
NORTHERN IDAHO ADVANCED CARE HOSP (132001),General Long Term,Proprietary-Corporation,,10536.0,,,,,,7331074.0,ID,653.0,40.0,,,,,,14600.0,32465563.0,14388358.0,,640.0,,383.0,6787.0,,,269558478.0,2017-10-01 00:00:00,2018-09-30,2018
NORTHERN ILLINOIS MEDICAL CENTER (140116),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,110800522.0,90343.0,21358931.0,,,,48416.0,188758572.0,IL,49901658.0,307.0,170482395.0,94872803.0,38274200.0,11837661.0,30.0,131304.0,2359455055.0,565506580.0,38536468.0,48827983.0,16.0,20825.0,41578.0,210684090.0,0.239677,533493007.0,2018-07-01 00:00:00,2019-08-31,2018
NORTHERN INYO HOSPITAL (051324),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,3567.0,2879580.0,,,,,33796828.0,CA,9590237.0,25.0,31678637.0,,5245444.0,666121.0,4.0,9125.0,137714278.0,83744937.0,3838293.0,8028931.0,,1017.0,1920.0,24809124.0,0.608106,111802241.0,2018-07-01 00:00:00,2019-06-30,2018
NORTHERN ITASCA HOSPITAL DISTRICT (241316),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,972.0,101001.0,,,,,8716426.0,MN,2569228.0,20.0,,,2684394.0,11708.0,,7300.0,25381313.0,18443818.0,123733.0,2499900.0,,265.0,670.0,3194718.0,0.726669,14288151.0,2018-01-01 00:00:00,2018-12-31,2018
NORTHERN LOUISIANA MEDICAL CENTER (190086),General Short Term (Acute Care Hospitals),Proprietary-Corporation,15348746.0,19050.0,1818770.0,,,151584.0,-106380.0,21723944.0,LA,4668374.0,157.0,22618105.0,13492560.0,8755552.0,451190.0,28.0,57305.0,416706378.0,49346608.0,9957593.0,4715820.0,,4237.0,7606.0,105919235.0,0.118421,83694789.0,2017-10-01 00:00:00,2018-09-30,2018
NORTHERN MAINE MEDICAL CENTER (200052),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,5951074.0,6215.0,1247769.0,,,,86720.0,28806242.0,ME,5063321.0,43.0,16213955.0,6428071.0,4247270.0,283441.0,,15695.0,75203645.0,42976871.0,1762565.0,4961167.0,,1060.0,3791.0,6463121.0,0.571473,14352223.0,2017-10-01 00:00:00,2018-09-30,2018
NORTHERN MONTANA HOSPITAL (270032),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,4641309.0,3617.0,881461.0,,,,41332.0,28941017.0,MT,5773715.0,49.0,22311906.0,4859915.0,11780418.0,89762.0,6.0,17885.0,129168658.0,53053497.0,1936308.0,5655900.0,,1129.0,1422.0,32087247.0,0.41073,9862956.0,2018-07-01 00:00:00,2019-06-30,2018
NORTHERN NAVAJO MEDICAL CENTER (320059),General Short Term (Acute Care Hospitals),Governmental- Federal,5566129.0,6991.0,,,,66833.0,50343.0,81328307.0,NM,11334067.0,60.0,48594623.0,5908294.0,,,,21900.0,1712925.0,98418678.0,,9274810.0,,1692.0,2833.0,,,,2017-10-01 00:00:00,2018-09-30,2018
NORTHERN NEVADA ADULT MENTAL HEALTH (294000),Psychiatric,Governmental-State,,7358.0,,,,,,15828824.0,NV,276831.0,70.0,,,,,,25550.0,1923791.0,15193093.0,,271296.0,,344.0,422.0,,,,2018-07-01 00:00:00,2019-06-30,2018
NORTHERN NEVADA MEDICAL CENTER (290032),General Short Term (Acute Care Hospitals),Proprietary-Corporation,16637649.0,13241.0,3669965.0,,,126192.0,16817.0,34662530.0,NV,11482358.0,72.0,32098548.0,14863563.0,6039842.0,1992505.0,12.0,26280.0,829809753.0,84208592.0,14829593.0,11246926.0,,4042.0,5595.0,120088778.0,0.101479,-49039481.0,2018-01-01 00:00:00,2018-12-31,2018
NORTHERN PINES MEDICAL CENTER (241340),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,839.0,433384.0,,,,,7647017.0,MN,1917190.0,16.0,,,1117460.0,259789.0,,5840.0,24555188.0,15514619.0,299718.0,1854932.0,,171.0,493.0,2806049.0,0.631827,7964327.0,2018-07-01 00:00:00,2019-06-30,2018
NORTHERN ROCKIES MEDICAL CENTER (271337),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,632.0,415260.0,,,,,4847319.0,MT,833287.0,20.0,,,2010480.0,90918.0,,7300.0,9528692.0,8769766.0,374240.0,816504.0,,132.0,388.0,4269337.0,0.920354,1650347.0,2017-10-01 00:00:00,2018-09-30,2018
NORTHERN UTAH REHABILIATION HOSPITAL (463027),Rehabilitation,Proprietary-Corporation,,6282.0,,,,,,5115325.0,UT,,40.0,,,,,,14600.0,13920618.0,10902519.0,,,,445.0,4780.0,,,100813265.0,2018-01-01 00:00:00,2018-12-31,2018
NORTHERN VIRGINIA MENTAL HEALTH INST (494010),Psychiatric,Governmental-State,,30560.0,,,,,,23064797.0,VA,265824.0,94.0,,,,,,34310.0,37897888.0,36438004.0,,1429.0,2.57,1245.0,2650.0,,,4165736.0,2018-07-01 00:00:00,2019-06-30,2018
NORTHERN WESTCHESTER HOSPITAL (330162),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,34463090.0,35790.0,3450570.0,,,79385.0,242159.0,128564875.0,NY,15118915.0,168.0,119405093.0,30820459.0,14660558.0,2423054.0,16.0,61320.0,748080986.0,236054295.0,3238000.0,14859755.0,,8581.0,13075.0,74444110.0,0.315546,179628000.0,2018-01-01 00:00:00,2018-12-31,2018
NORTHFIELD CITY HOSPITAL (240014),General Short Term (Acute Care Hospitals),Governmental-City-County,7089063.0,5697.0,1386346.0,,,,87779.0,48630870.0,MN,6156503.0,37.0,27692543.0,7253422.0,5267652.0,509922.0,,13505.0,202945619.0,68095343.0,2610618.0,6033200.0,,1929.0,1969.0,21913848.0,0.335535,87456415.0,2018-01-01 00:00:00,2018-12-31,2018
NORTHRIDGE MEDICAL CENTER (110040),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,1115666.0,1255.0,283915.0,,,,35.0,11370276.0,GA,622106.0,28.0,6393922.0,1024981.0,1122872.0,29199.0,,10220.0,50251990.0,23336009.0,625777.0,643350.0,,327.0,564.0,5238974.0,0.46438,130869.0,2018-01-01 00:00:00,2018-12-31,2018
NORTHRIDGE MEDICAL CENTER - ROSCOE (050116),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,35941182.0,31685.0,5252476.0,,,351546.0,-118891.0,90235372.0,CA,8359657.0,318.0,82522538.0,32987326.0,27743622.0,2692439.0,46.0,68370.0,1373032937.0,194660565.0,17676149.0,8250580.0,24.0,7462.0,9920.0,306526932.0,0.141774,131799049.0,2018-07-01 00:00:00,2019-01-31,2018
NORTHSHORE UNIVERSITY HEALTHSYSTEM (140010),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,227042740.0,170431.0,33051595.0,,,,740522.0,573637778.0,IL,178683102.0,698.0,515758332.0,207591266.0,62476525.0,23402098.0,115.0,254770.0,4743254320.0,1161106072.0,36735246.0,176430211.0,210.79,39381.0,77201.0,383200831.0,0.244791,1360661466.0,2017-10-01 00:00:00,2018-09-30,2018
NORTHSIDE HOSPITAL (100238),General Short Term (Acute Care Hospitals),Proprietary-Corporation,39797346.0,45613.0,16054335.0,,,,-39829.0,53400479.0,FL,6565453.0,221.0,53708875.0,35293767.0,8169501.0,14150876.0,32.0,81165.0,1775781272.0,138784874.0,20252607.0,6559925.0,33.5,9340.0,15652.0,199336598.0,0.078154,-35963476.0,2017-10-01 00:00:00,2018-09-30,2018
NORTHSIDE HOSPITAL (110161),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,61418686.0,209713.0,95995129.0,,,,-96074.0,601562393.0,GA,112132591.0,536.0,492946905.0,56823222.0,70965466.0,84951487.0,28.0,195640.0,6488984276.0,1203222057.0,59282348.0,109957532.0,,35153.0,23657.0,418393402.0,0.185425,703808765.0,2017-10-01 00:00:00,2018-09-30,2018
NORTHSIDE HOSPITAL FORSYTH (110005),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,56353013.0,85758.0,38955411.0,,,,44240.0,219771724.0,GA,26985092.0,299.0,184382118.0,50540826.0,17558459.0,33173223.0,24.0,109135.0,2030291409.0,416117597.0,28081113.0,26425781.0,,15273.0,28794.0,125972090.0,0.204955,87868661.0,2017-10-01 00:00:00,2018-09-30,2018
NORTHSIDE HOSPITAL GWINNETT (110087),General Short Term (Acute Care Hospitals),Governmental-County,91399405.0,139861.0,80012359.0,,,,-139111.0,280363923.0,GA,40644462.0,462.0,265955478.0,78078483.0,63426123.0,50932819.0,44.0,172075.0,2893867538.0,685282445.0,122285190.0,39380295.0,49.4,28620.0,34150.0,340938176.0,0.236805,419510586.0,2018-07-01 00:00:00,2019-06-30,2018
NORTHSIDE HOSPITAL-CHEROKEE  INC. (110008),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,34187606.0,48523.0,32871002.0,,,340156.0,15902.0,155705068.0,GA,21630077.0,114.0,116472128.0,30879058.0,13919586.0,26677574.0,,41610.0,1336923165.0,263519160.0,31421337.0,21224883.0,,8940.0,17298.0,105746875.0,0.197109,516188608.0,2017-10-01 00:00:00,2018-09-30,2018
NORTHSIDE MEDICAL CENTER (360141),General Short Term (Acute Care Hospitals),Proprietary-Corporation,9373457.0,8833.0,1281221.0,,,,-3625.0,18772942.0,OH,2004683.0,84.0,16987315.0,7427673.0,9217457.0,453010.0,23.0,22092.0,264378765.0,51919532.0,4081513.0,1770599.0,76.55,2127.0,1973.0,77214791.0,0.196383,60565655.0,2018-01-01 00:00:00,2018-09-20,2018
NORTHWEST - TOLEDO (364014),Psychiatric,Governmental-State,,38472.0,,,,,,23220210.0,OH,98091.0,114.0,,,,,,41610.0,1582127.0,22862550.0,,76488.0,,521.0,2267.0,,,,2018-07-01 00:00:00,2019-06-30,2018
NORTHWEST COMMUNITY HOSPITAL (140252),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,90185602.0,84589.0,14550190.0,,,,-416492.0,196625919.0,IL,42222989.0,396.0,191464052.0,78068215.0,23779964.0,9489788.0,60.0,150380.0,1795549453.0,441287935.0,19741090.0,42146824.0,,19530.0,37026.0,142794625.0,0.245768,373320147.0,2017-10-01 00:00:00,2018-09-30,2018
NORTHWEST CTR FOR BEHAVIORAL HEALTH (374001),Psychiatric,Governmental-State,,6608.0,,,,,,7576199.0,OK,,24.0,,,,,,8760.0,4613768.0,8768892.0,,,,582.0,512.0,,,1310938.0,2018-07-01 00:00:00,2019-06-30,2018
NORTHWEST FLORIDA COMMUNITY HOSPITAL (101308),General Short Term (Critical Access Hospitals),Proprietary-Corporation,,5347.0,2555362.0,,,,,11116582.0,FL,1042317.0,25.0,,,3635987.0,296497.0,,9125.0,90081457.0,22584689.0,8657063.0,1528325.0,,704.0,3431.0,15220559.0,0.250714,11064875.0,2018-01-01 00:00:00,2018-12-31,2018
NORTHWEST HILLS SURGICAL HOSPITAL (450808),General Short Term (Acute Care Hospitals),Proprietary-Other,3860127.0,626.0,60418.0,,,,,6627415.0,TX,1853159.0,8.0,6844521.0,3621400.0,41245.0,,,2920.0,162477565.0,35344197.0,276951.0,1816096.0,,515.0,184.0,805025.0,0.217533,15013070.0,2018-01-01 00:00:00,2018-12-31,2018
NORTHWEST HOSPITAL CENTER (210040),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,67988509.0,48127.0,8104956.0,,,,,92373026.0,MD,16283410.0,189.0,77431829.0,61803187.0,45453546.0,1583314.0,16.0,68985.0,283689102.0,195176629.0,9479200.0,31513283.0,,10140.0,24283.0,54111364.0,0.687995,118042000.0,2018-07-01 00:00:00,2019-06-30,2018
NORTHWEST MEDICAL CENTER (010086),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,2684774.0,3459.0,1036247.0,,,29289.0,-4269.0,10818887.0,AL,2983014.0,61.0,6958341.0,2524294.0,974277.0,786400.0,4.0,22265.0,102406993.0,16769860.0,1457701.0,3046140.0,,914.0,2101.0,9973879.0,0.163757,9645365.0,2018-01-01 00:00:00,2018-12-31,2018
NORTHWEST MEDICAL CENTER (030085),General Short Term (Acute Care Hospitals),Proprietary-Corporation,48507663.0,50730.0,3135967.0,,,,-366928.0,84704160.0,AZ,23032763.0,281.0,84029295.0,42082108.0,29723235.0,1169057.0,50.0,102565.0,2282648429.0,247189909.0,16844144.0,22685517.0,,13913.0,13953.0,362100571.0,0.108291,-45385607.0,2017-10-01 00:00:00,2018-09-30,2018
NORTHWEST MEDICAL CENTER (040022),General Short Term (Acute Care Hospitals),Proprietary-Corporation,39124212.0,57660.0,10089480.0,,,,-159958.0,72537668.0,AR,12969296.0,275.0,75517626.0,33982678.0,19616283.0,3650843.0,21.0,98190.0,1987301493.0,204290036.0,58983162.0,12618149.0,7.5,11582.0,13461.0,312881712.0,0.102798,-146197235.0,2017-11-01 00:00:00,2018-10-31,2018
NORTHWEST MEDICAL CENTER (100189),General Short Term (Acute Care Hospitals),Proprietary-Corporation,30696331.0,60740.0,15135341.0,,,,-46584.0,58567626.0,FL,4963566.0,228.0,59113947.0,26768770.0,17212248.0,13057237.0,24.0,83220.0,2295768272.0,181314960.0,23274904.0,4976458.0,6.41,14230.0,11946.0,324124241.0,0.078978,-34830096.0,2018-01-01 00:00:00,2018-12-31,2018
NORTHWEST MEDICAL CENTER (261328),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,2088.0,1417196.0,,,,,8852153.0,MO,4135318.0,25.0,,,1569254.0,186039.0,,9125.0,21984545.0,20201111.0,1364424.0,3840233.0,,432.0,1677.0,2185748.0,0.918878,8445000.0,2018-07-01 00:00:00,2019-06-30,2018
NORTHWEST MEDICAL CENTER ORO VALLEY (030114),General Short Term (Acute Care Hospitals),Proprietary-Corporation,22334918.0,15311.0,550260.0,,,,2867.0,34441298.0,AZ,10451912.0,111.0,31888517.0,19509266.0,5837829.0,304387.0,36.0,40515.0,850427417.0,91409682.0,1899678.0,10240607.0,,4871.0,7446.0,76985534.0,0.107487,38794248.0,2017-10-01 00:00:00,2018-09-30,2018
NORTHWEST MS MEDICAL CENTER (250042),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,1939375.0,2430.0,251208.0,,,20133.0,8749.0,3013251.0,MS,623121.0,181.0,3191846.0,1784777.0,1820912.0,,10.0,11041.0,65481775.0,7795912.0,1984928.0,623899.0,,470.0,934.0,18432606.0,0.119055,36309713.0,2017-11-01 00:00:00,2017-12-31,2018
NORTHWEST MS MEDICAL CENTER (250042),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,9651350.0,12135.0,4396043.0,,,104897.0,35109.0,16818534.0,MS,3774560.0,181.0,17733645.0,9133072.0,7683655.0,3822546.0,10.0,66065.0,349424280.0,44738443.0,4288443.0,3852644.0,,1644.0,4650.0,79279300.0,0.128035,38357740.0,2018-01-01 00:00:00,2018-12-31,2018
NORTHWEST SPECIALTY HOSPITAL (130066),General Short Term (Acute Care Hospitals),Proprietary-Other,7382812.0,2446.0,253729.0,,,72040.0,,17101622.0,ID,4434394.0,34.0,14710745.0,6357092.0,1036023.0,5950.0,,12410.0,131078229.0,44811993.0,723580.0,4355456.0,,1318.0,946.0,3291162.0,0.341872,9997461.0,2018-01-01 00:00:00,2018-12-31,2018
NORTHWEST SURGICAL HOSPITAL (370192),General Short Term (Acute Care Hospitals),Proprietary-Corporation,548037.0,358.0,113006.0,,,,,2502135.0,OK,1381980.0,9.0,2671239.0,493741.0,243665.0,260.0,,3285.0,64287026.0,11772462.0,615686.0,1354340.0,,184.0,65.0,1993057.0,0.183123,3086537.0,2018-01-01 00:00:00,2018-12-31,2018
NORTHWEST TEXAS HOSPITAL (450209),General Short Term (Acute Care Hospitals),Proprietary-Corporation,51807545.0,71290.0,36070194.0,,,504703.0,-217613.0,95675066.0,TX,12552714.0,347.0,87483253.0,46912829.0,43707230.0,26942733.0,51.0,126655.0,1730122950.0,223655839.0,68122513.0,12024143.0,61.33,15488.0,16027.0,370172023.0,0.129272,85006339.0,2018-01-01 00:00:00,2018-12-31,2018
NORTHWESTERN LAKE FOREST HOSPITAL (140130),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,42073465.0,33613.0,14783382.0,,,407369.0,154459.0,104251960.0,IL,37060372.0,114.0,101798628.0,35373592.0,20745187.0,10132792.0,12.0,41610.0,1848312469.0,369952063.0,22716280.0,36610876.0,24.4,9589.0,12904.0,210040779.0,0.200157,138375685.0,2018-09-01 00:00:00,2019-08-31,2018
NORTHWESTERN MEDICAL CENTER (470024),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,14953032.0,7761.0,2680804.0,,,155810.0,69898.0,53246212.0,VT,10606063.0,53.0,40640564.0,11440123.0,8580536.0,569448.0,,19345.0,151913460.0,81781668.0,3995862.0,7397015.0,,2388.0,4054.0,28130328.0,0.538344,47214552.0,2017-10-01 00:00:00,2018-09-30,2018
NORTHWESTERN MEMORIAL HOSPITAL (140281),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,288373025.0,269450.0,49716204.0,,,196421.0,902478.0,479370224.0,IL,97328502.0,874.0,450086694.0,268791509.0,136307199.0,38811088.0,115.0,318309.0,7634976788.0,1461246196.0,53447827.0,97304017.0,574.96,45106.0,72589.0,830941327.0,0.191388,1266558652.0,2018-09-01 00:00:00,2019-08-31,2018
NORTHWOOD DEACONESS HEALTH CENTER (351312),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1479.0,43109.0,,,,,6449386.0,ND,938840.0,12.0,,,587126.0,43109.0,,4380.0,11635318.0,11844770.0,,954144.0,,42.0,1138.0,769288.0,1.018001,5139571.0,2018-01-01 00:00:00,2018-12-31,2018
NORTON COMMUNITY HOSPITAL  INC. (490001),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,9943263.0,8277.0,3717003.0,,,,62955.0,20941271.0,VA,4466863.0,65.0,16489950.0,8924619.0,4772673.0,2506561.0,11.0,23725.0,298475052.0,43495965.0,7749894.0,4452242.0,21.56,2384.0,3312.0,48539721.0,0.145727,36280875.0,2017-10-01 00:00:00,2018-09-30,2018
NORTON COUNTY HOSPITAL (171348),General Short Term (Critical Access Hospitals),Governmental-County,,1177.0,310451.0,,,,,5973273.0,KS,2223365.0,25.0,,,627573.0,218342.0,,9125.0,16316318.0,12249254.0,184086.0,2215984.0,,152.0,905.0,960577.0,0.750736,7873659.0,2018-07-01 00:00:00,2019-06-30,2018
NORTON HOSPITAL (180088),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,237986656.0,372766.0,20585369.0,,,2338780.0,-951206.0,504177629.0,KY,119176682.0,1430.0,458360055.0,216362930.0,338735836.0,11947536.0,175.0,521950.0,8071536075.0,1451737847.0,39993874.0,118952517.0,180.32,73695.0,88145.0,1886862555.0,0.179859,156881955.0,2018-01-01 00:00:00,2018-12-31,2018
NORTON SOUND REGIONAL HOSPITAL (021308),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1911.0,1397978.0,,,,,52876887.0,AK,3412650.0,18.0,,,39390926.0,124921.0,,6570.0,83264528.0,67861001.0,1562024.0,3470479.0,,646.0,507.0,50298743.0,0.815005,13504140.0,2017-10-01 00:00:00,2018-09-30,2018
NORWALK HOSPITAL (070034),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,64019623.0,48152.0,10872372.0,,,611178.0,-47457.0,137284345.0,CT,29305652.0,251.0,114899795.0,56901668.0,32787395.0,5583383.0,40.0,91615.0,997555915.0,288253136.0,18262349.0,28766708.0,59.72,11127.0,22119.0,174059647.0,0.288959,164558807.0,2017-10-01 00:00:00,2018-09-30,2018
NORWEGIAN AMERICAN HOSPITAL (140206),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,17509445.0,31173.0,6594218.0,,,,470.0,47563441.0,IL,3203195.0,173.0,44881907.0,15740494.0,64146249.0,4918986.0,12.0,63145.0,291587187.0,95020564.0,5014977.0,3307144.0,10.26,5621.0,7334.0,147550823.0,0.325874,68095968.0,2017-10-01 00:00:00,2018-09-30,2018
NORWOOD HEALTH CENTER (524019),Psychiatric,Governmental-County,,3335.0,,,,,,3884104.0,WI,,16.0,,,,,,5840.0,6937488.0,5990516.0,,,,433.0,888.0,,,4672848.0,2018-01-01 00:00:00,2018-12-31,2018
NOT-FOR-PROFIT HOSPITAL CORPORATION (090008),General Short Term (Acute Care Hospitals),Governmental-City,21707815.0,30326.0,4650429.0,,,,-92367.0,63271152.0,DC,2756450.0,196.0,57641197.0,19416053.0,46420072.0,917795.0,16.0,71540.0,305721038.0,111004072.0,10296510.0,2701538.0,,5084.0,11444.0,157399668.0,0.363089,144207953.0,2017-10-01 00:00:00,2018-09-30,2018
NOVANT HEALTH PRINCE WILLIAM MEDICAL (490045),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,24256901.0,22302.0,19921928.0,,,239110.0,-118672.0,63203518.0,VA,10788624.0,94.0,60252099.0,21524642.0,4984252.0,16580119.0,21.0,34310.0,493027283.0,157174795.0,10442526.0,10708881.0,,5220.0,8458.0,17957623.0,0.318795,139432484.0,2018-01-01 00:00:00,2018-12-31,2018
NOVANT HLTH HAYMARKET MEDICAL CENTER (490144),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,7897334.0,8759.0,2892665.0,,,,-2683.0,24943417.0,VA,5446849.0,60.0,26283162.0,5980487.0,638444.0,2864623.0,8.0,21900.0,255126414.0,72630642.0,80120.0,5362618.0,,2587.0,2450.0,2512943.0,0.284685,-4687976.0,2018-01-01 00:00:00,2018-12-31,2018
NOVATO COMMUNITY HOSPITAL (050131),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,15087593.0,6178.0,1380788.0,,,,67014.0,28239989.0,CA,5228358.0,47.0,27436865.0,13705217.0,5337308.0,987820.0,8.0,17155.0,244270349.0,65113342.0,1387931.0,5205170.0,,1945.0,3808.0,40567513.0,0.266563,47996170.0,2018-01-01 00:00:00,2018-12-31,2018
NOWATA HEALTH CENTER (371305),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1749.0,1088195.0,,,,,2510375.0,OK,561349.0,25.0,,,211144.0,686137.0,,9125.0,8277127.0,5996308.0,601287.0,659358.0,,96.0,1226.0,1499819.0,0.724443,923269.0,2017-10-01 00:00:00,2018-09-30,2018
NOXUBEE COUNTY HOSPITAL (251307),General Short Term (Critical Access Hospitals),Governmental-County,,3703.0,1429263.0,,,,,9963477.0,MS,1976741.0,25.0,,,611833.0,106423.0,,9125.0,24912854.0,17715127.0,1948421.0,1745085.0,,367.0,3296.0,2268792.0,0.711084,4161391.0,2017-10-01 00:00:00,2018-09-30,2018
NY COMMUNITY HOSPITAL OF BROOKLYN (330019),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,44311830.0,35541.0,801256.0,,,,-62066.0,52715947.0,NY,3382491.0,134.0,47722431.0,38277014.0,7911837.0,388362.0,7.0,48910.0,225301710.0,99475598.0,1011780.0,3381364.0,5.75,7529.0,20521.0,39878467.0,0.441522,52241000.0,2018-01-01 00:00:00,2018-12-31,2018
NYACK HOSPITAL (330104),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,49973545.0,56968.0,6251832.0,,,,-70331.0,108908190.0,NY,18879845.0,209.0,99387372.0,44665196.0,39469482.0,4726856.0,,76285.0,1157523115.0,243704481.0,6721612.0,18768464.0,,10413.0,24387.0,280254634.0,0.21054,118330580.0,2018-01-01 00:00:00,2018-12-31,2018
NYC HEALTH + HOSPITAL / CONEY ISLAND (330196),General Short Term (Acute Care Hospitals),Governmental-City,78249652.0,86797.0,74711670.0,,,740093.0,10562.0,197715687.0,NY,11231997.0,292.0,174533797.0,70703707.0,79068647.0,52357712.0,22.0,106580.0,435386282.0,435386281.0,22420714.0,8498436.0,154.1,12272.0,27439.0,341749708.0,1.0,215020458.0,2018-07-01 00:00:00,2019-06-30,2018
