Hospital,Hospital type,Control type,IPPS Interim payment,Cost of Uncompensated Care,Cost To Charge Ratio,Urban (1) and Rural (2) Indicator,Total Costs,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,IPPS Payment amount (unadjusted),Net Revenue from Medicaid,"Donations, Land Improvements",Total Charges,NUMBER OF BEDS: Total Hospital,Total Days,REIMBURSEMENT SETTLEMENT: Interim payments,Total Salaries,BED DAYS: Total Hospital,Total discharges,Total Bad Debt expense,Fiscal Year End Date,State,Total Days Title XVIII,REIMBURSEMENT SETTLEMENT: Subtotal,NUMBER OF BEDS: ICU,Total cost of charity care,HVBP payment adjustment amount,Fiscal Year Begin Date,FTE Employees on Payroll,HAC reduction adjustment amount,"ADJUSTED SALARIES, Subtotal Salaries",Total Liabilities,Medicaid charges,Number of Interns & Residents,NUMBER OF BEDS: Adults & Pediatrics,Beginning FFY
KIOWA COUNTY MEMORIAL HOSPITAL (171332),General Short Term (Critical Access Hospitals),Governmental-County,,512296.0,1.842508,2.0,9026802.0,,,523232.0,,4899192.0,15.0,2422.0,966316.0,3931719.0,5475.0,77.0,303822.0,2021-12-31,KS,452.0,1079085.0,,17106.0,,2021-01-01 00:00:00,,,,3149735.0,533132.0,52.73,15.0,2021
KIOWA DISTRICT HOSPITAL (171331),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,841658.0,1.352061,2.0,8125236.0,,,501993.0,,6009519.0,10.0,911.0,1529945.0,3957139.0,3650.0,138.0,607843.0,2021-12-31,KS,698.0,1405963.0,,29621.0,,2021-01-01 00:00:00,,,,6223075.0,533132.0,78.57,10.0,2021
KIRBY FORENSIC P.C. (334060),Psychiatric,Governmental-State,,,,1.0,99454140.0,,,,,948141.0,375.0,73971.0,11807.0,57845263.0,136875.0,240.0,,2022-03-31,NY,,36992.0,,,,2021-04-01 00:00:00,0.87,,57483104.0,,,633.44,375.0,2021
KIRBY HOSPITAL (141301),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1912027.0,0.394329,1.0,42985492.0,,,5393645.0,,109009227.0,16.0,1896.0,3661149.0,19591014.0,5840.0,132.0,2950397.0,2022-06-30,IL,716.0,3344829.0,,762957.0,,2021-07-01 00:00:00,,,,38209508.0,15622782.0,211.32,16.0,2021
KISHWAUKEE COMMUNITY HOSPITAL (140286),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,21748573.0,6545918.0,0.194628,1.0,220359137.0,,23906777.0,27155828.0,,1132204392.0,98.0,24986.0,19120820.0,74603572.0,35770.0,6542.0,2853019.0,2022-08-31,IL,9419.0,18934351.0,12.0,5818383.0,14515.0,2021-09-01 00:00:00,,,65706245.0,96571440.0,173277469.0,800.59,86.0,2021
KIT CARSON COUNTY MEMORIAL HOSPITAL (061313),General Short Term (Critical Access Hospitals),Governmental-County,,1029008.0,0.607119,2.0,17384757.0,,,2468264.0,,28634861.0,19.0,857.0,2511549.0,6293285.0,6935.0,205.0,1557854.0,2021-12-31,CO,522.0,2082710.0,,83205.0,,2021-01-01 00:00:00,,,,17935432.0,6192737.0,74.82,19.0,2021
KITTITAS VALLEY COMMUNITY HOSPITAL (501333),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,3060215.0,0.477431,2.0,90566773.0,,,17585879.0,,189696161.0,25.0,3700.0,7492705.0,50779547.0,9125.0,850.0,5248502.0,2021-12-31,WA,1610.0,7905498.0,6.0,611901.0,,2021-01-01 00:00:00,,,,31773252.0,37124586.0,394.29,19.0,2021
KITTSON MEMORIAL HOSPITAL (241336),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,93049.0,0.803055,2.0,15387500.0,,,665896.0,,19161215.0,15.0,565.0,1214912.0,8251846.0,5475.0,53.0,67435.0,2021-09-30,MN,428.0,1247084.0,,38895.0,,2020-10-01 00:00:00,,,,7018089.0,924856.0,70.4,15.0,2021
KLICKITAT VALLEY HEALTH (501316),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,1257806.0,0.680507,2.0,29054942.0,,,3753433.0,,42695999.0,16.0,1464.0,4004854.0,16131781.0,5840.0,140.0,1186626.0,2021-12-31,WA,761.0,4429255.0,,474391.0,,2021-01-01 00:00:00,,,,12936116.0,6530729.0,169.8,16.0,2021
KNAPP MEDICAL CENTER (450128),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,14755657.0,11340278.0,0.125396,1.0,74159480.0,,19277628.0,9897086.0,,591403892.0,186.0,26551.0,2327747.0,35363394.0,67890.0,5145.0,31503089.0,2021-12-31,TX,4908.0,2634512.0,16.0,7245398.0,-825.0,2021-01-01 00:00:00,27.7,181409.0,31524209.0,19085562.0,122155692.0,491.88,170.0,2021
KNOX COMMUNITY HOSPITAL (360040),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,13647446.0,4770855.0,0.337221,2.0,154874105.0,,13446379.0,17898824.0,,459266245.0,75.0,14140.0,17424487.0,92500932.0,27320.0,3369.0,10765316.0,2021-12-31,OH,4770.0,17120887.0,12.0,1126175.0,26499.0,2021-01-01 00:00:00,,39595.0,59703711.0,97420647.0,77076291.0,1034.16,63.0,2021
KNOX COUNTY HOSPITAL (451394),General Short Term (Critical Access Hospitals),Governmental-County,,1250412.0,0.731608,2.0,10753718.0,,,548924.0,,14698751.0,28.0,394.0,1450346.0,6017161.0,10192.0,181.0,227760.0,2021-09-30,TX,265.0,1006829.0,,1112508.0,,2020-10-01 00:00:00,,,,4496717.0,1426531.0,82.29,28.0,2021
KNOXVILLE HOSPITAL & CLINICS (161355),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,246867.0,0.47529,2.0,31913355.0,,,4273878.0,,67145031.0,25.0,1988.0,8074604.0,15850786.0,9125.0,383.0,367437.0,2022-06-30,IA,1021.0,7894360.0,,99740.0,,2021-07-01 00:00:00,,,,21045774.0,11956688.0,211.94,25.0,2021
KNOXVILLE REHABILITATION HOSPITAL (443037),Rehabilitation,Proprietary-Partnership,,,0.640201,1.0,5584312.0,,,,,8722744.0,57.0,2276.0,,2072250.0,9234.0,186.0,,2021-12-31,TN,1859.0,,,,,2021-07-23 00:00:00,,,1919154.0,27733014.0,,72.9,57.0,2021
KOHALA HOSPITAL (121302),General Short Term (Critical Access Hospitals),Governmental-State,,431334.0,0.757666,2.0,16640546.0,,,1748168.0,,21962901.0,25.0,7780.0,519906.0,6305689.0,9125.0,2.0,73763.0,2022-06-30,HI,513.0,611401.0,,375446.0,,2021-07-01 00:00:00,,,,24648942.0,11948944.0,69.44,25.0,2021
KONA COMMUNITY HOSPITAL (120019),General Short Term (Acute Care Hospitals),Governmental-State,14470009.0,2799510.0,0.453144,2.0,125606637.0,,13162095.0,12938519.0,,277189107.0,83.0,21239.0,6592347.0,42564898.0,30295.0,2680.0,2168610.0,2022-06-30,HI,3829.0,6606777.0,9.0,1826420.0,8317.0,2021-07-01 00:00:00,,,41423656.0,238178641.0,69516517.0,435.54,74.0,2021
KOOTENAI HOSPITAL DISTRICT (130049),General Short Term (Acute Care Hospitals),Governmental-Hospital District,72416408.0,12462280.0,0.347307,1.0,524272803.0,,77647438.0,50398382.0,,1509539019.0,329.0,88949.0,58986733.0,314232142.0,120085.0,14813.0,26127291.0,2021-12-31,ID,27945.0,58691100.0,55.0,3385837.0,51935.0,2021-01-01 00:00:00,18.37,,217293631.0,272508849.0,181792953.0,3131.17,260.0,2021
KOSCIUSKO COMMUNITY HOSPITAL (150133),General Short Term (Acute Care Hospitals),Proprietary-Corporation,7494479.0,1672338.0,0.117813,2.0,96754450.0,,7666096.0,14449102.0,,821257438.0,72.0,12508.0,6679900.0,27950516.0,26280.0,2983.0,7159946.0,2022-02-28,IN,3394.0,6616814.0,14.0,810795.0,8778.0,2021-03-01 00:00:00,,82560.0,28294030.0,-477219661.0,112387798.0,373.98,58.0,2021
KOSSUTH REGIONAL HEALTH CENTER (161353),General Short Term (Critical Access Hospitals),Governmental-County,,641509.0,0.61374,2.0,35174624.0,,,3910682.0,,57311959.0,24.0,4701.0,4494530.0,14734264.0,8760.0,793.0,967563.0,2022-06-30,IA,3296.0,4134464.0,,69417.0,,2021-07-01 00:00:00,,,,23354417.0,7617991.0,148.73,24.0,2021
KPC PROMISE HOSPITAL OF DALLAS (452067),General Long Term,Proprietary-Corporation,,,,1.0,11192416.0,,,,,33199619.0,66.0,6537.0,4003.0,4487752.0,24090.0,184.0,,2022-08-31,TX,2922.0,4146.0,,,,2021-09-01 00:00:00,,,,2536546.0,,54.29,66.0,2021
KPC PROMISE HOSPITAL OF OVERLAND PK (172004),General Long Term,Proprietary-Corporation,,,,1.0,17090547.0,,,,,36387414.0,56.0,6868.0,61.0,7095164.0,20440.0,284.0,,2022-08-31,KS,3055.0,61.0,,,,2021-09-01 00:00:00,,,,5407728.0,,51.4,56.0,2021
KPC PROMISE HOSPITAL OF PHOENIX (032006),General Long Term,Proprietary-Corporation,,,,1.0,15586221.0,,,,,43940485.0,48.0,8059.0,1153.0,7193392.0,17520.0,365.0,,2022-08-31,AZ,3107.0,1164.0,,,,2021-09-01 00:00:00,,,,4649702.0,,70.17,48.0,2021
KPC PROMISE HOSPITAL OF SALT LAKE (462004),General Long Term,Proprietary-Corporation,,,,1.0,17042394.0,,,,,45528330.0,41.0,10055.0,,7064633.0,14965.0,326.0,,2022-08-31,UT,3229.0,,,,,2021-09-01 00:00:00,,,,-373138.0,,78.86,41.0,2021
KPC PROMISE HOSPITAL OF WICHITA FALL (452068),General Long Term,Proprietary-Corporation,,,,1.0,10524550.0,,,,,41624373.0,31.0,8539.0,,4421947.0,11315.0,346.0,,2022-08-31,TX,5732.0,,,,,2021-09-01 00:00:00,,,,-9639288.0,,61.52,31.0,2021
KREMMLING MEMORIAL HOSPITAL DISTRICT (061318),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,1210929.0,0.559589,2.0,37462756.0,,,4003314.0,,66946876.0,22.0,2818.0,2798732.0,18808231.0,8030.0,150.0,2075183.0,2021-12-31,CO,484.0,2965207.0,,75597.0,,2021-01-01 00:00:00,,,,53162822.0,11648252.0,141.31,22.0,2021
KUAKINI MEDICAL CENTER (120007),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,17387745.0,273971.0,0.372195,1.0,128872548.0,,18725296.0,18960279.0,,346250163.0,170.0,21544.0,7244709.0,62423936.0,62050.0,2873.0,625949.0,2022-06-30,HI,5897.0,7157542.0,,43655.0,20159.0,2021-07-01 00:00:00,15.32,,53381834.0,177515857.0,55809844.0,714.76,146.0,2021
KULA HOSPITAL (121308),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,2245216.0,0.871829,1.0,29181909.0,,,6093269.0,,33472043.0,9.0,992.0,339891.0,14055155.0,3285.0,7.0,7804.0,2021-12-31,HI,271.0,322262.0,,2242485.0,,2021-01-01 00:00:00,,,,169885854.0,9013703.0,89.69,9.0,2021
L A DOWNTOWN MEDICAL CENTER (050763),General Short Term (Acute Care Hospitals),Proprietary-Corporation,43546575.0,3091831.0,0.183977,1.0,70538278.0,,46882927.0,9506807.0,,383408270.0,234.0,69770.0,2546596.0,45150667.0,85410.0,7285.0,2359648.0,2021-12-31,CA,41182.0,2360054.0,12.0,2338874.0,442395.0,2021-01-01 00:00:00,3.1,,44234081.0,51091154.0,65266225.0,1504.59,222.0,2021
LA EXTENDED CARE OF LAFAYETTE (192032),General Long Term,Proprietary-Corporation,,,,1.0,18447729.0,,,,,43929536.0,48.0,13312.0,,7210222.0,17520.0,530.0,,2022-08-31,LA,5967.0,,,,,2021-09-01 00:00:00,,,6684122.0,-26182840.0,,83.0,48.0,2021
LA EXTENDED CARE OF NATCHITOCHES (192035),General Long Term,Proprietary-Corporation,,,,2.0,6381261.0,,,,,14875005.0,21.0,5435.0,,2569435.0,7665.0,214.0,,2022-08-31,LA,3876.0,,,,,2021-09-01 00:00:00,,,2569435.0,-5735132.0,,37.0,21.0,2021
LA EXTENDED CARE OF WEST MONROE (192055),General Long Term,Proprietary-Corporation,,,,1.0,7348515.0,,,,,16662201.0,21.0,5446.0,,3059536.0,7665.0,213.0,,2022-08-31,LA,2912.0,,,,,2021-09-01 00:00:00,,,3059536.0,-8091751.0,,40.0,21.0,2021
LA PALMA INTERCOMMUNITY HOSPITAL (050580),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,10129489.0,2080823.0,0.235441,1.0,42854674.0,,10828624.0,9901138.0,,182018545.0,115.0,9718.0,893691.0,21618142.0,41975.0,2288.0,7109158.0,2021-12-31,CA,3332.0,823108.0,8.0,324983.0,-16352.0,2021-01-01 00:00:00,,,19997771.0,11174442.0,68112686.0,245.57,107.0,2021
LA PAZ REGIONAL HOSPITAL (031317),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1464461.0,0.333239,2.0,26090863.0,,,4399530.0,,78294797.0,25.0,3118.0,1766026.0,11365505.0,9125.0,646.0,3619075.0,2021-09-30,AZ,1313.0,2097264.0,3.0,255295.0,,2020-10-01 00:00:00,,,,4383025.0,14965180.0,189.17,22.0,2021
LABETTE COUNTY MEDICAL CENTER (170120),General Short Term (Acute Care Hospitals),Governmental-County,7643508.0,4063881.0,0.321911,2.0,70529823.0,,7161114.0,2985872.0,,219097185.0,49.0,5232.0,7928921.0,40876391.0,17806.0,1348.0,11224680.0,2021-12-31,KS,2356.0,7767241.0,5.0,439348.0,28159.0,2021-01-01 00:00:00,,83297.0,24220720.0,46367712.0,25723010.0,482.99,44.0,2021
LAC OLIVE VIEW/UCLA MEDICAL CENTER (050040),General Short Term (Acute Care Hospitals),Governmental-County,42021913.0,83611983.0,0.473251,1.0,603254154.0,,39936261.0,348162818.0,,78900222.0,225.0,55840.0,7775124.0,289150124.0,82125.0,12060.0,14306885.0,2022-06-30,CA,5317.0,10522328.0,32.0,76843120.0,48770.0,2021-07-01 00:00:00,182.61,,187571796.0,2091734622.0,853681363.0,2446.45,193.0,2021
LAC+USC MEDICAL CENTER (050373),General Short Term (Acute Care Hospitals),Governmental-County,110800006.0,120799422.0,0.448649,1.0,1487033019.0,,101985181.0,849471138.0,,206952964.0,596.0,156740.0,16333487.0,673678638.0,217540.0,30973.0,49957474.0,2022-06-30,CA,12915.0,21000270.0,170.0,98389040.0,17005.0,2021-07-01 00:00:00,638.55,886799.0,513874495.0,4470856091.0,2187497602.0,7255.1,396.0,2021
LADD MEMORIAL HOSPITAL (521318),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1171421.0,0.443148,2.0,34900090.0,,,3560954.0,,78754959.0,25.0,1912.0,4705487.0,13761430.0,9125.0,461.0,1289918.0,2021-12-31,WI,907.0,3662476.0,,619331.0,,2021-01-01 00:00:00,,,,15647079.0,9849731.0,162.29,25.0,2021
LADY OF THE SEA HOSPITAL (191325),General Short Term (Critical Access Hospitals),Governmental-City-County,,1157176.0,0.713243,2.0,23573646.0,,,4402495.0,,33051337.0,23.0,334.0,656652.0,12961053.0,8395.0,362.0,1573267.0,2022-06-30,LA,107.0,1002519.0,2.0,55868.0,,2021-07-01 00:00:00,,,,17435346.0,8070121.0,127.22,21.0,2021
LAFAYETTE GENERAL MEDICAL CENTER (190002),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,79794963.0,6110434.0,0.177069,1.0,457441622.0,,85820338.0,77582557.0,,2583402174.0,390.0,115282.0,39469228.0,148481894.0,142350.0,20042.0,30343553.0,2021-09-30,LA,35020.0,38378399.0,65.0,230898.0,276651.0,2020-10-01 00:00:00,19.52,,132920553.0,123213416.0,463852188.0,2189.95,325.0,2021
LAFAYETTE PHYSICAL REHAB (193093),Rehabilitation,Proprietary-Corporation,,,,1.0,9886934.0,,,,,17829338.0,32.0,7675.0,,4086508.0,11680.0,576.0,,2022-08-31,LA,5171.0,,,,,2021-09-01 00:00:00,,,4086508.0,1543714.0,,75.41,32.0,2021
LAFAYETTE REGIONAL HEALTH CENTER (261320),General Short Term (Critical Access Hospitals),Proprietary-Corporation,,2997694.0,0.249947,1.0,30981367.0,,,3066322.0,,123951584.0,25.0,2628.0,1008986.0,13336300.0,9125.0,716.0,2803880.0,2021-09-30,MO,1153.0,925752.0,2.0,2240273.0,,2020-10-01 00:00:00,,,13322791.0,35429607.0,19626775.0,143.32,23.0,2021
LAFAYETTE REGIONAL REHAB HOSP (153042),Rehabilitation,Proprietary-Corporation,,,,1.0,14528379.0,,,,,20129072.0,40.0,8734.0,438.0,6533470.0,14600.0,578.0,,2021-12-31,IN,4991.0,438.0,,,,2021-01-01 00:00:00,,,,172101520.0,,88.27,40.0,2021
LAFAYETTE SURGICAL SPECIALTY HOSPITA (190259),General Short Term (Acute Care Hospitals),Proprietary-Partnership,2427609.0,37889.0,0.273355,1.0,40579524.0,,2542812.0,543796.0,,148449666.0,20.0,1311.0,5210396.0,11213480.0,7300.0,609.0,111659.0,2021-12-31,LA,317.0,5210386.0,,,,2021-01-01 00:00:00,,,11759245.0,27969890.0,3813444.0,156.93,20.0,2021
LAFOLLETTE MEDICAL CENTER (440033),General Short Term (Acute Care Hospitals),Proprietary-Corporation,3456878.0,2649791.0,0.158336,1.0,39914878.0,,3489891.0,2716822.0,,252090497.0,48.0,7484.0,2281683.0,14236551.0,17520.0,1200.0,4807337.0,2021-09-30,TN,1706.0,2170711.0,6.0,1827771.0,17317.0,2020-10-01 00:00:00,,,11096328.0,4837512.0,42918206.0,219.83,42.0,2021
LAGUNA HONDA HOSPITAL (050668),General Short Term (Acute Care Hospitals),Governmental-City-County,4298711.0,1666509.0,0.690153,1.0,321758906.0,,1492579.0,155647266.0,,466213689.0,6.0,1113.0,294183.0,161294957.0,2190.0,177.0,2067337.0,2022-06-30,CA,508.0,290578.0,,267903.0,,2021-07-01 00:00:00,,,66403259.0,548291405.0,395953848.0,555.98,6.0,2021
LAHEY CLINIC HOSPITAL  INC. (220171),General Short Term (Acute Care Hospitals),Proprietary-Corporation,182403176.0,12155727.0,0.375757,1.0,896764313.0,,194542575.0,64246176.0,,2386551965.0,345.0,119431.0,127998121.0,569520509.0,125925.0,21448.0,16278590.0,2021-09-30,MA,50636.0,126774792.0,52.0,6128798.0,351302.0,2020-10-01 00:00:00,181.65,,343657165.0,327176314.0,193701390.0,4653.0,293.0,2021
LAIRD HOSPITAL (251322),General Short Term (Critical Access Hospitals),Proprietary-Individual,,1138359.0,0.586467,2.0,32848926.0,,,3775371.0,,56011551.0,25.0,3773.0,5163881.0,14557140.0,9125.0,136.0,1068659.0,2021-12-31,MS,2990.0,4740430.0,,563946.0,,2021-01-01 00:00:00,,,,13328499.0,7422354.0,112.27,25.0,2021
LAKE AREA MEDICAL CENTER (190201),General Short Term (Acute Care Hospitals),Proprietary-Corporation,1206951.0,2100561.0,0.125479,1.0,70899918.0,,1671912.0,11996979.0,,565033386.0,108.0,8593.0,5094558.0,19980050.0,39420.0,1985.0,2032001.0,2022-06-30,LA,385.0,5108730.0,,1815661.0,2472.0,2021-07-01 00:00:00,,,21437452.0,-3088255.0,161954602.0,255.82,88.0,2021
LAKE BEHAVIORAL HOSPITAL (144042),Psychiatric,Proprietary-Partnership,,,,1.0,22692743.0,,,,,64516974.0,146.0,29104.0,29215.0,10699667.0,53290.0,3062.0,,2021-09-30,IL,2212.0,29215.0,,,,2020-10-01 00:00:00,,,,4095582.0,,187.32,146.0,2021
LAKE BUTLER HOSPITAL (101303),General Short Term (Critical Access Hospitals),Proprietary-Corporation,,3999954.0,0.354306,2.0,10156038.0,,,935508.0,,28664566.0,25.0,2762.0,224081.0,6457930.0,9125.0,29.0,2475402.0,2021-12-31,FL,1906.0,175117.0,,3123489.0,,2021-01-01 00:00:00,,,,1445209.0,10696120.0,91.8,25.0,2021
LAKE CHARLES MEMORIAL HOSPITAL (190060),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,36318878.0,13964050.0,0.243633,2.0,278632117.0,,39307501.0,40801607.0,,1143654452.0,259.0,49045.0,30779849.0,102556944.0,94609.0,9319.0,35581455.0,2021-12-31,LA,15043.0,28483857.0,62.0,4925251.0,-20181.0,2021-01-01 00:00:00,20.6,299784.0,93389558.0,261772249.0,246721901.0,1465.12,197.0,2021
LAKE CHELAN COMMUNITY HOSPITAL (501334),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,1228027.0,0.773031,2.0,25472807.0,,,503195.0,,32951877.0,22.0,1867.0,2003457.0,14234339.0,8030.0,269.0,1249755.0,2021-12-31,WA,1051.0,2974817.0,,295603.0,,2021-01-01 00:00:00,,,,62079663.0,1129208.0,162.96,22.0,2021
LAKE CITY COMMUNITY HOSPITAL (420066),General Short Term (Acute Care Hospitals),Governmental-Hospital District,1291389.0,27386.0,0.389435,1.0,17267914.0,,1493773.0,1440524.0,,44340915.0,26.0,2187.0,805341.0,11182685.0,9490.0,423.0,78248.0,2022-06-30,SC,751.0,782141.0,,,,2021-07-01 00:00:00,,18665.0,9006174.0,1464419.0,8274850.0,163.98,26.0,2021
LAKE CITY MEDICAL CENTER (100156),General Short Term (Acute Care Hospitals),Proprietary-Corporation,34229599.0,10318917.0,0.072402,2.0,101717649.0,,36842099.0,8977640.0,,1404905291.0,91.0,32721.0,7314970.0,32063498.0,33215.0,7218.0,10814745.0,2021-10-31,FL,12625.0,7146369.0,18.0,9173284.0,124305.0,2020-11-01 00:00:00,,,33551740.0,-70721142.0,245270346.0,433.1,73.0,2021
LAKE CUMBERLAND REGIONAL HOSP (180132),General Short Term (Acute Care Hospitals),Proprietary-Corporation,27125491.0,2819843.0,0.106842,2.0,159312437.0,,31243190.0,40313527.0,,1491102750.0,188.0,40345.0,14644190.0,80711222.0,68620.0,7508.0,14417831.0,2021-12-31,KY,11897.0,15226706.0,43.0,774826.0,-38485.0,2021-01-01 00:00:00,38.43,78079.0,57706121.0,-719645111.0,401108733.0,896.62,145.0,2021
LAKE GRANBURY MEDICAL CENTER (450596),General Short Term (Acute Care Hospitals),Proprietary-Corporation,11349151.0,5973248.0,0.083436,1.0,91906150.0,,12633263.0,6834090.0,,1101522730.0,53.0,14912.0,8153024.0,52290605.0,19345.0,3092.0,13830359.0,2021-11-30,TX,4261.0,8046661.0,12.0,4728708.0,11506.0,2020-12-01 00:00:00,,,29496961.0,-343490717.0,82904241.0,587.58,41.0,2021
LAKE HEALTH BEACHWOOD MEDICAL CENTER (360367),General Short Term (Acute Care Hospitals),Proprietary-Corporation,2836507.0,445165.0,0.358972,1.0,47585674.0,,2710454.0,714690.0,,132561073.0,24.0,734.0,6687916.0,8791625.0,8760.0,379.0,1240987.0,2021-12-31,OH,260.0,6684738.0,,,,2021-01-01 00:00:00,,,10316366.0,82670436.0,7931370.0,121.71,24.0,2021
LAKE HEALTH DISTRICT (381309),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,1792821.0,0.879965,2.0,42423449.0,,,4270490.0,,48210355.0,24.0,3712.0,4072134.0,19032202.0,8784.0,416.0,760431.0,2022-06-30,OR,2263.0,4219569.0,,1142936.0,,2021-07-01 00:00:00,,,,37894935.0,8766464.0,244.93,24.0,2021
LAKE HOSPITAL SYSTEM (360098),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,31638716.0,8048279.0,0.236806,1.0,316837931.0,,35299365.0,30425541.0,,1337965777.0,297.0,54593.0,16971906.0,129267071.0,108405.0,11426.0,31640151.0,2021-12-31,OH,15213.0,16661094.0,31.0,419056.0,113092.0,2021-01-01 00:00:00,,,120973786.0,121765594.0,205922789.0,1820.44,266.0,2021
LAKE HURON MEDICAL CENTER (230031),General Short Term (Acute Care Hospitals),Proprietary-Corporation,11752826.0,1360809.0,0.166065,1.0,58879626.0,,12889293.0,1292619.0,,354557013.0,154.0,13228.0,2685382.0,24807776.0,56210.0,2967.0,4672214.0,2021-12-31,MI,5153.0,2536533.0,8.0,512333.0,153604.0,2021-01-01 00:00:00,,,23557444.0,47897524.0,64396891.0,340.0,146.0,2021
LAKE MARTIN COMMUNITY HOSPITAL (010052),General Short Term (Acute Care Hospitals),Proprietary-Partnership,1005923.0,844494.0,0.725091,2.0,12027635.0,,997751.0,331326.0,,16587749.0,46.0,1762.0,353628.0,5143642.0,16790.0,418.0,1171335.0,2021-12-31,AL,635.0,276359.0,,35153.0,-2189.0,2021-01-01 00:00:00,,,3221166.0,-3339696.0,961786.0,60.97,46.0,2021
LAKE NORMAN REGIONAL MEDICAL CENTER (340129),General Short Term (Acute Care Hospitals),Proprietary-Corporation,11191947.0,3627296.0,0.121136,1.0,90224593.0,,12650470.0,5631262.0,,744820825.0,123.0,15788.0,9979899.0,28866376.0,44895.0,4123.0,9352709.0,2021-09-30,NC,4339.0,9763788.0,12.0,2396171.0,-3420.0,2020-10-01 00:00:00,,,29806278.0,-115319731.0,46842087.0,416.72,111.0,2021
LAKE PINES HOSPITAL  LLC (194113),Psychiatric,Proprietary-Corporation,,,,1.0,8198537.0,,,,,20908266.0,36.0,11365.0,,3857925.0,13140.0,1538.0,,2021-12-31,LA,1068.0,,,,,2021-01-01 00:00:00,,,,7139105.0,,62.0,36.0,2021
LAKE REGION HEALTHCARE (240052),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,6238622.0,1718561.0,0.353453,2.0,100113595.0,,5909330.0,10167219.0,,283244153.0,80.0,5494.0,14134820.0,42444267.0,29200.0,1610.0,2784616.0,2021-09-30,MN,1837.0,14148945.0,5.0,734385.0,32737.0,2020-10-01 00:00:00,,,34597651.0,46040092.0,48525884.0,611.73,75.0,2021
LAKE REGIONAL HEALTH SYSTEM (260186),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,21163155.0,8580770.0,0.264039,2.0,193237059.0,,22717608.0,15470197.0,,731849980.0,105.0,21110.0,21885234.0,82666654.0,38325.0,5100.0,21001802.0,2022-04-30,MO,6553.0,21466872.0,18.0,2971813.0,57245.0,2021-05-01 00:00:00,,,59524115.0,95846084.0,86553867.0,871.45,87.0,2021
LAKE TAYLOR TRANSITIONAL CARE HOSPIT (492001),General Long Term,Governmental-City,,,,1.0,38032585.0,,,,,70339291.0,104.0,23021.0,6718.0,19254798.0,37960.0,186.0,,2022-06-30,VA,732.0,6910.0,,,,2021-07-01 00:00:00,,,,10548558.0,,76.46,104.0,2021
LAKE VIEW MEMORIAL HOSPITAL (241308),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,472171.0,0.524527,2.0,17874073.0,,,1961755.0,,34076576.0,16.0,2552.0,3933583.0,7422817.0,5840.0,161.0,481734.0,2021-12-31,MN,1557.0,2993012.0,,222326.0,,2021-01-01 00:00:00,,,,21996769.0,4265404.0,104.75,16.0,2021
LAKELAND COMMUNITY HOSP WATERVLIET (230078),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,68843.0,795142.0,0.317554,2.0,36578124.0,,64462.0,3600343.0,,115186941.0,26.0,59.0,1881063.0,21897011.0,9490.0,35.0,1697266.0,2021-12-31,MI,16.0,1816432.0,,248833.0,,2021-01-01 00:00:00,,,10540881.0,10982921.0,25264945.0,159.4,26.0,2021
LAKELAND COMMUNITY HOSPITAL (010125),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,2498660.0,1447907.0,0.313285,2.0,20715863.0,,2501385.0,765371.0,,66124754.0,49.0,3821.0,594469.0,8881730.0,17885.0,892.0,1578848.0,2021-12-31,AL,2286.0,570807.0,4.0,950827.0,20984.0,2021-01-01 00:00:00,,,5909958.0,4200202.0,7106404.0,109.33,45.0,2021
