Hospital,Hospital type,Control type,IPPS Interim payment,Cost of Uncompensated Care,Cost To Charge Ratio,Urban (1) and Rural (2) Indicator,Total Costs,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,IPPS Payment amount (unadjusted),Net Revenue from Medicaid,"Donations, Land Improvements",Total Charges,NUMBER OF BEDS: Total Hospital,Total Days,REIMBURSEMENT SETTLEMENT: Interim payments,Total Salaries,BED DAYS: Total Hospital,Total discharges,Total Bad Debt expense,Fiscal Year End Date,State,Total Days Title XVIII,REIMBURSEMENT SETTLEMENT: Subtotal,NUMBER OF BEDS: ICU,Total cost of charity care,HVBP payment adjustment amount,Fiscal Year Begin Date,FTE Employees on Payroll,HAC reduction adjustment amount,"ADJUSTED SALARIES, Subtotal Salaries",Total Liabilities,Medicaid charges,Number of Interns & Residents,NUMBER OF BEDS: Adults & Pediatrics,Beginning FFY
JOHN D. ARCHBOLD MEMORIAL HOSPITAL (110038),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,36951364.0,25367682.0,0.277543,2.0,221128986.0,,41535559.0,22648662.0,,796737282.0,226.0,53861.0,21855891.0,81587441.0,82490.0,9096.0,50040217.0,2019-09-30,GA,21035.0,21118332.0,35.0,11326763.0,-255786.0,2018-10-01 00:00:00,,,62816895.0,137531524.0,82644078.0,1398.44,191.0,2019
JOHN DEMPSEY HOSPITAL (070036),General Short Term (Acute Care Hospitals),Governmental-State,51923331.0,2515760.0,0.469236,2.0,520723346.0,,60414350.0,76194354.0,,1109725556.0,138.0,31358.0,25600393.0,173901777.0,50508.0,8668.0,4396054.0,2020-06-30,CT,10070.0,26401454.0,20.0,472203.0,-106673.0,2019-07-01 00:00:00,240.0,546787.0,164779085.0,1035159086.0,269635869.0,1627.87,118.0,2019
JOHN FITZGIBBON MEMORIAL HOSPITAL (260142),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,4405661.0,5200711.0,0.373779,2.0,43340146.0,,4141464.0,4294141.0,,115951362.0,42.0,4542.0,4973064.0,23607973.0,15372.0,1344.0,13400053.0,2020-04-30,MO,2475.0,5035132.0,7.0,198129.0,23678.0,2019-05-01 00:00:00,,48718.0,12209498.0,36350032.0,13497082.0,298.75,35.0,2019
JOHN H. STROGER JR. HOSP OF COOK CTY (140124),General Short Term (Acute Care Hospitals),Governmental-County,73023201.0,242155552.0,0.718456,1.0,992492138.0,,90921271.0,79611451.0,,1381423848.0,423.0,88216.0,26294457.0,480461140.0,154395.0,16237.0,145521717.0,2019-11-30,IL,9762.0,24813250.0,32.0,138821511.0,127700.0,2018-12-01 00:00:00,477.24,,339774419.0,118064010.0,351775034.0,5070.12,295.0,2019
JOHN HEINZ INSTIT. OF REHAB MEDICINE (393036),Rehabilitation,Voluntary Nonprofit-Other,,,,1.0,26318622.0,,,,,44775742.0,47.0,7557.0,985.0,13561650.0,17155.0,618.0,,2020-06-30,PA,5407.0,1005.0,,,,2019-07-01 00:00:00,,,11851440.0,2972960.0,,190.23,47.0,2019
JOHN MUIR BEHAVIORAL HEALTH (054131),Psychiatric,Voluntary Nonprofit-Other,,,,1.0,35982973.0,,,,,76606749.0,73.0,15499.0,490.0,20083053.0,26645.0,2512.0,,2019-12-31,CA,1694.0,500.0,,,,2019-01-01 00:00:00,,,,11780220.0,,165.81,73.0,2019
JOHN MUIR MEDICAL CENTER - CONCORD (050496),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,96079132.0,6027050.0,0.13896,1.0,437440474.0,,104490725.0,7015669.0,,3147953123.0,244.0,54997.0,29654835.0,174915219.0,89060.0,11829.0,15500140.0,2019-12-31,CA,23342.0,29504970.0,36.0,3495108.0,359101.0,2019-01-01 00:00:00,18.38,770696.0,183573617.0,131813899.0,116115815.0,1218.4,208.0,2019
JOHN MUIR MEDICAL CENTER - WC (050180),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,117639857.0,7236715.0,0.170488,1.0,778443530.0,,127069900.0,9860096.0,,4565978448.0,506.0,94342.0,29351594.0,304202754.0,184690.0,18878.0,17892555.0,2019-12-31,CA,34584.0,29515075.0,55.0,3927937.0,296090.0,2019-01-01 00:00:00,1.66,,305028304.0,590047616.0,173039506.0,2041.43,391.0,2019
JOHN PAUL JONES HOSPITAL (010102),General Short Term (Acute Care Hospitals),Governmental-City-County,543180.0,319858.0,0.554714,2.0,4294203.0,,505098.0,356308.0,,7741298.0,21.0,504.0,436156.0,2266150.0,7665.0,180.0,602664.0,2019-09-30,AL,293.0,406560.0,,6821.0,,2018-10-01 00:00:00,,,1284111.0,1798600.0,1462629.0,37.66,21.0,2019
JOHN RANDOLPH MEDICAL CENTER (490020),General Short Term (Acute Care Hospitals),Proprietary-Corporation,13036888.0,6099410.0,0.080531,1.0,78928005.0,,15371043.0,17013232.0,,980097489.0,107.0,15612.0,6158476.0,30636177.0,39055.0,3772.0,14426176.0,2019-12-31,VA,7188.0,6144594.0,11.0,4789561.0,-165736.0,2019-01-01 00:00:00,,,29642339.0,-29098594.0,231919595.0,379.08,96.0,2019
JOHN T MATHER MEMORIAL HOSPITAL (330185),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,74247257.0,1973549.0,0.209828,1.0,293125341.0,,85896387.0,17478886.0,,1396978817.0,195.0,50752.0,28166664.0,162440384.0,57714.0,9595.0,5740331.0,2019-12-31,NY,30198.0,28618095.0,12.0,637683.0,180454.0,2019-01-01 00:00:00,94.43,197891.0,127289812.0,200246274.0,124119754.0,1887.8,175.0,2019
JOHN.F. KENNEDY MEMORIAL HOSP. (050534),General Short Term (Acute Care Hospitals),Proprietary-Corporation,12959782.0,3544419.0,0.097132,1.0,115203636.0,,13926173.0,29811284.0,,1186049145.0,130.0,21848.0,3213131.0,50352390.0,47580.0,6683.0,6492008.0,2020-05-31,CA,3619.0,3271127.0,16.0,2749114.0,-19667.0,2019-06-01 00:00:00,,138841.0,51725664.0,31522415.0,531071596.0,424.5,114.0,2019
JOHNS HOPKINS ALL CHILDRENS HOSPITA (103300),Childrens,Voluntary Nonprofit-Other,,,,1.0,428657251.0,,,,,1517254145.0,259.0,56854.0,314905.0,195598828.0,94794.0,5998.0,,2020-06-30,FL,90.0,307968.0,28.0,,,2019-07-01 00:00:00,55.59,,,450664441.0,,2746.0,112.0,2019
JOHNS HOPKINS BAYVIEW MED. CTR. (210029),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,129835060.0,29449789.0,0.817694,1.0,543863005.0,,140057937.0,189255355.0,,665117793.0,402.0,107081.0,61368967.0,209999672.0,147132.0,17748.0,13055000.0,2020-06-30,MD,42044.0,42550804.0,20.0,18774794.0,,2019-07-01 00:00:00,160.0,,188508886.0,462104000.0,201335484.0,3061.39,325.0,2019
JOHNSON CITY MEDICAL CENTER (440063),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,66015478.0,24967735.0,0.129608,2.0,374449584.0,,75613215.0,45396574.0,,2889097316.0,511.0,131590.0,23751743.0,130226814.0,187026.0,24428.0,23804650.0,2020-06-30,TN,27876.0,23735218.0,56.0,21429659.0,-448872.0,2019-07-01 00:00:00,98.46,527007.0,102472033.0,103029664.0,386855605.0,1825.12,416.0,2019
JOHNSON COUNTY COMMUNITY HOSPITAL (441304),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,718583.0,0.326868,2.0,7285816.0,,,840078.0,,22289775.0,2.0,23.0,610582.0,4224648.0,732.0,11.0,770952.0,2020-06-30,TN,9.0,577103.0,,461497.0,,2019-07-01 00:00:00,,,,1556505.0,4360446.0,50.67,2.0,2019
JOHNSON COUNTY HEALTHCARE (531308),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,901794.0,0.805384,2.0,19545368.0,,,2667398.0,,24268375.0,22.0,1915.0,3705566.0,11684767.0,8052.0,264.0,1097757.0,2020-06-30,WY,1249.0,3813183.0,,91836.0,,2019-07-01 00:00:00,,,,9157357.0,3726987.0,130.98,22.0,2019
JOHNSON COUNTY HOSPITAL (281350),Critical Access Hospitals,Governmental-County,,352912.0,0.874552,2.0,14279934.0,,,246501.0,,16328287.0,18.0,833.0,2366766.0,7335845.0,6588.0,139.0,398477.0,2020-06-30,NE,751.0,2778889.0,,15018.0,,2019-07-01 00:00:00,,,,10341539.0,700183.0,79.09,18.0,2019
JOHNSON MEMORIAL HOSPITAL (070008),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,4925993.0,1506357.0,0.32541,1.0,61061544.0,,5814420.0,7734008.0,,187644705.0,50.0,6784.0,5659950.0,20726859.0,18250.0,1944.0,2444747.0,2019-09-30,CT,2159.0,5775855.0,7.0,709082.0,18675.0,2018-10-01 00:00:00,,,18659133.0,25010852.0,35181067.0,273.68,43.0,2019
JOHNSON MEMORIAL HOSPITAL (150001),General Short Term (Acute Care Hospitals),Governmental-County,6284827.0,1741197.0,0.249953,1.0,61951173.0,,7154164.0,1920106.0,,247850961.0,49.0,6535.0,5283615.0,42012440.0,17885.0,2011.0,390323.0,2019-12-31,IN,2387.0,5317074.0,6.0,1625929.0,50682.0,2019-01-01 00:00:00,,,26352567.0,27801441.0,32826549.0,555.54,43.0,2019
JOHNSON MEMORIAL HOSPITAL (241314),General Short Term (Critical Access Hospitals),Governmental-State,,163715.0,0.78524,2.0,17207897.0,,,472340.0,,21914181.0,20.0,1007.0,1340017.0,9237856.0,7300.0,161.0,173531.0,2019-09-30,MN,662.0,1314756.0,,28502.0,,2018-10-01 00:00:00,,,,24934519.0,2183669.0,93.82,20.0,2019
JOHNSON REGIONAL MEDICAL CENTER (040002),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,4476488.0,2509826.0,0.399926,2.0,30066176.0,,4389115.0,1961979.0,,75179318.0,58.0,4977.0,2321865.0,18559418.0,21170.0,1595.0,3234782.0,2019-12-31,AR,1860.0,2372103.0,8.0,1229596.0,14360.0,2019-01-01 00:00:00,,,11353223.0,23307285.0,10673989.0,280.94,50.0,2019
JOHNSTON HEALTH (340090),General Short Term (Acute Care Hospitals),Governmental-Hospital District,29606189.0,17869530.0,0.201816,1.0,203989072.0,,33495798.0,16913082.0,,1010768538.0,179.0,37854.0,19120933.0,83487007.0,65514.0,11344.0,48850431.0,2020-06-30,NC,12358.0,18449730.0,24.0,7585463.0,146631.0,2019-07-01 00:00:00,,249133.0,79376186.0,195171561.0,152136316.0,1176.0,155.0,2019
JOHNSTON MEMORIAL HOSPITAL (490053),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,21036914.0,3735102.0,0.136881,1.0,117076552.0,,24768461.0,24448220.0,,855313389.0,115.0,25790.0,15692230.0,41196392.0,42090.0,6177.0,5474793.0,2020-06-30,VA,9477.0,15787593.0,14.0,2840981.0,-56194.0,2019-07-01 00:00:00,30.48,,33722030.0,34140548.0,153937192.0,579.16,101.0,2019
JOINT TOWNSHIP DISTRICT MEMORIAL HOS (360032),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,6887145.0,2418700.0,0.421824,2.0,65276672.0,,6176444.0,3696792.0,,154748674.0,36.0,4728.0,4578977.0,22619134.0,13140.0,1513.0,4702504.0,2019-12-31,OH,1846.0,4595571.0,6.0,453959.0,22069.0,2019-01-01 00:00:00,,,19860704.0,21756123.0,20464115.0,357.46,30.0,2019
JONES MEMORIAL HOSPITAL (330096),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,2398909.0,184523.0,0.354141,2.0,16443088.0,,2086981.0,3587838.0,,46430968.0,49.0,3742.0,2071233.0,9839100.0,8869.0,855.0,337152.0,2019-06-30,NY,1244.0,2109894.0,6.0,65542.0,12493.0,2019-01-01 00:00:00,,,9839100.0,17952611.0,11981523.0,353.5,43.0,2019
JONES MEMORIAL HOSPITAL (330096),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,4928028.0,636112.0,0.394434,2.0,34726363.0,,4618390.0,5209128.0,,88041099.0,49.0,7607.0,3501333.0,21964798.0,17934.0,1731.0,1430271.0,2020-06-30,NY,2656.0,3545090.0,6.0,78830.0,7981.0,2019-07-01 00:00:00,,,18782481.0,32443157.0,17124606.0,348.3,43.0,2019
JONES REGIONAL MEDICAL CTR (161306),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,891817.0,0.544481,2.0,36839078.0,,,1575745.0,,67659096.0,22.0,2114.0,4143679.0,11662333.0,8030.0,300.0,1201665.0,2019-12-31,IA,1480.0,3712768.0,,279417.0,,2019-01-01 00:00:00,,,,5086062.0,6912805.0,140.35,22.0,2019
JORDAN VALLEY MEDICAL CENTER (460051),General Short Term (Acute Care Hospitals),Proprietary-Corporation,15830672.0,17729621.0,0.280316,1.0,207556778.0,,18565813.0,22242828.0,,740437642.0,278.0,32539.0,8325278.0,67575190.0,101748.0,8553.0,26125794.0,2020-06-30,UT,4644.0,8425019.0,46.0,10405311.0,-4042.0,2019-07-01 00:00:00,,184307.0,66530915.0,182076987.0,88133003.0,926.26,221.0,2019
JOYCE EISENBERG KEEFER MEDICAL CTR (054147),Psychiatric,Voluntary Nonprofit-Other,,,,1.0,7733915.0,,,,,7753681.0,10.0,1791.0,,20508330.0,3650.0,71.0,,2020-08-31,CA,498.0,,,,,2019-09-01 00:00:00,,,9569053.0,2582801.0,,458.34,10.0,2019
JULIAN F KEITH - ADATC (344023),Psychiatric,Governmental-State,,,,1.0,20257511.0,,,,,18107187.0,80.0,20005.0,,10967901.0,29280.0,1712.0,,2020-06-30,NC,561.0,,,,,2019-07-01 00:00:00,,,10967901.0,193908.0,,197.0,80.0,2019
JUPITER MEDICAL CENTER (100253),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,43891839.0,6037448.0,0.192911,1.0,244385514.0,,49446583.0,3907387.0,,1266831746.0,207.0,51177.0,29034090.0,90792797.0,75555.0,13599.0,20740402.0,2019-09-30,FL,21241.0,29612737.0,17.0,2012230.0,287659.0,2018-10-01 00:00:00,,,95138194.0,172720232.0,44747773.0,1280.72,190.0,2019
KADLEC REGIONAL MEDICAL CENTER (500058),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,75501187.0,16853481.0,0.279552,1.0,495302806.0,,82947299.0,51505299.0,,1771771848.0,248.0,76061.0,61322837.0,274856756.0,90520.0,16250.0,9154211.0,2019-12-31,WA,30655.0,61252083.0,20.0,14106379.0,143189.0,2019-01-01 00:00:00,17.92,,176301430.0,338318719.0,355947775.0,2957.57,201.0,2019
KAHUKU MEDICAL CENTER (121304),General Short Term (Critical Access Hospitals),Governmental-State,,568431.0,0.551155,1.0,17643326.0,,,3417197.0,,32011568.0,15.0,5731.0,378708.0,8935344.0,6102.0,8.0,1030186.0,2020-06-30,HI,1612.0,454718.0,,639.0,,2019-07-01 00:00:00,,,,9624602.0,7363838.0,109.96,15.0,2019
KAISER PERMANENTE PSYCHIATRIC HEALTH (054150),Psychiatric,Voluntary Nonprofit-Other,,,,,,,,,,,,,,,,,,2019-12-31,CA,,,,,,2019-01-01 00:00:00,,,,,,,,2019
KAISER SUNNYSIDE MEDICAL CENTER (380091),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,13397303.0,13008529.0,0.561241,1.0,535629817.0,,14285996.0,25932463.0,,5493730.0,302.0,65517.0,1028261.0,181098323.0,110230.0,16802.0,6617370.0,2019-12-31,OR,3146.0,1079723.0,60.0,9294590.0,126654.0,2019-01-01 00:00:00,26.02,,184707536.0,,96538140.0,1867.04,242.0,2019
KAISER WESTSIDE MEDICAL CENTER (380103),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,2416415.0,6292886.0,0.556124,1.0,229729131.0,,2674754.0,9031496.0,,9610805.0,122.0,20306.0,423970.0,75013125.0,44530.0,7303.0,3535139.0,2019-12-31,OR,781.0,433425.0,20.0,4326910.0,47355.0,2019-01-01 00:00:00,7.78,,76860005.0,,28513943.0,804.33,102.0,2019
KALAMAZOO PSYCHIATRIC HOSPITAL (234026),Psychiatric,Governmental-State,,,,1.0,67650908.0,,,,,71050563.0,183.0,52654.0,3750.0,26344710.0,66795.0,106.0,,2019-09-30,MI,2353.0,3820.0,,,,2018-10-01 00:00:00,,,26344710.0,,,424.0,183.0,2019
KALEIDA HEALTH (330005),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,190656913.0,17731311.0,0.336673,1.0,1179635643.0,,198353047.0,176896028.0,,3503801348.0,954.0,265651.0,34884696.0,564512629.0,332204.0,49439.0,14980880.0,2019-12-31,NY,51639.0,35434303.0,70.0,12660828.0,-206787.0,2019-01-01 00:00:00,386.29,,489126506.0,1152688000.0,813359923.0,7161.3,750.0,2019
KALISPELL REGIONAL MEDICAL CENTER (270051),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,39156929.0,5902477.0,0.356095,2.0,300559926.0,,42431526.0,62080402.0,,844044694.0,192.0,38884.0,42206981.0,181216191.0,70272.0,8646.0,10305179.0,2020-03-31,MT,13296.0,43041366.0,36.0,2232854.0,26793.0,2019-04-01 00:00:00,3.37,,81218336.0,418338871.0,169427130.0,2688.0,156.0,2019
KALKASKA MEMORIAL HEALTH CENTER (231301),General Short Term (Critical Access Hospitals),Governmental-County,,255047.0,0.64435,2.0,46192920.0,,,3220107.0,,71689124.0,8.0,429.0,2934928.0,25957563.0,2928.0,160.0,521236.0,2020-06-30,MI,222.0,2774288.0,,72614.0,,2019-07-01 00:00:00,,,,29801756.0,11102737.0,246.23,8.0,2019
KANAKANAK HOSPITAL (021309),General Short Term (Critical Access Hospitals),Governmental- Federal,,,149.658998,2.0,28340419.0,,,,,138613.0,16.0,867.0,1033717.0,31782542.0,5840.0,221.0,,2019-09-30,AK,301.0,1340008.0,,,,2018-10-01 00:00:00,,,,,,399.0,16.0,2019
KANE COUNTY HOSPITAL (461309),General Short Term (Critical Access Hospitals),Governmental-County,,686487.0,0.868702,2.0,10150783.0,,,1262328.0,,11685001.0,25.0,5179.0,1896723.0,4480197.0,9125.0,156.0,679671.0,2019-12-31,UT,563.0,1968953.0,,140994.0,,2019-01-01 00:00:00,,,,13639498.0,1743738.0,73.82,25.0,2019
KANSAS CITY ORTHOPAEDIC INSTITUTE (170188),General Short Term (Acute Care Hospitals),Proprietary-Corporation,5518924.0,119174.0,0.224832,1.0,41340199.0,,6306710.0,530.0,,183871598.0,17.0,2241.0,3639448.0,11971509.0,5140.0,1123.0,425523.0,2019-12-31,KS,1022.0,3713715.0,,23503.0,,2019-01-01 00:00:00,,,12161023.0,76012188.0,59340.0,161.1,17.0,2019
KANSAS HEART HOSPITAL (170186),General Short Term (Acute Care Hospitals),Proprietary-Corporation,15540113.0,1381501.0,0.254501,1.0,43345467.0,,17125865.0,1588010.0,,170315789.0,46.0,7206.0,10979908.0,12156617.0,16790.0,1838.0,3559170.0,2019-12-31,KS,4511.0,11190727.0,,474213.0,-3304.0,2019-01-01 00:00:00,,40949.0,12687570.0,6185836.0,4394886.0,167.68,46.0,2019
KANSAS MEDICAL CENTER (170197),General Short Term (Acute Care Hospitals),Proprietary-Partnership,16356683.0,1721825.0,0.322071,1.0,51945754.0,,18320294.0,1590155.0,,161286879.0,56.0,10079.0,8823701.0,16195645.0,20328.0,2441.0,5189013.0,2019-12-31,KS,6070.0,8838703.0,10.0,46364.0,97978.0,2019-01-01 00:00:00,,,15997457.0,31534692.0,5350052.0,258.83,46.0,2019
KANSAS REHABILITATION HOSPITAL (173025),Rehabilitation,Proprietary-Partnership,,,,1.0,14704979.0,,,,,28993710.0,57.0,13297.0,,7823953.0,20805.0,1183.0,,2019-12-31,KS,8852.0,,,,,2019-01-01 00:00:00,,,7726873.0,7181948.0,,120.24,57.0,2019
KANSAS SPINE HOSPITAL (170196),General Short Term (Acute Care Hospitals),Proprietary-Corporation,13641544.0,154622.0,0.198986,1.0,47126362.0,,15144149.0,758546.0,,236832220.0,36.0,4700.0,11535464.0,10786804.0,13140.0,1268.0,406800.0,2019-12-31,KS,2032.0,11701107.0,,32367.0,,2019-01-01 00:00:00,,,11659604.0,44748575.0,5739141.0,160.3,36.0,2019
KANSAS SURGERY & RECOVERY CENTER (170183),General Short Term (Acute Care Hospitals),Proprietary-Partnership,7450625.0,319471.0,0.275076,1.0,34822429.0,,8749197.0,426335.0,,126592017.0,32.0,3835.0,4007751.0,9519800.0,11680.0,1903.0,544302.0,2020-06-30,KS,1675.0,4073394.0,,167648.0,,2019-07-01 00:00:00,,,10214829.0,4134557.0,2934606.0,157.18,32.0,2019
KAPIOLANI MED CTR FOR WOMEN & CHILDR (123300),Childrens,Voluntary Nonprofit-Other,,,,1.0,318014115.0,,,,,855646707.0,253.0,66689.0,2590768.0,140503083.0,92598.0,9389.0,,2020-06-30,HI,121.0,2700927.0,97.0,,,2019-07-01 00:00:00,51.43,,,46538112.0,,1401.62,156.0,2019
KARMANOS CANCER HOSPITAL (230297),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,13095137.0,1625859.0,0.275513,1.0,219262488.0,,14292691.0,22838384.0,,795832450.0,123.0,24179.0,28162140.0,57149504.0,44895.0,3036.0,5325854.0,2019-09-30,MI,6550.0,27914209.0,12.0,37068.0,-105895.0,2018-10-01 00:00:00,43.02,141799.0,51695786.0,81580632.0,156852799.0,722.4,111.0,2019
KATE DISHMAN REHAB HOSPITAL (673030),Rehabilitation,Proprietary-Partnership,,,,1.0,6720881.0,,,,,15669621.0,27.0,5721.0,,3933318.0,9882.0,415.0,,2020-06-30,TX,4339.0,,,,,2019-07-01 00:00:00,,,,302650.0,,45.39,27.0,2019
KATHERINE SHAW BETHEA HOSPITAL (140012),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,10539631.0,6399781.0,0.250346,2.0,111448604.0,,11978666.0,1726627.0,,445179131.0,66.0,7010.0,11200998.0,64770173.0,24090.0,2825.0,21976807.0,2019-12-31,IL,3732.0,11425220.0,6.0,869013.0,43994.0,2019-01-01 00:00:00,4.22,118148.0,37773795.0,68019134.0,48858463.0,752.78,60.0,2019
KAU HOSPITAL (121301),General Short Term (Critical Access Hospitals),Governmental-State,,387565.0,1.064053,2.0,16428771.0,,,720564.0,,15439803.0,8.0,6321.0,383378.0,6994915.0,2928.0,57.0,387866.0,2020-06-30,HI,426.0,574487.0,,4917.0,,2019-07-01 00:00:00,,,,26354425.0,2347536.0,62.25,8.0,2019
KAUAI VETERANS MEMORIAL HOSPITAL (121300),General Short Term (Critical Access Hospitals),Governmental-State,,594169.0,0.851334,2.0,42644934.0,,,5520458.0,,50091882.0,25.0,4145.0,1954119.0,22709578.0,9150.0,692.0,577733.0,2020-06-30,HI,1129.0,2152143.0,2.0,109657.0,,2019-07-01 00:00:00,,,,165730454.0,11763308.0,253.29,23.0,2019
KAWEAH DELTA MEDICAL CENTER (050057),General Short Term (Acute Care Hospitals),Governmental-Hospital District,106243215.0,8677356.0,0.275996,1.0,598373814.0,,115356974.0,115507268.0,,2168049542.0,403.0,104969.0,35773815.0,302180958.0,147498.0,21376.0,20437846.0,2020-06-30,CA,33971.0,35413259.0,41.0,2851081.0,-402902.0,2019-07-01 00:00:00,110.53,,259207444.0,42681615.0,608143334.0,3793.15,347.0,2019
KEARNEY COUNTY HEALTH SERVICES (281306),General Short Term (Critical Access Hospitals),Governmental-County,,307356.0,0.834674,2.0,10631550.0,,,544246.0,,12737362.0,10.0,1032.0,2638669.0,4874096.0,3660.0,71.0,306680.0,2020-06-30,NE,851.0,2316737.0,,51378.0,,2019-07-01 00:00:00,,,,9504604.0,536327.0,57.32,10.0,2019
KEARNEY REGIONAL MEDICAL CENTER (280134),General Short Term (Acute Care Hospitals),Proprietary-Other,18809345.0,6698799.0,0.29774,2.0,105433330.0,,21319783.0,3381711.0,,354112629.0,93.0,15620.0,13034162.0,38343200.0,33945.0,2975.0,10579656.0,2019-12-31,NE,8926.0,13302937.0,18.0,3541846.0,-18646.0,2019-01-01 00:00:00,,,37273561.0,49710912.0,14349278.0,658.52,75.0,2019
KEARNY COUNTY HOSPITAL (171313),General Short Term (Critical Access Hospitals),Governmental-County,,849959.0,0.703659,2.0,23261141.0,,,5371328.0,,33057387.0,25.0,2442.0,1046713.0,13581821.0,9150.0,524.0,1112321.0,2020-06-30,KS,1264.0,1097967.0,,111775.0,,2019-07-01 00:00:00,,,,11032618.0,8526403.0,143.35,25.0,2019
KECK HOSPITAL OF USC (050696),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,183634736.0,9368858.0,0.273749,2.0,1027429458.0,,202331642.0,180661176.0,,3753181014.0,301.0,78467.0,82194775.0,373669473.0,109865.0,11781.0,5748853.0,2019-09-30,CA,26566.0,84821293.0,64.0,7646395.0,-112416.0,2018-10-01 00:00:00,126.64,,263860326.0,235863290.0,694030645.0,3317.67,219.0,2019
KEDREN COMMUNITY MENTAL HEALTH (054083),Psychiatric,Voluntary Nonprofit-Other,,,,,,,,,,,,,,,,,,2020-06-30,CA,,,,,,2019-07-01 00:00:00,,,,,,,,2019
KEEFE MEMORIAL HOSPITAL (061343),General Short Term (Critical Access Hospitals),Governmental-County,,368005.0,0.833251,2.0,6281997.0,,,257969.0,,7539143.0,11.0,300.0,855439.0,2617152.0,4015.0,51.0,414928.0,2019-12-31,CO,188.0,981779.0,,43988.0,,2019-01-01 00:00:00,,,,1790885.0,553233.0,42.07,11.0,2019
KELL WEST REGIONAL HOSPITAL (450827),General Short Term (Acute Care Hospitals),Proprietary-Partnership,8115075.0,1065938.0,0.318255,1.0,32399115.0,,8985757.0,657678.0,,101802251.0,41.0,3615.0,5178194.0,10455208.0,14965.0,1197.0,2892182.0,2019-12-31,TX,2123.0,5283709.0,,141833.0,25919.0,2019-01-01 00:00:00,,,10269464.0,6507089.0,4225674.0,218.0,41.0,2019
KELSEY MEMORIAL HOSPITAL (231317),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,510067.0,0.407693,2.0,7966439.0,,,428353.0,,19540268.0,12.0,693.0,664029.0,3217023.0,2208.0,1.0,1078981.0,2019-12-31,MI,520.0,523634.0,,78575.0,,2019-07-01 00:00:00,,,2441332.0,903095.0,3809735.0,79.7,12.0,2019
KENDALL REGIONAL MEDICAL CENTER (100209),General Short Term (Acute Care Hospitals),Proprietary-Corporation,52041889.0,34752148.0,0.074346,1.0,336913557.0,,61372340.0,35670519.0,,4531726862.0,394.0,104287.0,3569310.0,105757321.0,143810.0,21566.0,40984063.0,2019-12-31,FL,14244.0,3610979.0,52.0,31134992.0,-85537.0,2019-01-01 00:00:00,118.69,,105584353.0,-851587877.0,747352794.0,1628.43,322.0,2019
KENMARE COMMUNITY HOSPITAL (351305),Critical Access Hospitals,Voluntary Nonprofit-Other,,185629.0,1.096813,2.0,4809031.0,,,753998.0,,4384548.0,25.0,3873.0,603055.0,2456043.0,9125.0,4.0,132631.0,2020-06-30,ND,317.0,669686.0,,40761.0,,2019-07-01 00:00:00,,,,284644.0,730824.0,47.54,25.0,2019
KENMORE MERCY HOSPITAL (330102),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,14856542.0,3436567.0,0.426594,1.0,161195381.0,,16913783.0,22647407.0,,377865743.0,164.0,25776.0,4855693.0,74225673.0,59860.0,6660.0,3268076.0,2019-12-31,NY,6289.0,4764515.0,16.0,2058963.0,-95061.0,2019-01-01 00:00:00,,41009.0,45097668.0,133642892.0,65818889.0,850.3,148.0,2019
