Hospital,Hospital type,Control type,IPPS Interim payment,Cost of Uncompensated Care,Cost To Charge Ratio,Urban (1) and Rural (2) Indicator,Total Costs,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,IPPS Payment amount (unadjusted),Net Revenue from Medicaid,"Donations, Land Improvements",Total Charges,NUMBER OF BEDS: Total Hospital,Total Days,REIMBURSEMENT SETTLEMENT: Interim payments,Total Salaries,BED DAYS: Total Hospital,Total discharges,Total Bad Debt expense,Fiscal Year End Date,State,Total Days Title XVIII,REIMBURSEMENT SETTLEMENT: Subtotal,NUMBER OF BEDS: ICU,Total cost of charity care,HVBP payment adjustment amount,Fiscal Year Begin Date,FTE Employees on Payroll,HAC reduction adjustment amount,"ADJUSTED SALARIES, Subtotal Salaries",Total Liabilities,Medicaid charges,Number of Interns & Residents,NUMBER OF BEDS: Adults & Pediatrics,Beginning FFY
PALMETTO RICHLAND (420018),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,105777124.0,61654284.0,0.23833,1.0,537054750.0,,112937136.0,61749838.0,,2253409603.0,612.0,174773.0,15517062.0,223842930.0,229304.0,30424.0,135475350.0,2011-09-30,SC,52795.0,15093412.0,34.0,29584236.0,,2010-10-01 00:00:00,165.27,,192306986.0,40469686.0,269305604.0,4224.64,407.0,2011
PALMS OF PASADENA HOSPITAL (100126),General Short Term (Acute Care Hospitals),Proprietary-Corporation,17599487.0,1477956.0,0.218284,1.0,70146817.0,,19740987.0,1789569.0,,321355661.0,287.0,22698.0,3798223.0,30041090.0,104755.0,4409.0,6226076.0,2011-11-30,FL,12544.0,3780489.0,18.0,129130.0,,2010-12-01 00:00:00,,,26494946.0,82610611.0,,472.24,269.0,2011
PALMS SPRINGS GENERAL HOSPITAL (100050),General Short Term (Acute Care Hospitals),Proprietary-Corporation,28699691.0,3928451.0,0.236617,1.0,52906413.0,,30356015.0,1905790.0,,223594774.0,247.0,33036.0,2429721.0,28023082.0,90155.0,6351.0,16831904.0,2011-12-31,FL,19685.0,2384903.0,14.0,,,2011-01-01 00:00:00,,,27993657.0,11276380.0,18717201.0,629.69,233.0,2011
PALMS WEST HOSPITAL (100269),General Short Term (Acute Care Hospitals),Proprietary-Corporation,20809667.0,5952605.0,0.128709,1.0,115439460.0,,22897152.0,27241272.0,,896900204.0,175.0,50550.0,2288075.0,44542085.0,64050.0,12659.0,25436946.0,2012-05-31,FL,10872.0,2227306.0,14.0,2712648.0,,2011-06-01 00:00:00,17.97,,43713408.0,-126205570.0,198874011.0,728.4,161.0,2011
PALMYRA MEDICAL CENTER (110163),General Short Term (Acute Care Hospitals),Proprietary-Corporation,6133034.0,2376440.0,0.214135,1.0,36430294.0,,6798674.0,2763843.0,,170127917.0,99.0,9534.0,4082123.0,13011799.0,22671.0,1978.0,5513682.0,2011-12-15,GA,4827.0,3726811.0,,1267980.0,,2011-05-01 00:00:00,,,12585523.0,-205199361.0,24114484.0,353.71,87.0,2011
PALO ALTO COUNTY HOSPITAL (161357),General Short Term (Critical Access Hospitals),Governmental-County,,668885.0,0.626585,2.0,20287106.0,,,2364857.0,,32377280.0,25.0,2419.0,2690895.0,8172112.0,9150.0,417.0,690457.0,2012-06-30,IA,1633.0,2835533.0,,236255.0,,2011-07-01 00:00:00,,,,12137170.0,3256976.0,124.73,25.0,2011
PALO PINTO GENERAL HOSPITAL (450565),General Short Term (Acute Care Hospitals),Governmental-Hospital District,6332974.0,4009755.0,0.379105,2.0,31768085.0,,6209934.0,2598936.0,,83797627.0,48.0,7348.0,2466526.0,15157580.0,17520.0,2115.0,3054761.0,2011-09-30,TX,3116.0,2446141.0,8.0,2908633.0,,2010-10-01 00:00:00,,,13727731.0,9919607.0,8092839.0,292.04,40.0,2011
PALO VERDE HOSPITAL (050423),General Short Term (Acute Care Hospitals),Governmental-Hospital District,4172345.0,3181506.0,0.309636,1.0,24917658.0,,3507154.0,10260435.0,,80473992.0,51.0,4551.0,907367.0,11478121.0,18666.0,1475.0,5472213.0,2012-06-30,CA,1355.0,1171220.0,4.0,1540648.0,,2011-07-01 00:00:00,,,11478121.0,7641542.0,20414991.0,141.1,47.0,2011
PALOMAR MEDICAL CENTER (050115),General Short Term (Acute Care Hospitals),Governmental-Hospital District,43126007.0,17065966.0,0.215786,1.0,318041968.0,,47854970.0,43278286.0,,1473876937.0,283.0,76466.0,12603547.0,148498796.0,103578.0,20675.0,59049058.0,2012-06-30,CA,17521.0,12148778.0,35.0,4525454.0,,2011-07-01 00:00:00,,,131175377.0,1093463920.0,240555866.0,1827.92,248.0,2011
PALOS COMMUNITY HOSPITAL (140062),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,81085397.0,9280175.0,0.247341,1.0,288325289.0,,89001151.0,4458213.0,,1165697482.0,339.0,84614.0,15123184.0,163031754.0,123735.0,18662.0,12793320.0,2011-12-31,IL,55156.0,15026769.0,18.0,6304781.0,,2011-01-01 00:00:00,,,142359783.0,441328000.0,54786226.0,2146.0,321.0,2011
PAM II OF COVINGTON (192048),General Long Term,Proprietary-Partnership,,,,1.0,14688572.0,,,,,33012821.0,58.0,11685.0,6989.0,5442641.0,21170.0,477.0,,2011-12-31,LA,9441.0,6989.0,,,,2011-01-01 00:00:00,,,,4806753.0,,87.4,58.0,2011
PAMPA REGIONAL MEDICAL CENTER (450099),General Short Term (Acute Care Hospitals),Proprietary-Corporation,5432104.0,2571635.0,0.262829,1.0,28850411.0,,5497861.0,2604810.0,,109768908.0,32.0,6126.0,1533547.0,9709003.0,11680.0,1881.0,7477063.0,2011-12-31,TX,3171.0,1511947.0,4.0,627572.0,,2011-01-01 00:00:00,,,9358863.0,23318523.0,13173803.0,181.48,28.0,2011
PANA COMMUNITY HOSPITAL (141341),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,889723.0,0.418392,2.0,13790799.0,,,1513866.0,,32961444.0,22.0,1399.0,2828711.0,7214395.0,8030.0,523.0,2350972.0,2011-12-31,IL,1171.0,2340870.0,,113290.0,,2011-01-01 00:00:00,,,,1617737.0,6175842.0,124.3,22.0,2011
PAOLI HOSPITAL (390153),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,35630694.0,3407474.0,0.176407,1.0,198414503.0,,39685983.0,4680326.0,,1124757321.0,222.0,59407.0,10137481.0,76101469.0,81252.0,14813.0,8195436.0,2012-06-30,PA,21165.0,10064424.0,16.0,2010832.0,,2011-07-01 00:00:00,,,76216063.0,129016560.0,44788333.0,1056.61,202.0,2011
PARADISE VALLEY HOSPITAL (030083),General Short Term (Acute Care Hospitals),Proprietary-Corporation,11360277.0,8767371.0,0.210331,1.0,83943598.0,,12159655.0,17230048.0,,399103041.0,136.0,26546.0,2922899.0,40109819.0,49640.0,7175.0,22219964.0,2011-09-30,AZ,5188.0,2875114.0,14.0,4128329.0,,2010-10-01 00:00:00,,,39926790.0,36838775.0,99249902.0,603.87,122.0,2011
PARADISE VALLEY HOSPITAL (050024),General Short Term (Acute Care Hospitals),Proprietary-Corporation,44045986.0,6048891.0,0.212683,1.0,99747441.0,,46026553.0,14420020.0,,468995215.0,230.0,51479.0,7745793.0,53185429.0,83950.0,10156.0,13767870.0,2011-12-31,CA,23803.0,7173211.0,15.0,3505278.0,,2011-01-01 00:00:00,,,50890375.0,54697093.0,135661889.0,888.0,215.0,2011
PARIS COMMUNITY HOSPITAL (141320),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,2403036.0,0.459264,1.0,24391574.0,,,3789676.0,,53110083.0,25.0,5333.0,3327648.0,14377539.0,9125.0,461.0,4056613.0,2011-12-31,IL,1493.0,2789359.0,,930619.0,,2011-01-01 00:00:00,,,,8538235.0,13225885.0,169.11,25.0,2011
PARIS REGIONAL MEDICAL CENTER (450196),General Short Term (Acute Care Hospitals),Proprietary-Corporation,31493848.0,8345277.0,0.234695,2.0,98374777.0,,33100974.0,11589546.0,,419160652.0,221.0,29090.0,11749006.0,33358851.0,80886.0,7348.0,24283948.0,2012-06-30,TX,17363.0,11474837.0,15.0,2961934.0,,2011-07-01 00:00:00,,,31771683.0,18053713.0,44085635.0,633.82,206.0,2011
PARK CITY HOSPITAL (460057),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,1760271.0,2308910.0,0.445362,1.0,38111255.0,,1793915.0,1676366.0,,85573684.0,28.0,2982.0,1337994.0,15946493.0,10040.0,1079.0,2906841.0,2011-12-31,UT,513.0,1260775.0,,1016069.0,,2011-01-01 00:00:00,,,14553891.0,491432.0,2810433.0,239.69,28.0,2011
PARK NICOLLET METHODIST HOSPITAL (240053),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,71890919.0,31536055.0,0.507315,1.0,409879034.0,,80978914.0,26957420.0,,807938544.0,346.0,77849.0,25352809.0,176869393.0,128138.0,21414.0,10615334.0,2011-12-31,MN,31910.0,25348136.0,22.0,26184086.0,,2011-01-01 00:00:00,31.76,,154291287.0,350085302.0,61685855.0,2945.04,324.0,2011
PARK PLACE SURGERY CENTER (190255),General Short Term (Acute Care Hospitals),Proprietary-Partnership,9639.0,,0.200945,1.0,13319834.0,,11903.0,84380.0,,66285870.0,10.0,140.0,2059753.0,4857354.0,3650.0,78.0,,2011-12-31,LA,4.0,2059455.0,,,,2011-01-01 00:00:00,,,4892799.0,3797595.0,736371.0,87.74,10.0,2011
PARK PLAZA HOSPITAL (450659),General Short Term (Acute Care Hospitals),Proprietary-Corporation,18664301.0,1364779.0,0.165669,1.0,94231175.0,,20967128.0,6571457.0,,568790429.0,444.0,28958.0,3361029.0,36416435.0,162060.0,5809.0,6657680.0,2011-12-31,TX,10507.0,3257289.0,26.0,354274.0,,2011-01-01 00:00:00,,,36397517.0,10163606.0,11545281.0,493.2,406.0,2011
PARK RIDGE HEALTH (340023),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,10087734.0,5862770.0,0.368129,1.0,86540328.0,,11109462.0,7142061.0,,235081653.0,73.0,15128.0,11895051.0,54734623.0,26645.0,3326.0,8282203.0,2011-12-31,NC,6650.0,11688956.0,14.0,2968500.0,,2011-01-01 00:00:00,,,34304055.0,25897572.0,26769367.0,826.57,59.0,2011
PARKER ADVENTIST HOSPITAL (060114),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,16697279.0,3263530.0,0.190843,1.0,129371599.0,,18243698.0,3182118.0,,677895348.0,136.0,29766.0,3059222.0,52107387.0,49776.0,8802.0,6116474.0,2012-06-30,CO,7221.0,3046665.0,21.0,2113655.0,,2011-07-01 00:00:00,,,45220806.0,78897046.0,44128043.0,756.0,115.0,2011
PARKER INDIAN HEALTH CENTER (031307),General Short Term (Critical Access Hospitals),Governmental- Federal,,,61.875056,2.0,17138153.0,,,,,276980.0,20.0,1196.0,912941.0,16245030.0,7300.0,187.0,,2011-09-30,AZ,298.0,1146889.0,,,,2010-10-01 00:00:00,,,,,,,20.0,2011
PARKLAND HEALTH CENTER - FARMINGTON (260163),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,10393977.0,3795529.0,0.345782,2.0,45627453.0,,11713079.0,7917089.0,,131954298.0,93.0,11830.0,4051901.0,23448825.0,33945.0,3695.0,5863701.0,2011-12-31,MO,6474.0,4056169.0,6.0,1935424.0,,2011-01-01 00:00:00,,,19471530.0,13890217.0,25952224.0,474.18,87.0,2011
PARKLAND HLTH CTR - BONNE TERRE (261315),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,959668.0,0.412467,2.0,14237204.0,,,1956359.0,,34517191.0,,,4606638.0,2373298.0,,,1533424.0,2011-12-31,MO,,3943216.0,,442389.0,,2011-01-01 00:00:00,,,,13890217.0,5224132.0,46.1,,2011
PARKLAND MEDICAL CENTER (300017),General Short Term (Acute Care Hospitals),Proprietary-Corporation,11656531.0,2949154.0,0.264715,1.0,70811438.0,,13039864.0,2153709.0,,267500560.0,82.0,11113.0,6937774.0,26350051.0,30012.0,3273.0,8023335.0,2012-07-31,NH,6054.0,6877705.0,8.0,852032.0,,2011-08-01 00:00:00,,,26171395.0,-123495887.0,15244850.0,,74.0,2011
PARKRIDGE MEDICAL CENTER (440156),General Short Term (Acute Care Hospitals),Proprietary-Corporation,48102145.0,5875600.0,0.177913,1.0,191075493.0,,50986615.0,23543860.0,,1073981494.0,374.0,82479.0,16340584.0,70135139.0,136884.0,14329.0,25358211.0,2012-03-31,TN,22851.0,15628183.0,32.0,1670382.0,,2011-04-01 00:00:00,,,69273228.0,-135894643.0,129632621.0,1171.75,320.0,2011
PARKSIDE BEHAVIORAL HEALTHCARE (360247),General Short Term (Acute Care Hospitals),Proprietary-Corporation,1428050.0,-18188.0,0.289965,1.0,5019872.0,,1664724.0,,,17311995.0,50.0,14227.0,556604.0,2542767.0,18250.0,1336.0,,2011-12-31,OH,1954.0,537964.0,,,,2011-01-01 00:00:00,,,2542767.0,892528.0,,82.3,8.0,2011
PARKSIDE HOSPITAL  INC. (374021),Psychiatric,Voluntary Nonprofit-Other,,,,1.0,11840565.0,,,,,18979170.0,80.0,8631.0,252054.0,7292708.0,29200.0,1299.0,,2011-12-31,OK,1918.0,243465.0,,,,2011-01-01 00:00:00,,,,900491.0,,183.0,80.0,2011
PARKVIEW ADVENTIST MEDICAL CENTER (200025),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,3699128.0,2051913.0,0.447898,1.0,25966205.0,,4187416.0,4680087.0,,57973450.0,55.0,4047.0,2597036.0,11242879.0,20075.0,1040.0,3574941.0,2011-12-31,ME,2649.0,2598172.0,8.0,480774.0,,2011-01-01 00:00:00,,,10665173.0,19743419.0,9014617.0,198.47,47.0,2011
PARKVIEW COMMUNITY HOSPITAL (050102),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,21498014.0,5623371.0,0.197704,1.0,109741321.0,,22275015.0,35224773.0,,555078935.0,193.0,40729.0,1844316.0,49721463.0,70445.0,9361.0,29023368.0,2011-12-31,CA,9458.0,1707492.0,13.0,,,2011-01-01 00:00:00,,,51160835.0,63108804.0,166249660.0,751.91,168.0,2011
PARKVIEW HOSPITAL (150021),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,64675732.0,29181365.0,0.299217,1.0,413184854.0,,69602164.0,29141412.0,37209.0,1380886505.0,486.0,115495.0,18578840.0,227658138.0,177390.0,22250.0,55265312.0,2011-12-31,IN,35026.0,17984756.0,67.0,13102570.0,,2011-01-01 00:00:00,13.32,,126018029.0,42676375.0,191266654.0,3089.39,388.0,2011
PARKVIEW HOSPITAL (451334),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,1452131.0,1.694946,2.0,5916197.0,,,34603.0,,3490493.0,15.0,670.0,462979.0,2858320.0,5490.0,130.0,882611.0,2012-05-31,TX,505.0,556667.0,,38466.0,,2011-06-01 00:00:00,,,,514213.0,116212.0,86.0,15.0,2011
PARKVIEW MEDICAL CENTER (060020),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,42890958.0,6928556.0,0.172111,1.0,190756860.0,,46356790.0,9525406.0,,1108337609.0,252.0,61304.0,14663187.0,116309896.0,92232.0,11664.0,23519742.0,2012-06-30,CO,24458.0,14028997.0,13.0,3140123.0,,2011-07-01 00:00:00,,,89901699.0,130686305.0,185323149.0,1986.63,228.0,2011
PARKVIEW REGIONAL HOSPITAL (450400),General Short Term (Acute Care Hospitals),Proprietary-Corporation,3426776.0,2235312.0,0.27398,2.0,18267598.0,,3113946.0,1156073.0,,66675009.0,49.0,3357.0,1328578.0,9458939.0,17934.0,934.0,7912989.0,2012-03-31,TX,2304.0,1366516.0,6.0,115719.0,,2011-04-01 00:00:00,,,7581836.0,3134686.0,8572704.0,179.39,43.0,2011
PARKWAY MEDICAL CENTER (010054),General Short Term (Acute Care Hospitals),Proprietary-Corporation,4146019.0,440476.0,0.105323,1.0,14746852.0,,4819739.0,1158209.0,,140015635.0,109.0,6504.0,1128465.0,7223730.0,20056.0,1837.0,3247007.0,2011-12-31,AL,2753.0,1039065.0,8.0,110755.0,,2011-07-01 00:00:00,,,6975079.0,1900038.0,19055966.0,283.4,101.0,2011
PARKWAY REGIONAL HOSPITAL (180117),General Short Term (Acute Care Hospitals),Proprietary-Corporation,2132240.0,787445.0,0.25873,2.0,17603555.0,0.836,2301040.0,1708382.0,,68038439.0,48.0,3819.0,1378779.0,8450000.0,18300.0,979.0,2414507.0,2012-05-31,KY,2075.0,986982.0,5.0,199851.0,,2011-06-01 00:00:00,,,5447890.0,40580684.0,14658414.0,99.93,43.0,2011
PARKWEST MEDICAL CENTER (440173),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,59044820.0,7471089.0,0.267323,1.0,242470243.0,,62049737.0,11104264.0,,907030289.0,418.0,101555.0,17065534.0,91506297.0,153236.0,20919.0,20809796.0,2012-08-31,TN,36435.0,16508655.0,30.0,2366384.0,,2011-09-01 00:00:00,,,84679879.0,335384926.0,54836508.0,1800.0,388.0,2011
PARKWOOD HOSPITAL (254005),Psychiatric,Proprietary-Corporation,,,,1.0,12063381.0,,,,,37467970.0,88.0,21911.0,34239.0,7726991.0,32120.0,2225.0,,2011-12-31,MS,3271.0,34240.0,,,,2011-01-01 00:00:00,,,,-15288361.0,,148.16,88.0,2011
PARMA COMMUNITY GENERAL HOSPITAL (360041),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,39894486.0,6717754.0,0.321939,1.0,163379360.0,,44763118.0,7048340.0,,507485379.0,225.0,57660.0,12384799.0,73076244.0,82125.0,13455.0,3097380.0,2011-12-31,OH,28811.0,12364820.0,18.0,5865636.0,,2011-01-01 00:00:00,,,65750113.0,112503939.0,26375491.0,1365.0,193.0,2011
PARMER COUNTY COMMUNITY HOSPITAL (451300),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,832544.0,0.964768,2.0,7196503.0,,,247211.0,,7459313.0,25.0,1056.0,833727.0,2693605.0,9125.0,127.0,776521.0,2011-09-30,TX,945.0,727030.0,,88948.0,,2010-10-01 00:00:00,,,,865944.0,634555.0,58.53,25.0,2011
PARRISH MEDICAL CENTER (100028),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,25676217.0,10216134.0,0.273573,1.0,139313296.0,,28548852.0,10255853.0,,509236899.0,210.0,35462.0,10231702.0,54485406.0,76650.0,7440.0,17800140.0,2011-09-30,FL,16375.0,10010383.0,8.0,5470341.0,,2010-10-01 00:00:00,,,51159859.0,119155150.0,40675149.0,1026.78,202.0,2011
PASCO REGIONAL MEDICAL CENTER (100211),General Short Term (Acute Care Hospitals),Proprietary-Corporation,8835921.0,1218912.0,0.124988,1.0,46307263.0,,10190658.0,2032836.0,,370493356.0,120.0,14581.0,2521571.0,16274949.0,43800.0,4353.0,9893608.0,2011-09-30,FL,4894.0,2448603.0,12.0,,,2010-10-01 00:00:00,,,16419668.0,-9270309.0,33633277.0,298.61,108.0,2011
PASSAVANT AREA HOSPITAL (140058),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,14419165.0,7922708.0,0.306654,2.0,66048007.0,,15825936.0,8518914.0,,215383006.0,93.0,14183.0,6632295.0,34107348.0,33945.0,3418.0,4332978.0,2011-09-30,IL,8898.0,5937191.0,9.0,6761971.0,,2010-10-01 00:00:00,,,28870819.0,41067408.0,33142707.0,638.95,84.0,2011
PATEWOOD MEMORIAL HOSPITAL (420102),General Short Term (Acute Care Hospitals),Governmental-State,4153217.0,3182421.0,0.21988,1.0,57467452.0,,4451550.0,3672428.0,,261357681.0,78.0,2402.0,5878242.0,20983263.0,28470.0,1072.0,9785798.0,2011-09-30,SC,967.0,5712779.0,6.0,1064222.0,,2010-10-01 00:00:00,11.71,,16224265.0,-485574.0,18174438.0,348.8,72.0,2011
PATHWAY REHABILITATION HOSPITAL LLC (193094),Rehabilitation,Proprietary-Other,,,,1.0,4669629.0,,,,,10817215.0,24.0,4805.0,,1568469.0,8760.0,355.0,,2011-12-31,LA,3945.0,,,,,2011-01-01 00:00:00,,,1568469.0,1463019.0,,28.99,24.0,2011
PATHWAYS OF TN  INC. (444010),Psychiatric,Governmental-Hospital District,,,0.823352,1.0,16597885.0,,,,,20158925.0,25.0,2926.0,6214.0,9362349.0,9150.0,609.0,,2012-06-30,TN,384.0,6215.0,,,,2011-07-01 00:00:00,,,9277258.0,999203.0,,238.8,25.0,2011
PATIENTS CHOICE MED CNT-SMITH CNTY (250163),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,10040.0,0.23956,2.0,1727967.0,,,46642.0,,7213079.0,,,590138.0,103971.0,,,82721.0,2011-12-31,MS,,590138.0,,,,2011-01-01 00:00:00,,,106973.0,759547.0,70000.0,15.4,,2011
PATIENTS CHOICE MED CTR OF CLAIBORNE (251320),General Short Term (Critical Access Hospitals),Proprietary-Corporation,,974497.0,0.553464,2.0,7426802.0,,,1552116.0,,13418768.0,22.0,3131.0,461205.0,3260595.0,8030.0,501.0,1741924.0,2011-12-31,MS,2125.0,600176.0,,47850.0,,2011-01-01 00:00:00,,,2909981.0,3110942.0,1952740.0,71.9,22.0,2011
PATIENTS CHOICE MED CTR OF ERIN TN (441312),General Short Term (Critical Access Hospitals),Proprietary-Corporation,,414773.0,0.453294,2.0,8005962.0,,,1147097.0,,17661736.0,15.0,3088.0,1339185.0,3571146.0,5475.0,552.0,1408799.0,2011-12-31,TN,2560.0,1009647.0,,21003.0,,2011-01-01 00:00:00,,,3123001.0,2036275.0,2867131.0,81.06,15.0,2011
PATIENTS CHOICE MEDICAL CENTER OF H (251311),General Short Term (Critical Access Hospitals),Proprietary-Corporation,,1212048.0,0.497233,2.0,6637845.0,,,1547915.0,,13349556.0,25.0,2488.0,746599.0,3034610.0,9125.0,475.0,2692083.0,2011-12-31,MS,1947.0,478209.0,,,,2011-01-01 00:00:00,,,2769756.0,7630614.0,2140003.0,67.2,25.0,2011
PATIENTS HOSPITAL OF REDDING (050697),General Short Term (Acute Care Hospitals),Proprietary-Other,524311.0,-5946.0,0.191705,1.0,4918320.0,,604062.0,,,25655608.0,10.0,544.0,818445.0,2731869.0,3650.0,256.0,,2011-12-31,CA,141.0,801852.0,,,,2011-01-01 00:00:00,,,2731869.0,3165457.0,,50.46,10.0,2011
PATTIE A CLAY HOSPITAL (180049),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,12519860.0,4916981.0,0.359101,2.0,53735297.0,,12550457.0,7914721.0,,149638370.0,66.0,14830.0,5593150.0,25249341.0,24090.0,3218.0,9101657.0,2011-12-31,KY,6319.0,5276852.0,8.0,1851123.0,,2011-01-01 00:00:00,,,23769729.0,32268803.0,24503779.0,511.16,58.0,2011
PAUL B. HALL REGIONAL MEDICAL CENTER (180078),General Short Term (Acute Care Hospitals),Proprietary-Corporation,8303608.0,180935.0,0.084288,2.0,31370684.0,,8884223.0,9271249.0,,372185007.0,72.0,13682.0,2915079.0,11970218.0,26280.0,3678.0,2346620.0,2011-09-30,KY,6496.0,2230298.0,6.0,35449.0,,2010-10-01 00:00:00,,,12081397.0,-11541882.0,124849376.0,239.55,66.0,2011
PAUL OLIVER MEMORIAL HOSPITAL (231300),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,632376.0,0.600151,2.0,14398362.0,,,313620.0,,24046200.0,8.0,86.0,3100338.0,4889195.0,2928.0,3.0,876617.0,2012-06-30,MI,71.0,2539760.0,,203994.0,,2011-07-01 00:00:00,,,3535526.0,3279287.0,2202385.0,86.73,8.0,2011
PAULDING COUNTY HOSPITAL (361300),General Short Term (Critical Access Hospitals),Governmental-County,,209541.0,0.531352,1.0,15826047.0,,,707574.0,,29784496.0,25.0,2778.0,2461872.0,8755972.0,9125.0,433.0,911103.0,2011-12-31,OH,1375.0,2259328.0,,-268196.0,,2011-01-01 00:00:00,,,,3209774.0,3011561.0,168.7,25.0,2011
PAULDING MEDICAL CENTER (110042),General Short Term (Acute Care Hospitals),Governmental-Other,4659481.0,8535434.0,0.238171,1.0,55105756.0,,4786092.0,4327523.0,,231370288.0,34.0,6064.0,3267164.0,24352622.0,12444.0,1978.0,15673563.0,2012-06-30,GA,2803.0,3217962.0,4.0,4865447.0,,2011-07-01 00:00:00,,,18646750.0,114231049.0,25227974.0,323.14,30.0,2011
PAULS VALLEY GENERAL HOSPITAL (370156),General Short Term (Acute Care Hospitals),Governmental-Other,2002065.0,1901472.0,0.361302,2.0,13541285.0,,2094192.0,621256.0,,37479081.0,64.0,4857.0,862089.0,8234370.0,23424.0,1035.0,5268735.0,2012-06-30,OK,3323.0,842196.0,,9917.0,,2011-07-01 00:00:00,,,5529406.0,9400834.0,4355779.0,173.8,64.0,2011
PAWHUSKA HOSPITAL  INC. (371309),General Short Term (Critical Access Hospitals),Governmental-City-County,,519376.0,1.134045,2.0,4381092.0,,,172638.0,,3863245.0,25.0,873.0,673452.0,1879405.0,9125.0,78.0,515421.0,2011-09-30,OK,835.0,496774.0,,,,2010-10-01 00:00:00,,,,743935.0,503724.0,64.2,25.0,2011
PAWNEE COUNTY MEMORIAL HOSPITAL (281302),General Short Term (Critical Access Hospitals),Governmental-County,,100052.0,0.732089,2.0,5888264.0,,,242734.0,,8043100.0,17.0,677.0,1602240.0,2598606.0,6222.0,54.0,136667.0,2012-06-30,NE,602.0,1410021.0,,,,2011-07-01 00:00:00,,,,3219611.0,350450.0,45.32,17.0,2011
PAWNEE VALLEY COMMUNITY HOSPITAL (171345),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,819442.0,0.449755,2.0,10769622.0,,,465589.0,,23945528.0,20.0,2247.0,1557219.0,3768468.0,7320.0,183.0,1649703.0,2012-06-30,KS,1835.0,1192601.0,,162318.0,,2011-07-01 00:00:00,,,,4470406.0,2209621.0,75.05,20.0,2011
PAYNESVILLE AREA HOSPITAL (241349),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,481373.0,0.663848,2.0,26300192.0,,,563794.0,,39617803.0,23.0,1860.0,3504796.0,13940763.0,8395.0,435.0,481354.0,2011-09-30,MN,1072.0,3459517.0,,168434.0,,2010-10-01 00:00:00,,,,14968922.0,1231259.0,231.72,23.0,2011
PAYSON REGIONAL MED CTR (030033),General Short Term (Acute Care Hospitals),Proprietary-Corporation,10892159.0,1161624.0,0.116285,2.0,33331251.0,,11247298.0,6497209.0,,286635059.0,39.0,7095.0,7242720.0,14401640.0,14274.0,2038.0,2984640.0,2012-07-31,AZ,3903.0,5860361.0,7.0,838368.0,,2011-08-01 00:00:00,,,13969675.0,-124414716.0,47695255.0,239.7,32.0,2011
PEACE HARBOR HOSPITAL (381316),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,8130510.0,0.724071,2.0,55010094.0,,,4098479.0,,75973337.0,21.0,3511.0,8563189.0,30524855.0,7686.0,874.0,2868592.0,2012-06-30,OR,1631.0,8326936.0,,6293380.0,,2011-07-01 00:00:00,,,,7633941.0,6615483.0,389.55,21.0,2011
PEACE HAVEN ASSOCIATION (261993),Religious Non-Medical,Voluntary Nonprofit-Church,,,,1.0,1774130.0,,,,,1197365.0,8.0,1883.0,,1237499.0,2928.0,44.0,,2012-08-31,MO,924.0,,,,,2011-09-01 00:00:00,,,,92398.0,,15.25,8.0,2011
