Hospital,Hospital type,Control type,IPPS Payment amount (unadjusted),Total Inpatient DaysOutpatient Visits: Total Hospital (S3_1_C8_14),S10 DATA: Cost of Uncompensated Care (S10_C1_30),"Donations, Land Improvements",REIMBURSEMENT SETTLEMENT: Payment to cost ratio,HAC reduction adjustment amount,HVBP payment adjustment amount,Total Salaries,State,REIMBURSEMENT SETTLEMENT: Subtotal,NUMBER OF BEDS: Total Hospital,"ADJUSTED SALARIES, Subtotal Salaries",IPPS Interim payment,S10 DATA: Net Revenue from Medicaid (S10_C1_2),S10 DATA: Cost of charity care (S10_C3_23),NUMBER OF BEDS: ICU,BED DAYS: Total Hospital,Total Charges,Total Costs,S10 DATA: Total Bad Debt expense (S10_C1_26),REIMBURSEMENT SETTLEMENT: Interim payments,Total Inpatient DaysOutpatient Visits: Total Facility FTEs (S3_1_C9_27),Total Inpatient DaysOutpatient Visits: Total discharges (S3_1_C15_14),Medicare Inpatient DaysOutpatient Visits: Total Hospital (S3_1_C6_14),S10 DATA: Medicaid charges (S10_C1_6),S10 DATA: Cost To Charge Ratio (S10_C1_1),Total Liabilities,Fiscal Year Begin Date,Fiscal Year End Date,Beginning FFY
MEMORIAL HOSPITAL OF LAFAYETTE CTY (521312),General Short Term (Critical Access Hospitals),Governmental-County,,1728.0,249767.0,,,,,3750474.0,WI,2172587.0,25.0,,,581807.0,118778.0,,9125.0,19796387.0,11906385.0,365976.0,2013529.0,,350.0,1384.0,1745197.0,0.601442,1757512.0,2013-01-01 00:00:00,2013-12-31,2013
MEMORIAL HOSPITAL OF MARTINSVILLE (490079),General Short Term (Acute Care Hospitals),Proprietary-Corporation,21424471.0,21425.0,6127423.0,,,,-88889.0,38174510.0,VA,10092808.0,208.0,28192954.0,19076258.0,11201328.0,406623.0,52.0,75920.0,382704880.0,76578128.0,29327816.0,10393130.0,,5396.0,11634.0,57638462.0,0.200097,-44805546.0,2013-01-01 00:00:00,2013-12-31,2013
MEMORIAL HOSPITAL OF RHODE ISLAND (410001),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,25141050.0,20140.0,12079521.0,,,,7498.0,83432366.0,RI,10824058.0,132.0,60046310.0,23630853.0,19993053.0,3865286.0,17.0,48180.0,309853281.0,134591048.0,19540734.0,10705090.0,72.34,4769.0,7227.0,59356408.0,0.43437,38871986.0,2012-10-01 00:00:00,2013-09-30,2013
MEMORIAL HOSPITAL OF SALEM COUNTY (310091),General Short Term (Acute Care Hospitals),Proprietary-Corporation,14479748.0,14334.0,14572941.0,,,,-12850.0,20233333.0,NJ,3392640.0,110.0,21381337.0,12656414.0,6664279.0,12745608.0,12.0,40150.0,429852322.0,50598321.0,15883405.0,3399767.0,,3814.0,7951.0,78184670.0,0.117711,130035847.0,2013-01-01 00:00:00,2013-12-31,2013
MEMORIAL HOSPITAL OF SOUTH BEND  INC (150058),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,65013668.0,93344.0,19803326.0,,,,-19804.0,130402281.0,IN,16334926.0,433.0,121014922.0,56651100.0,44791463.0,8573409.0,,158045.0,1112632835.0,287339948.0,44589038.0,16189900.0,25.08,19038.0,27327.0,195994035.0,0.258252,270335000.0,2013-01-01 00:00:00,2013-12-31,2013
MEMORIAL HOSPITAL OF TAMPA (100206),General Short Term (Acute Care Hospitals),Proprietary-Corporation,10973899.0,16236.0,3227005.0,,,,-17002.0,18279488.0,FL,4384021.0,147.0,16822700.0,9315828.0,2953558.0,2062797.0,12.0,44688.0,286881775.0,50636884.0,6799638.0,4355554.0,,3678.0,7720.0,14511997.0,0.176508,40458846.0,2012-12-01 00:00:00,2013-09-30,2013
MEMORIAL HOSPITAL OF TEXAS COUNTY (370138),General Short Term (Acute Care Hospitals),Governmental-County,1005718.0,2628.0,121092.0,,,,,6704158.0,OK,648093.0,42.0,5281829.0,1138417.0,3235581.0,95937.0,,15330.0,32937688.0,11312539.0,82133.0,634319.0,,811.0,585.0,8757931.0,0.343453,1974868.0,2013-07-01 00:00:00,2014-06-30,2013
MEMORIAL HOSPITAL OF UNION COUNTY (360092),General Short Term (Acute Care Hospitals),Governmental-County,3726984.0,6111.0,4225720.0,,,,-5430.0,30281656.0,OH,3806115.0,60.0,27921932.0,3707157.0,3466610.0,1565415.0,7.0,21900.0,166951549.0,58195043.0,7792670.0,3756384.0,,1997.0,1534.0,18870887.0,0.348574,35928070.0,2013-01-01 00:00:00,2013-12-31,2013
MEMORIAL HOSPITAL PEMBROKE (100230),General Short Term (Acute Care Hospitals),Governmental-Hospital District,13127052.0,24809.0,78890906.0,,,,40781.0,49359654.0,FL,3515580.0,301.0,49242560.0,11514217.0,18254280.0,66956786.0,24.0,109865.0,668112118.0,121291578.0,65862400.0,3251893.0,,4809.0,6030.0,104004892.0,0.181544,42523566.0,2013-05-01 00:00:00,2014-04-30,2013
MEMORIAL HOSPITAL WEST (100281),General Short Term (Acute Care Hospitals),Governmental-Hospital District,39966433.0,99843.0,42678168.0,,,,60137.0,140894422.0,FL,15184451.0,384.0,134171908.0,34776943.0,55643705.0,26445155.0,32.0,140160.0,2134882635.0,332707409.0,104334840.0,14453231.0,,20139.0,18851.0,332104322.0,0.155843,-552829554.0,2013-05-01 00:00:00,2014-04-30,2013
MEMORIAL HOSPITAL-SEMINOLE (451358),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,3984.0,4198181.0,,,,,10008337.0,TX,1809648.0,25.0,,,,712799.0,,9125.0,28834205.0,25846676.0,4102152.0,1690412.0,,787.0,2360.0,5804871.0,0.896389,53797603.0,2012-10-01 00:00:00,2013-09-30,2013
MEMORIAL MEDICAL CENTER  INC. (521359),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,4327.0,1807862.0,,,,,21111959.0,WI,5080483.0,25.0,,,8455400.0,145936.0,,9125.0,83349437.0,44418363.0,3882040.0,5332437.0,,1323.0,1926.0,18262721.0,0.532917,18122456.0,2012-10-01 00:00:00,2013-09-30,2013
MEMORIAL MEDICAL CENTER (140148),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,134447424.0,101575.0,15302872.0,,,,-135196.0,175196814.0,IL,32546700.0,404.0,154105460.0,124537928.0,34307985.0,13764754.0,38.0,147460.0,1644159428.0,409594871.0,8680376.0,33246120.0,144.75,22546.0,56619.0,198169376.0,0.249121,256217596.0,2012-10-01 00:00:00,2013-09-30,2013
MEMORIAL MEDICAL CENTER (140176),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,21258854.0,20285.0,6312945.0,,,,364.0,52176824.0,IL,8094899.0,86.0,40764222.0,18613112.0,5891929.0,4132165.0,12.0,31390.0,349907431.0,108826879.0,6919669.0,8121912.0,,5347.0,9706.0,46480443.0,0.311016,88158000.0,2013-07-01 00:00:00,2014-06-30,2013
MEMORIAL MEDICAL CENTER (230110),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,8376315.0,8480.0,1725163.0,,,,-3595.0,23094139.0,MI,7287901.0,66.0,19883585.0,8011546.0,3065431.0,349382.0,6.0,24090.0,169829328.0,52400267.0,4793163.0,7295633.0,,1816.0,4482.0,21979399.0,0.308547,30423034.0,2012-10-01 00:00:00,2013-09-30,2013
MEMORIAL MEDICAL CENTER (320018),General Short Term (Acute Care Hospitals),Proprietary-Corporation,31111868.0,45437.0,9273658.0,,,,20106.0,67024388.0,NM,9998892.0,298.0,55550450.0,27512267.0,31612351.0,3680233.0,43.0,108770.0,683029960.0,144909391.0,26691155.0,9903717.0,20.0,9961.0,14199.0,160613043.0,0.212157,-233444128.0,2012-10-01 00:00:00,2013-09-30,2013
MEMORIAL MEDICAL CENTER (390110),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,63242201.0,96530.0,2670408.0,,,,-69770.0,158253011.0,PA,12471853.0,451.0,126446368.0,56732401.0,30602284.0,157916.0,30.0,162538.0,942259486.0,327391566.0,8593731.0,12580881.0,75.1,19524.0,27286.0,112472018.0,0.347454,317648411.0,2013-07-01 00:00:00,2014-06-30,2013
MEMORIAL MEDICAL CENTER (451356),General Short Term (Critical Access Hospitals),Governmental-City-County,,4919.0,3145584.0,,,,,8187342.0,TX,1243199.0,25.0,,,1579543.0,376256.0,6.0,9125.0,53088262.0,19303545.0,8148810.0,1467289.0,,1245.0,2972.0,6224294.0,0.363612,5113696.0,2013-01-01 00:00:00,2013-12-31,2013
MEMORIAL MEDICAL CENTER - LIVINGSTON (450395),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,7700103.0,10348.0,6481058.0,,,,1178.0,13180955.0,TX,2379006.0,66.0,14272987.0,7275180.0,6020980.0,1467649.0,8.0,24090.0,260992054.0,40701670.0,32328724.0,2448057.0,,2651.0,4402.0,39887751.0,0.15595,40414608.0,2013-01-01 00:00:00,2013-12-31,2013
MEMORIAL MEDICAL CENTER OF EAST TX (450211),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,26962507.0,33930.0,14753059.0,,,,-31437.0,41879529.0,TX,8590392.0,172.0,40015011.0,24653434.0,9593111.0,6565601.0,24.0,62780.0,733531009.0,109352036.0,55500934.0,8705978.0,,6462.0,16716.0,70864767.0,0.149076,141748774.0,2013-01-01 00:00:00,2013-12-31,2013
MEMORIAL MEDICAL CTR - SAN AUGUSTINE (451360),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1314.0,1159152.0,,,,,2238280.0,TX,210946.0,18.0,,,451993.0,160084.0,,6570.0,20208122.0,5537171.0,3839598.0,484835.0,,342.0,975.0,2972355.0,0.274007,7163300.0,2013-01-01 00:00:00,2013-12-31,2013
MEMORIAL REGIONAL HOSPITAL (100038),General Short Term (Acute Care Hospitals),Governmental-Hospital District,73884259.0,168623.0,330087350.0,,,,203956.0,709487879.0,FL,20548899.0,912.0,369855049.0,64196203.0,160742297.0,287677307.0,106.0,332880.0,3737754303.0,707137133.0,224406187.0,19718739.0,25.02,29369.0,27360.0,971236665.0,0.189188,1384737466.0,2013-05-01 00:00:00,2014-04-30,2013
MEMORIAL REGIONAL MEDICAL CENTER (490069),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,69235952.0,61843.0,10412294.0,,,,-19358.0,103155667.0,VA,22168411.0,224.0,104750031.0,62465540.0,17173436.0,4252956.0,24.0,81760.0,1317772805.0,269618882.0,30379981.0,21824905.0,,13460.0,30297.0,110492504.0,0.204602,141252378.0,2013-09-01 00:00:00,2014-08-31,2013
MEMORIAL SPECIALTY HOSPITAL (452031),General Long Term,Voluntary Nonprofit-Other,,6845.0,,,,,,2912098.0,TX,,26.0,,,,,,9490.0,58197850.0,9189102.0,,,,242.0,5338.0,,,-25703617.0,2013-01-01 00:00:00,2013-12-31,2013
MEMPHIS MENTAL HLTH INSTITUTE (444001),Psychiatric,Governmental-State,,16877.0,-7688304.0,,,,,12426586.0,TN,11246.0,55.0,12426586.0,,,,,20075.0,106787.0,16887669.0,,30305.0,,1563.0,1052.0,,158.143491,,2013-07-01 00:00:00,2014-06-30,2013
MENA MEDICAL CENTER (040015),General Short Term (Acute Care Hospitals),Governmental-City,3458125.0,4552.0,1652958.0,,,,-2393.0,13205660.0,AR,1891467.0,41.0,9430529.0,3616036.0,1789264.0,338589.0,6.0,14965.0,56213895.0,20559904.0,3624732.0,1862234.0,,1363.0,2209.0,7100187.0,0.365744,9207496.0,2013-01-01 00:00:00,2013-12-31,2013
MENDOCINO COAST DISTRICT HOSPITAL (051325),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,4746.0,148991.0,,,,,15383975.0,CA,4484439.0,25.0,,,39627321.0,37035.0,4.0,9125.0,88029911.0,39162100.0,1074631.0,4639529.0,,1151.0,2815.0,16941626.0,0.444873,25279297.0,2013-07-01 00:00:00,2014-06-30,2013
MENDOTA COMMUNITY HOSPITAL (141310),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,3798.0,827884.0,,,,,14512984.0,IL,3794081.0,25.0,,,1336271.0,510438.0,4.0,9125.0,57629316.0,25107513.0,1249811.0,4665534.0,,743.0,3046.0,5377751.0,0.435673,37943530.0,2013-04-01 00:00:00,2014-03-31,2013
MENDOTA MENTAL HEALTH INSTITUTE (524008),Psychiatric,Governmental-State,,89718.0,-106760.0,,,,,34046325.0,WI,,379.0,33748736.0,,,,,138335.0,66107359.0,57187001.0,,,,744.0,3430.0,,0.870995,11728606.0,2013-07-01 00:00:00,2014-06-30,2013
MENIFEE VALLEY MEDICAL CENTER (050684),General Short Term (Acute Care Hospitals),Proprietary-Corporation,8631334.0,12299.0,2287649.0,,,,-5941.0,16852273.0,CA,1010610.0,84.0,18361039.0,7349320.0,2531617.0,56278.0,10.0,30660.0,210784304.0,48097181.0,9946767.0,995077.0,,3071.0,4087.0,31254531.0,0.228182,29333756.0,2013-01-01 00:00:00,2013-12-31,2013
MENLO PARK SURGICAL HOSPITAL (050754),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,413836.0,298.0,845459.0,,,,,4086131.0,CA,1221548.0,16.0,4732811.0,363979.0,30234.0,34133.0,,5840.0,41868066.0,12518891.0,2713391.0,1202782.0,,246.0,43.0,212256.0,0.299008,592237719.0,2013-01-01 00:00:00,2013-12-31,2013
MENORAH MEDICAL CENTER (170182),General Short Term (Acute Care Hospitals),Proprietary-Corporation,21933760.0,25257.0,1199348.0,,,,-12441.0,44546806.0,KS,10228101.0,142.0,43416594.0,19419848.0,2283436.0,565078.0,16.0,51830.0,694844059.0,134498271.0,3452199.0,10102655.0,,6557.0,10238.0,14966285.0,0.193566,89449693.0,2013-06-01 00:00:00,2014-05-31,2013
MENTAL HEALTH INSTITUTE (164002),Psychiatric,Governmental-State,,9750.0,,,,,,13553780.0,IA,,36.0,,,,,,13140.0,9736517.0,15191018.0,,,,515.0,1488.0,,,,2013-07-01 00:00:00,2014-06-30,2013
MENTAL HEALTH INSTITUTE (164003),Psychiatric,Governmental-State,,15190.0,,,,,,18092970.0,IA,711.0,60.0,,,,,,21900.0,16247101.0,16605950.0,,697.0,,196.0,1666.0,,,,2013-07-01 00:00:00,2014-06-30,2013
MENTAL HEALTH INSTITUTE (164005),Psychiatric,Voluntary Nonprofit-Other,,9594.0,,,,,,7048846.0,IA,999.0,55.0,,,,,,20075.0,7603193.0,7745739.0,,946.0,,181.0,978.0,,,,2013-07-01 00:00:00,2014-06-30,2013
MENTAL HEALTH SRVCS FOR CLARK COUNTY (364040),Psychiatric,Voluntary Nonprofit-Other,,4617.0,,,,,,7824530.0,OH,,16.0,,,,,,5840.0,7510975.0,3510849.0,,,,750.0,1006.0,,,6738994.0,2013-07-01 00:00:00,2014-06-30,2013
MERCER COUNTY COMMUNITY HOSPITAL (360058),General Short Term (Acute Care Hospitals),Governmental-Hospital District,3533860.0,5398.0,2613760.0,,,,3738.0,15947649.0,OH,2393295.0,42.0,14925544.0,3658494.0,1853416.0,29165.0,5.0,15330.0,83679530.0,36063601.0,6039693.0,2356863.0,,1502.0,2058.0,9209459.0,0.430973,10664883.0,2013-04-01 00:00:00,2014-03-31,2013
MERCY ALLEN HOSPITAL (361306),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,5631.0,1796979.0,,,,,8075959.0,OH,883064.0,25.0,,,1335217.0,1192422.0,4.0,9125.0,76069383.0,21046177.0,2292708.0,1148666.0,,627.0,3142.0,9444771.0,0.276671,2936813.0,2013-01-01 00:00:00,2013-12-31,2013
MERCY CATHOLIC MEDICAL CENTER (390156),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,31712121.0,35455.0,6569043.0,,,,-82.0,60436977.0,PA,6175593.0,307.0,52827563.0,30329324.0,39111817.0,4069946.0,50.0,55567.0,835119605.0,125866605.0,17478000.0,6216266.0,110.41,8457.0,11010.0,243384022.0,0.150717,177500000.0,2013-01-01 00:00:00,2013-06-30,2013
MERCY CATHOLIC MEDICAL CENTER (390156),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,58342054.0,68493.0,11877325.0,,,,24424.0,117062207.0,PA,13462944.0,305.0,103903826.0,55465399.0,81553361.0,8375395.0,46.0,111325.0,1598133558.0,241988763.0,25329178.0,13568147.0,113.3,16342.0,20202.0,517319881.0,0.15142,86914000.0,2013-07-01 00:00:00,2014-06-30,2013
MERCY CONTINUING CARE HOSPITAL (262012),General Long Term,Voluntary Nonprofit-Other,,2868.0,,,,,,1902897.0,MO,,54.0,,,,,,9288.0,11124118.0,4853439.0,,,,112.0,1822.0,,,9118284.0,2013-02-01 00:00:00,2013-07-22,2013
MERCY FRANCISCAN WESTERN HILLS (360113),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,12570048.0,15782.0,3982121.0,,,,7840.0,22652081.0,OH,3490854.0,146.0,23724934.0,10930218.0,5850306.0,2423962.0,15.0,45698.0,251841764.0,57883361.0,7223532.0,3554450.0,,4028.0,6557.0,38392022.0,0.22984,18975246.0,2013-01-01 00:00:00,2013-11-09,2013
MERCY GENERAL HOSPITAL (050017),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,90204496.0,65631.0,14116220.0,,,,-117351.0,171870389.0,CA,24495462.0,360.0,155779531.0,84041098.0,50335325.0,9406671.0,,106718.0,2337633993.0,413793349.0,27657708.0,24108540.0,7.85,15502.0,19905.0,413998354.0,0.177014,158157156.0,2013-07-01 00:00:00,2014-06-30,2013
MERCY GILBERT MEDICAL CENTER (030119),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,34304444.0,52182.0,12105470.0,,,,15565.0,78832961.0,AZ,10669320.0,212.0,77225678.0,31134982.0,16256875.0,3469033.0,24.0,77380.0,1298363624.0,208197500.0,54102712.0,10450647.0,,13928.0,12201.0,143600390.0,0.160354,115028706.0,2013-07-01 00:00:00,2014-06-30,2013
MERCY HEALTH - FAIRFIELD HOSPITAL (360056),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,39055779.0,58639.0,10722591.0,,,,76955.0,68543340.0,OH,9278276.0,192.0,67360196.0,35312871.0,14437733.0,8600922.0,28.0,70080.0,784935671.0,185329434.0,9771273.0,9281740.0,,15720.0,18021.0,80871637.0,0.236108,53090238.0,2013-01-01 00:00:00,2013-12-31,2013
MERCY HEALTH / LOVE COUNTY (371306),General Short Term (Critical Access Hospitals),Governmental-County,,2429.0,1906700.0,,,,,7442884.0,OK,805002.0,25.0,5102912.0,,45000.0,302436.0,,9125.0,15105801.0,15690714.0,1603561.0,1044522.0,,157.0,1696.0,85000.0,1.038721,6218551.0,2013-07-01 00:00:00,2014-06-30,2013
MERCY HEALTH CENTER (370013),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,63181143.0,87221.0,16181585.0,,,,-20092.0,105607694.0,OK,27796869.0,308.0,95496486.0,57370583.0,25134096.0,10670926.0,36.0,112420.0,1257146311.0,296921693.0,23826857.0,27229399.0,,18138.0,29276.0,118936991.0,0.236187,18824015.0,2013-07-01 00:00:00,2014-06-30,2013
MERCY HEALTH SYSTEM CORPORATION (520066),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,28964998.0,27341.0,6645480.0,,,,-27422.0,203141465.0,WI,20658766.0,182.0,66539791.0,25743956.0,9005088.0,1758081.0,15.0,66430.0,701134420.0,213731447.0,16673285.0,20185677.0,17.1,7937.0,10893.0,58245187.0,0.304837,303051855.0,2013-07-01 00:00:00,2014-06-30,2013
MERCY HEALTH WEST HOSPITAL (360234),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,17841347.0,21511.0,5604658.0,,,,10371.0,33774883.0,OH,4492090.0,154.0,31963378.0,16997066.0,7381408.0,4220167.0,16.0,56210.0,298007410.0,83702608.0,5481719.0,4448022.0,3.19,5592.0,8052.0,43873543.0,0.280874,46288148.0,2013-01-01 00:00:00,2013-12-31,2013
MERCY HOSPITAL  INC. (170075),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,609473.0,1808.0,-1764.0,,,,,1292538.0,KS,168581.0,21.0,1321283.0,631021.0,90122.0,5781.0,,7665.0,3352518.0,2965897.0,,165715.0,,222.0,1347.0,192050.0,0.884677,151544.0,2012-10-01 00:00:00,2013-09-30,2013
MERCY HOSPITAL & HEALTH CARE CENTER (241350),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,2638.0,437530.0,,,,,13382705.0,MN,2653649.0,25.0,,,4032482.0,52429.0,,9125.0,45568819.0,24771900.0,708408.0,2703946.0,,692.0,1147.0,10783997.0,0.543615,17164780.0,2012-10-01 00:00:00,2013-09-30,2013
MERCY HOSPITAL & MEDICAL CENTER (140158),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,59691486.0,51686.0,11724782.0,,,,-35101.0,102751296.0,IL,12649567.0,233.0,82607369.0,58470969.0,81558101.0,4432889.0,12.0,85045.0,583593337.0,197210493.0,24017000.0,13540554.0,106.77,12353.0,18564.0,190287216.0,0.337925,136718547.0,2013-07-01 00:00:00,2014-06-30,2013
MERCY HOSPITAL (050295),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,34210374.0,48345.0,10691159.0,,,,-113830.0,98934235.0,CA,8733148.0,222.0,96864476.0,30464114.0,7128164.0,6234317.0,37.0,81030.0,992934310.0,215523022.0,21469371.0,8727901.0,,12091.0,11846.0,203641297.0,0.217057,39318862.0,2013-07-01 00:00:00,2014-06-30,2013
MERCY HOSPITAL (200008),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,26075460.0,25833.0,13307784.0,,,,78184.0,98385521.0,ME,16331153.0,155.0,72258702.0,23928344.0,20181911.0,6991944.0,7.0,56575.0,335902985.0,178085625.0,12339895.0,16364531.0,,7161.0,9888.0,44641579.0,0.53017,130635449.0,2013-01-01 00:00:00,2013-12-31,2013
MERCY HOSPITAL (220066),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,23737261.0,29932.0,1889698.0,,,,,48990564.0,MA,9417537.0,263.0,40119071.0,21789148.0,25406761.0,485466.0,37.0,47603.0,283942760.0,107587886.0,4021494.0,9311609.0,,6275.0,9229.0,73529238.0,0.378907,91605947.0,2013-01-01 00:00:00,2013-06-30,2013
MERCY HOSPITAL (220066),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,45917423.0,55462.0,1151123.0,,,,-11477.0,100544631.0,MA,22377318.0,263.0,81482817.0,41009894.0,53513225.0,494823.0,37.0,95995.0,567019340.0,221831583.0,2318440.0,21993025.0,,12226.0,15603.0,152504020.0,0.391224,79521491.0,2013-07-01 00:00:00,2014-06-30,2013
MERCY HOSPITAL (240115),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,72999606.0,76190.0,6937876.0,,,,-29693.0,133084615.0,MN,15409016.0,245.0,118433766.0,64955277.0,9243914.0,4159610.0,19.0,89425.0,1117570948.0,296507537.0,10694373.0,15201267.0,3.31,20369.0,26232.0,50885773.0,0.265314,-338108936.0,2013-01-01 00:00:00,2013-12-31,2013
MERCY HOSPITAL (351333),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,4769.0,1191422.0,,,,,7221896.0,ND,2815439.0,25.0,,,4369982.0,390888.0,,9125.0,37706272.0,21339603.0,1465273.0,2841934.0,,696.0,2578.0,8690532.0,0.565943,252458.0,2013-07-01 00:00:00,2014-06-30,2013
MERCY HOSPITAL - FORT SCOTT (170058),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,3891553.0,5882.0,1507143.0,,,,6280.0,14686199.0,KS,2978370.0,46.0,10073673.0,4177275.0,3285862.0,625377.0,,16790.0,98911968.0,29911273.0,3031516.0,2986588.0,,1526.0,3258.0,15763122.0,0.302403,-3512332.0,2013-07-01 00:00:00,2014-06-30,2013
MERCY HOSPITAL - INDEPENDENCE (170010),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,2812729.0,4254.0,1491790.0,,,,-1369.0,10375158.0,KS,1565640.0,45.0,7606430.0,2706367.0,3056452.0,682574.0,,16425.0,66197903.0,20074849.0,2745654.0,1589511.0,,1038.0,2501.0,9678356.0,0.303255,1504926.0,2013-07-01 00:00:00,2014-06-30,2013
MERCY HOSPITAL - ST. LOUIS (260020),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,106214773.0,186265.0,25588488.0,,,,-65780.0,291518671.0,MO,40086869.0,808.0,243556963.0,97411755.0,75127113.0,12260243.0,63.0,294912.0,2761318087.0,678950984.0,55284396.0,39416537.0,96.86,36596.0,39139.0,299101031.0,0.245879,54152031.0,2013-07-01 00:00:00,2014-06-30,2013
MERCY HOSPITAL - WASHINGTON (260052),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,20947018.0,21872.0,9456858.0,,,,25333.0,51377495.0,MO,13327728.0,168.0,42563970.0,19037899.0,27196797.0,4521739.0,19.0,61320.0,579899799.0,168234233.0,17398770.0,13176940.0,,6216.0,8017.0,61709251.0,0.290109,7029969.0,2013-07-01 00:00:00,2014-06-30,2013
MERCY HOSPITAL ADA (370020),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,11272693.0,13355.0,6947117.0,,,,-24677.0,27515882.0,OK,8566778.0,108.0,23375460.0,10511369.0,10166371.0,1297762.0,12.0,39420.0,176072298.0,69267050.0,14830641.0,8563200.0,,3945.0,6404.0,28005072.0,0.393401,46013265.0,2013-07-01 00:00:00,2014-06-30,2013
MERCY HOSPITAL ANDERSON (360001),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,34680042.0,51557.0,9420586.0,,,,25699.0,55534653.0,OH,7938600.0,180.0,55441838.0,31627359.0,12165486.0,7795492.0,19.0,65700.0,651419498.0,155105269.0,7408614.0,7947751.0,,13027.0,15155.0,64110843.0,0.238104,28564775.0,2013-01-01 00:00:00,2013-12-31,2013
MERCY HOSPITAL ARDMORE (370047),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,34559869.0,30246.0,10199228.0,,,,-19537.0,38184054.0,OK,13416316.0,140.0,35943820.0,31456743.0,17940898.0,7478064.0,13.0,51100.0,436008723.0,122438080.0,10545522.0,13090061.0,,8171.0,16672.0,60802498.0,0.280816,4268058.0,2013-07-01 00:00:00,2014-06-30,2013
MERCY HOSPITAL AURORA (261316),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,2600.0,1524159.0,,,,,8073782.0,MO,1802903.0,22.0,,,4748968.0,620123.0,,8030.0,38478319.0,16521320.0,2262939.0,2097868.0,,606.0,885.0,10648209.0,0.429367,1474083.0,2013-07-01 00:00:00,2014-06-30,2013
MERCY HOSPITAL BERRYVILLE (041329),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,2562.0,3429269.0,,,,,7725962.0,AR,1461229.0,25.0,,,2757236.0,1146618.0,,9125.0,44462313.0,15726068.0,6539207.0,2041788.0,,648.0,1235.0,6715539.0,0.353694,24086.0,2013-07-01 00:00:00,2014-06-30,2013
