PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
250082,01-OCT-16,30-SEP-17,Amended,DELTA REGIONAL MEDICAL CENTER           ,1400 EAST UNION STREET                  ,,GREENVILLE                              ,MS                                      ,38704-5247                              ,WASHINGTON                              ,,,,1440214,,,.3287,,,177,64605,14191,7607,29352,,741.68,,2596,1712,6471,,,,,22,142,245
250084,01-OCT-16,30-SEP-17,Amended,NATCHEZ REGIONAL MEDICAL CENTER         ,54 SOUTH SEARGENT PRENTISS              ,1488                                    ,NATCHEZ                                 ,MS                                      ,39120                                   ,ADAMS                                   ,,,,299408,,,.12,,,147,53655,8241,2795,16339,,8443,,1718,1356,4212,,,,,,234,211
250085,01-OCT-16,30-SEP-17,Settled w/Audit,MARION GENERAL HOSPITAL                 ,1560 SUMRALL                            ,630                                     ,COLUMBIA                                ,MS                                      ,39429                                   ,MARION                                  ,,,,,,,,,,49,17885,5380,194,6416,,115.43,,376,37,605,,,,,,,
250093,01-APR-17,31-MAR-18,As Submitted,BOLIVAR MEDICAL CENTER                  ,901 EAST SUNFLOWER ROAD                 ,,CLEVELAND                               ,MS                                      ,38732                                   ,BOLIVAR                                 ,,,,253459,,,.12,,,152,55480,6804,538,11704,,362.8,,1375,152,2842,869,,,,,243,
250094,01-APR-17,31-MAR-18,As Submitted,MERIT HEALTH WESLEY                     ,5001 WEST HARDY ST                      ,,HATTIESBURG                             ,MS                                      ,39402-                                  ,LAMAR                                   ,2758017,,,1017730,,,.2277,1530217,513921,132,48703,10008,6840,24876,38.75,655.86,,2232,1363,5942,,,,,,203,
250095,01-OCT-16,30-SEP-17,Settled,SOUTH SUNFLOWER COUNTY HOSPITAL         ,121 EAST BAKER STREET                   ,,INDIANOLA                               ,MS                                      ,38751-                                  ,SUNFLOWER                               ,,,,51974,,,.12,,,48,17520,2757,794,3828,,150.34,,356,316,815,,,,,,,
250096,01-JAN-17,31-DEC-17,As Submitted,CROSSGATES RIVER OAKS HOSPITAL          ,350 CROSSGATES BLVD                     ,,BRANDON                                 ,MS                                      ,39042                                   ,RANKIN                                  ,,,,46592,,,.0303,,,114,41610,3551,247,6884,,186.58,,787,161,1685,,,,,,410,
250097,01-OCT-16,30-SEP-17,As Submitted,SOUTHWEST MS REG MED CENTER             ,215 MARION AVENUE                       ,,MCCOMB                                  ,MS                                      ,39648-                                  ,PIKE                                    ,,,,948583,,,.2282,,,160,58400,7985,648,17387,,811.01,,2229,201,5304,1520,,,,,,
250099,01-OCT-16,30-SEP-17,Amended,GREENWOOD LEFLORE HOSPITAL              ,1401 RIVER ROAD                         ,1410                                    ,GREENWOOD                               ,MS                                      ,38935-1410                              ,LEFLORE                                 ,,,,1389162,,,.3329,,,173,63145,10052,5836,20407,,728.2,,2465,664,5070,,,,,29,91,385
250100,01-OCT-16,30-SEP-17,As Submitted,BAPTIST MEM HOSPITAL GOLDEN TRIANGLE    ,2520 FIFTH STREET NORTH                 ,,COLUMBUS                                ,MS                                      ,39701                                   ,LOWNDES                                 ,,,,1297375,,,.1713,,,262,95194,13099,877,26826,2.11,833.87,,3461,152,7228,1043,92,,73,,1596,
250104,01-OCT-16,30-SEP-17,Amended,JEFF ANDERSON REGIONAL MEDICAL CENTE    ,2124 14TH STREET                        ,,MERIDIAN                                ,MS                                      ,39301                                   ,LAUDERDALE                              ,20332,,,1265530,,,.1332,9304,4928,260,94900,24870,8297,48697,.23,1165.31,,4959,2361,11488,,,,,,,
250117,01-OCT-16,30-SEP-17,As Submitted,HIGHLAND COMMUNITY HOSPITAL             ,130 HIGHLAND PARKWAY                    ,,PICAYUNE                                ,MS                                      ,39466                                   ,PEARL RIVER                             ,,,,109962,,,.12,,,50,18250,2576,1508,6017,,235.95,,646,623,1669,,,,,,153,
250123,01-JAN-17,31-DEC-17,Amended,GARDEN PARK COMMUNITY HOSPITAL          ,15200 COMMUNITY ROAD                    ,,GULFPORT                                ,MS                                      ,39503-                                  ,HARRISON                                ,,,,336361,,,.1747,,,109,39785,4922,2799,13544,,350.49,,1057,490,3191,,,,,,549,
250124,01-JAN-17,31-DEC-17,As Submitted,MAGEE GENERAL HOSPITAL                  ,300 S.E. THIRD AVENUE                   ,,MAGEE                                   ,MS                                      ,39111                                   ,SIMPSON                                 ,,,,12073,,,.0255,,,44,18480,3743,137,4631,,159.79,,407,39,671,,,,,,,
250126,01-APR-17,31-MAR-18,As Submitted,NORTH OAK REGIONAL MEDICAL CENTER       ,401 GETWELL DRIVE                       ,,SENATOBIA                               ,MS                                      ,38668-                                  ,TATE                                    ,,,,21323,,,.0858,,,29,10585,900,96,1864,,106.66,,220,30,531,,,,,,126,
250127,01-OCT-16,30-SEP-17,Settled,CHOCTAW HEALTH CENTER                   ,ROUTE 7 BOX R50                         ,,PHILADELPHIA                            ,MS                                      ,39350                                   ,NESHOBA                                 ,,,,8726,,,.12,,,20,7300,251,107,866,,387,,48,23,275,,,,,,,
250128,01-JAN-17,30-APR-17,Settled,MERIT HEALTH BATESVILLE                 ,303 MEDICAL CENTER DRIVE                ,,BATESVILLE                              ,MS                                      ,38606                                   ,PANOLA                                  ,,,,30930,,,.12,,,90,10800,911,1436,3668,,196.61,,219,306,821,,,,,,52,
250128,01-MAY-17,31-DEC-17,As Submitted,MERIT HEALTH BATESVILLE                 ,303 MEDICAL CENTER DRIVE                ,,BATESVILLE                              ,MS                                      ,38606                                   ,PANOLA                                  ,,,,53857,,,.12,,,90,22050,1613,341,6297,,201.61,,411,142,1439,247,,,,,124,
250134,01-JUL-17,30-JUN-18,As Submitted,WHITFIELD MEDICAL SURGICAL CENTER       ,,157A                                    ,WHITFIELD                               ,MS                                      ,39193-                                  ,RANKIN                                  ,,,,11928,,,.12,,,32,11680,476,358,1091,,41.29,,84,45,137,,,,,,,
250136,01-JAN-17,31-DEC-17,As Submitted,MERIT HEALTH WOMANS HOSPITAL            ,1026 NORTH FLOWOOD DRIVE                ,,FLOWOOD                                 ,MS                                      ,39232                                   ,RANKIN                                  ,,,,4949,,,.12,,,33,12045,62,455,5989,,153.97,,25,136,1220,,,,,,,
250138,01-OCT-16,30-SEP-17,Settled,RIVER OAKS HOSPITAL                     ,1030 RIVER OAKS DRIVE                   ,,FLOWOOD                                 ,MS                                      ,39232                                   ,RANKIN                                  ,,,,533239,,,.2302,,,158,57670,3757,5779,19391,,503.42,,1031,889,4517,,,,,,,
250141,01-OCT-16,30-SEP-17,As Submitted,BAPTIST MEM HOSPITAL DESOTO             ,7601 SOUTHCREST                         ,,SOUTHAVEN                               ,MS                                      ,38671                                   ,DESOTO                                  ,192051,,,1653489,,,.1288,35039,17752,309,109960,29461,1573,69304,2.68,1359.91,,5882,495,15273,1978,,,,13,,554
250151,01-JAN-17,31-DEC-17,Settled,ALLIANCE HEALTH CENTER                  ,5000 HWY 39 NORTH                       ,,MERIDIAN                                ,MS                                      ,39303                                   ,LAUDERDALE                              ,,,,54516,,,.12,,,83,30295,2906,1743,6279,,,,460,341,1146,,,,1392,,2174,
250152,01-JUL-17,30-JUN-18,As Submitted,MISSISSIPPI METHODIST REHAB CENTER      ,1350 E WOODROW WILSON                   ,,JACKSON                                 ,MS                                      ,39216                                   ,HINDS                                   ,,,,,,,,,,31,11315,,,,,327.28,,,,,,,,,145,,1326
250162,01-OCT-16,30-SEP-17,As Submitted,HANCOCK MEDICAL CENTER                  ,149 DRINKWATER BLVD                     ,,BAY ST. LOUIS                           ,MS                                      ,39520                                   ,HANCOCK                                 ,,,,67547,,,.12,,,102,37230,1302,510,4133,,250.92,,361,55,1094,197,,,,,,
250163,01-JAN-17,31-DEC-17,Settled,PATIENTS CHOICE MED CNT-SMITH CNTY      ,347 MAGNOLIA DRIVE                      ,,RALEIGH                                 ,MS                                      ,39153                                   ,SMITH                                   ,,,,,,,,,,19,6935,,,2,,14.23,,,,1,,,,,,139,
250167,01-JAN-17,31-DEC-17,Amended,METHODIST H/C OLIVE BRANCH HOSPT        ,4250 BETHEL ROAD                        ,,OLIVE BRANCH                            ,MS                                      ,38654                                   ,DESOTO                                  ,,,,292538,,,.16,,,53,19345,3736,1426,7614,,316.73,,967,520,2618,,,,,,,
250168,01-JUL-17,30-JUN-18,As Submitted,UMMC-GRENADA                            ,960 AVENT DRIVE                         ,38901                                   ,GRENADA                                 ,MS                                      ,38901-                                  ,GRENADA                                 ,,,,176183,,,.12,,,49,17885,3950,1672,7865,,345.06,,979,769,2102,,,,,,,
251300,01-AUG-17,31-JUL-18,As Submitted,LACKEY MEMORIAL HOSPITAL                ,330 NORTH BRPAD STREET                  ,428                                     ,FOREST                                  ,MS                                      ,39074                                   ,SCOTT                                   ,,,,,,,,,,25,9125,2823,48,4183,,130.65,,194,20,439,99,,,,,178,
251303,01-JAN-17,31-DEC-17,As Submitted,STONE COUNTY HOSPITAL                   ,1434 E CENTRAL AVENUE                   ,,WIGGINS                                 ,MS                                      ,39577                                   ,STONE                                   ,,,,,,,,,,25,9125,5004,12,6320,,155.77,,198,6,300,,,,,,,
251304,01-OCT-16,30-SEP-17,As Submitted,TALLAHATCHIE CRITICAL ACCESS HOSPITA    ,CHURCH STREET                           ,,CHARLESTON                              ,MS                                      ,38921                                   ,TALLAHATCHIE                            ,,,,,,,,,,9,3285,4904,43,5120,,345.52,,98,15,138,,,,,,,
251305,01-OCT-16,30-SEP-17,Settled,LAWRENCE COUNTY HOSPITAL                ,1065 EAST BROAD STREET                  ,788                                     ,MONTICELLO                              ,MS                                      ,39654                                   ,LAWRENCE                                ,,,,,,,,,,25,9125,2185,8,2347,,93.37,,245,3,290,7,,,,,,
251306,01-JAN-17,31-DEC-17,Settled,PERRY COUNTY GENERAL HOSPITAL           ,206 BAY AVENUE                          ,,RICHTON                                 ,MS                                      ,39476                                   ,PERRY                                   ,,,,,,,,,,22,8030,1182,,1226,,42,,62,,73,,,,,,,
251307,01-OCT-16,30-SEP-17,Settled,NOXUBEE COUNTY HOSPITAL                 ,NOXUBEE GENERAL CRITICAL ACCESS HOS     ,480                                     ,MACON                                   ,MS                                      ,39341                                   ,NOXUBEE                                 ,,,,,,,,,,25,9125,3763,194,4316,,158.33,,359,52,530,,,,,,,
