PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
340068,01-OCT-18,30-SEP-19,As Submitted,COLUMBUS REGIONAL HEALTHCARE SYSTEM     ,500 JEFFERSON STREET                    ,,WHITEVILLE                              ,NC                                      ,28472-                                  ,COLUMBUS                                ,,,,545629,,,.1922,,,154,56210,7954,3418,18758,,506.03,,1583,1050,4492,202,,,,,,
340069,01-OCT-18,30-SEP-19,As Submitted,WAKEMED RALEIGH CAMPUS                  ,3000 NEW BERN AVENUE                    ,14465                                   ,RALEIGH                                 ,NC                                      ,27620-4465                              ,WAKE                                    ,4066799,,,3872689,,,.1873,2127606,688841,596,217540,43293,43818,177482,57.74,4570,,7995,8249,33669,1079,,,,135,,1549
340070,01-OCT-18,30-SEP-19,As Submitted,ALAMANCE REGIONAL MEDICAL CENTER        ,1240 HUFFMAN MILL ROAD                  ,202                                     ,BURLINGTON                              ,NC                                      ,27215                                   ,ALAMANCE                                ,,,,713499,,,.1368,,,176,64240,9249,7389,38961,,1297.64,,2516,2246,10818,109,,,,,869,
340071,01-OCT-18,30-SEP-19,As Submitted,HARNETT HEALTH SYSTEM                   ,800 TILGHMAN DRIVE                      ,1706                                    ,DUNN                                    ,NC                                      ,28334                                   ,HARNETT                                 ,1616213,,,577877,,,.2158,926913,805538,126,50857,6282,4633,18729,39.04,747.92,,1651,1536,5514,,,,,,,
340087,01-OCT-18,31-JAN-19,As Submitted,THE MCDOWELL HOSPITAL                   ,430 RANKIN DRIVE                        ,,MARION                                  ,NC                                      ,28752                                   ,MC DOWELL                               ,,,,40427,,,.1176,,,49,6027,931,496,2774,,243.45,,213,179,679,,,,,,,
340091,01-OCT-18,30-SEP-19,As Submitted,THE MOSES H. CONE MEMORIAL HOSPITAL     ,1200 NORTH ELM ST                       ,,GREENSBORO                              ,NC                                      ,27401-                                  ,GUILFORD                                ,3895865,,,4011344,,,.1609,1883822,1153542,724,264260,44812,39196,201563,51.15,5569.39,,10080,10180,44883,,,,,76,2394,810
340097,01-OCT-18,30-SEP-19,As Submitted,HUGH CHATHAM MEMORIAL HOSPITAL          ,100 PARKWOOD DRIVE                      ,,ELKIN                                   ,NC                                      ,28621-                                  ,SURRY                                   ,,,,196986,,,.1087,,,81,29565,4488,1929,13158,,678.84,,1157,994,3729,76,,,,,,
340099,01-OCT-18,30-SEP-19,Amended,VIDANT ROANOKE CHOWAN HOSPITAL          ,500 SOUTH ACADEMY STREET                ,,AHOSKIE                                 ,NC                                      ,27910                                   ,HERTFORD                                ,,,,312380,,,.12,,,70,25550,6898,2166,13459,,434.99,,1543,736,3274,,,,1,,1290,
340107,01-OCT-18,30-SEP-19,As Submitted,VIDANT EDGECOMBE HOSPITAL               ,111 HOSPITAL DRIVE                      ,,TARBORO                                 ,NC                                      ,27886                                   ,EDGECOMBE                               ,,,,488790,,,.1705,,,101,36865,6559,2695,14240,,434.13,,1400,876,3259,,,,,10,,58
340115,01-OCT-18,30-SEP-19,Amended,FIRSTHEALTH MOORE REGIONAL HOSPITAL     ,35 MEMORIAL DRIVE                       ,3000                                    ,PINEHURST                               ,NC                                      ,28374-                                  ,MOORE                                   ,,,,2083772,,,.0848,,,412,150380,43732,14081,104277,,3011,,10035,4144,24349,315,,,6,36,1383,282
340116,01-OCT-18,30-SEP-19,Amended,FRYE REGIONAL MEDICAL CENTER            ,420 NORTH CENTER STREET                 ,,HICKORY                                 ,NC                                      ,28601                                   ,CATAWBA                                 ,,,,260241,,,.04,,,226,82490,12560,3893,31546,,1083.84,,2922,,7258,759,574,,,,2493,164
340120,01-OCT-18,30-SEP-19,As Submitted,DUPLIN GENERAL HOSPITAL                 ,HIGHWAY 11  NORTH MAIN STREET           ,278                                     ,KENANSVILLE                             ,NC                                      ,28349                                   ,DUPLIN                                  ,,,,196801,,,.12,,,49,17885,4702,2361,10836,,330.94,,982,931,2562,,,,2,,1000,
340123,01-OCT-18,30-SEP-19,As Submitted,RANDOLPH HOSPITAL                       ,373 NORTH FAYETTEVILLE STREET           ,,ASHEBORO                                ,NC                                      ,27204-                                  ,RANDOLPH                                ,,,,238367,,,.1252,,,145,52925,3656,3276,14511,,661.51,,994,1427,5384,97,,,,,,
340127,01-OCT-18,30-SEP-19,As Submitted,GRANVILLE MEDICAL CENTER                ,1010 COLLEGE STREET                     ,947                                     ,OXFORD                                  ,NC                                      ,27565-                                  ,GRANVILLE                               ,,,,139251,,,.12,,,42,15330,2404,1089,6313,,416.98,,648,596,1857,25,,,,,,
340129,01-OCT-18,30-SEP-19,As Submitted,LAKE NORMAN REGIONAL MEDICAL CENTER     ,171 FAIRVIEW RD                         ,3250                                    ,MOORESVILLE                             ,NC                                      ,28117                                   ,IREDELL                                 ,,,,141770,,,.0439,,,123,44895,5038,2050,15750,,428.78,,1434,445,5391,,,,,,,
340131,01-OCT-18,30-SEP-19,As Submitted,CAROLINAEAST MEDICAL CENTER             ,2000 NEUSE BOULEVARD                    ,PO BOX 12                               ,NEW BERN                                ,NC                                      ,28561                                   ,CRAVEN                                  ,,,,1005716,,,.0652,,,287,104755,34729,6258,67149,,2224.68,,6656,1496,13714,,,,,13,,282
340141,01-OCT-18,30-SEP-19,As Submitted,NEW HANOVER REGIONAL MEDICAL CENTER     ,2131 S. 17TH ST                         ,9000                                    ,WILMINGTON                              ,NC                                      ,28402                                   ,NEW HANOVER                             ,6507493,,,4418350,,,.12,1562107,980427,677,247116,72906,37718,192812,74.01,5363.92,,14787,7019,35953,,,,4,78,2020,784
340142,01-OCT-18,30-SEP-19,As Submitted,CARTERET COUNTY GENERAL HOSPITAL COM    ,3500 ARENDELL STREET                    ,,MOREHEAD CITY                           ,NC                                      ,28557-                                  ,CARTERET                                ,,,,224444,,,.0474,,,99,36135,12575,3064,25591,,939.3,,2671,881,5959,,,,,,,
340144,01-OCT-18,30-SEP-19,As Submitted,DAVIS REGIONAL MEDICAL CENTER           ,218 OLD MOCKSVILLE RD                   ,PO BOX 1823                             ,STATESVILLE                             ,NC                                      ,28625                                   ,IREDELL                                 ,,,,349906,,,.2755,,,132,48180,3069,2421,13432,,308.61,,687,1165,3244,639,,,37,,371,
340151,01-OCT-18,30-SEP-19,As Submitted,HALIFAX REGIONAL MEDICAL CENTER         ,250 SMITH CHURCH ROAD                   ,1089                                    ,ROANOKE RAPIDS                          ,NC                                      ,27870-                                  ,HALIFAX                                 ,,,,422601,,,.12,,,106,38690,10291,2923,19368,,650.13,,1973,1248,4302,46,,,,,578,
340173,01-OCT-18,30-SEP-19,As Submitted,WAKE MED CARY HOSPITAL                  ,1900 KILDARE FARM ROAD                  ,,CARY                                    ,NC                                      ,27518                                   ,WAKE                                    ,,,,,,,,,,196,71540,16374,3349,55325,,1064,,3757,1073,12844,,,,,,,
340186,01-OCT-18,30-SEP-19,As Submitted,VIDANT BEAUFORT HOSPITAL                ,628 E. 12TH STREET                      ,,WASHINGTON                              ,NC                                      ,27889                                   ,,,,,284134,,,.1133,,,72,26280,7021,2105,13751,,446.24,,1439,561,2944,,,,,,687,
340188,01-OCT-18,30-SEP-19,As Submitted,CAPE FEAR VALLEY HOKE HOSPITAL          ,210 MEDICAL PAVILION DRIVE              ,,RAEFORD                                 ,NC                                      ,28376                                   ,HOKE                                    ,,,,90700,,,.12,,,41,14965,1154,533,4094,,293.01,,471,167,1491,41,,,,,,
340190,01-OCT-18,31-DEC-18,As Submitted,NOVANT HEALTH MINT HILL MEDICAL CTR     ,8201 HEALTHCARE LOOP                    ,,CHARLOTTE                               ,NC                                      ,28215-7072                              ,,,,,,,,,,,28,2576,112,71,1195,,86.52,,43,34,357,,,,,,,
341303,01-OCT-18,30-SEP-19,As Submitted,FIRSTHEALTH MONTGOMERY MEMORIAL CAH     ,520 ALLEN STREET                        ,,TROY                                    ,NC                                      ,27371                                   ,MONTGOMERY                              ,,,,,,,,,,3,1095,437,18,697,,94.91,,58,11,184,,,,,,,
341304,01-OCT-18,30-SEP-19,As Submitted,BERTIE MEMORIAL HOSPITAL                ,1403 SOUTH KING STREET                  ,,WINDSOR                                 ,NC                                      ,27983                                   ,BERTIE                                  ,,,,,,,,,,6,2190,974,63,1454,,103.78,,253,22,393,,,,,,,
341307,01-OCT-18,30-SEP-19,As Submitted,PENDER MEMORIAL HOSPITAL                ,507 E. FREMONT ST                       ,,BURGAW                                  ,NC                                      ,28425-                                  ,PENDER                                  ,,,,,,,,,,25,9125,2688,95,4186,,129.98,,176,31,356,,,,,,,
341314,01-OCT-18,30-SEP-19,As Submitted,CAH #1 - WASHINGTON                     ,958 US HIGHWAY 64 EAST                  ,,PLYMOUTH                                ,NC                                      ,27962                                   ,WASHINGTON                              ,,,,,,,,,,33,7250,232,33,413,,50.56,,55,12,111,,,,,,,
341315,01-OCT-18,30-SEP-19,As Submitted,BLADEN COUNTY HOSPITAL                  ,HIGHWAY 701                             ,398                                     ,ELIZABETHTOWN                           ,NC                                      ,28337                                   ,BLADEN                                  ,,,,,,,,,,25,9125,1205,149,3145,,313.23,,223,54,581,,,,,,,
341316,01-OCT-18,31-JAN-19,As Submitted,HIGHLANDS CASHIERS HOSPITAL             ,HIGHWAY 64E                             ,190                                     ,HIGHLANDS                               ,NC                                      ,28741-                                  ,MACON                                   ,,,,,,,,,,24,2952,706,10,1053,,84.52,,45,5,77,,,,,,,
341317,01-OCT-18,30-SEP-19,As Submitted,LIFEBRITE COMMUNITY HOPITAL OF STOK     ,1570 NC 8 & 89 HWY N                    ,10                                      ,DANBURY                                 ,NC                                      ,27016                                   ,STOKES                                  ,,,,,,,,,,25,9125,721,47,1830,,98.4,,56,19,194,18,,,,,,
341318,01-OCT-18,30-SEP-19,As Submitted,CHOWAN HOSPITAL INC.                    ,211 VIRGINIA AVENUE                     ,,EDENTON                                 ,NC                                      ,27932                                   ,CHOWAN                                  ,,,,,,,,,,25,9125,2698,1072,5756,,267.6,,661,537,1541,,,,,,,
341319,01-OCT-18,31-JAN-19,As Submitted,TRANSYLVANIA COMMUNITY HOSPITAL         ,260 HOSPITAL DRIVE                      ,1116                                    ,BREVARD                                 ,NC                                      ,28712-                                  ,TRANSYLVANIA                            ,,,,,,,,,,25,3075,870,146,1794,,249.22,,254,40,506,,,,,,,
