FY 2020 IPPS Impact File -  Final Rule (August 2019)																																																								
Provider Number	Name	Geographic Labor Market Area	Pre-Reclass Labor Market Area	Post Reclass Labor Market Area	Payment Labor Market Area (for purposes of Capital and DSH)	FIPS County Code	Region	URGEO	URSPA	RECLASS	FY 2020 Wage Index	LUGAR	Section 401 Hospital	Section 401 or LUGAR Hospitals with a MGCRB Wage Index Reclass	Section  505 Eligible	Section 505 Adjustment	Cost of Living Adjustment	Resident to Bed Ratio	RDAY	Beds	Average Daily Census	TCHOP	TCHCP	DSHPCT	DSHOPP	DSHCPP	DSH_LY	UCP_ADJ	UCP Per Claim Amount	UCP_ADJ_LY	UCP Per Claim Amount LY	Operating CCR	Capital CCR	Provider Type	HSP Rate	Bills	CASETA36	CMIV36	TACMIV36	IME_CASETA36	IME_TACMIV36	CASETA37	CMIV37	TACMIV37	IME_CASETA37	IME_TACMIV37	GAF	Capital Cost of Living Adjustment	OUT19F	COUT19F	Medicare Percentage	Low Volume Hospital Adjustment	Proxy Value Based Purchasing Adjustment Factor	Proxy Readmission Adjustment Factor	Proxy Quality Reduction	Proxy EHR Reduction
220060	Beth Israel Deaconess Hospital - Plymouth	14454	14454	14454	14454	25023	1	lurban	lurban	N	1.2868				N		1	0	0	134	96	0	0	0.2093	0.01621	0.04329	0.01621	0.000073	118.11	0.000104	185.07	0.529	0.03	0		5527	5348.38	1.5020	1.4870			5356.31	1.4985	1.4836			1.1885	1	0.0129	0.00568	0.51783	1	1.00162	0.9967	0	0
220062	Adcare Hospital Of Worcester Inc	49340	49340	14454	49340	25027	1	ourban	ourban	W	1.2868				N		1	0	0	114	105	0	0	0.5518	0.08685	0.11822	0.08685	0.000027	82.6	0.000138	415.33	0.416	0.012	0		2781	2763.02	1.0345	1.0354			2762.85	1.1152	1.1166			1.1885	1	0	0	0.48402	1	1	1.0000	0	0
220063	Lowell General Hospital	15764	15764	14454	15764	25017	1	lurban	lurban	W	1.2868				N		1	0	0	396	211	0	0	0.375	0.05038	0.0789	0.05038	0.000354	421.59	0.000448	520.19	0.412	0.036	0		6720	6595.62	1.4984	1.4900			6606.77	1.4997	1.4923			1.1885	1	0.0163	0.02028	0.37651	1	0.99688	0.9864	0	0
220065	Baystate Noble Hospital	44140	44140	44140	44140	25013	1	ourban	ourban	N	1.2868				N		1	0	0	77	29	0	0	0.3294	0.03	0	0.03	0.000058	427.37	0.000048	362	0.485	0.024	0		1113	1085.05	1.2921	1.2815			1086.33	1.2914	1.2809			1.1885	1	0.00542	0.00227	0.54923	1	1.00816	0.9921	0	0
220066	Mercy Medical Ctr	44140	44140	44140	44140	25013	1	ourban	ourban	N	1.2868				N		1	0	0	263	140	0	0	0.5189	0.08006	0.1108	0.08006	0.000082	178.68	0.000265	568.59	0.456	0.024	0		3599	3524.53	1.5191	1.5055			3530.79	1.5191	1.5061			1.1885	1	0.0058	0.00142	0.28249	1	1.00128	0.9831	0	0
220070	Melrosewakefield Healthcare	15764	15764	14454	15764	25017	1	lurban	lurban	W	1.2868				N		1	0.0051	0.0094	211	100	0.00278	0.00266	0.2005	0.01446	0.04144	0.01446	0.000164	337.25	0.000159	302.06	0.54	0.041	0		3696	3610.47	1.4126	1.4069	688.49	1.5315	3616.09	1.4094	1.4034	689.70	1.5314	1.1885	1	0.0148	0.01289	0.48903	1	0.99792	0.9730	0	0
220071	Massachusetts General Hospital	14454	14454	22	22	25025	1	ourban	rural	S	1.2868		YES		N		1	0.5432	0.6749	979	801	0.25933	0.2098	0.2696	0.02864	0	0.02864	0.0013	608.53	0.00151	701.66	0.24	0.022	7		17907	17664.33	2.2732	2.2652	2121.66	2.1924	17685.90	2.2795	2.2715	2124.26	2.1937	1.1885	1	0.12	0.16424	0.39463	1	1.00448	0.9968	0	0
220073	Morton Hospital	39300	39300	14454	39300	25005	1	lurban	lurban	W	1.2868				N		1	0	0	106	54	0	0	0.3045	0.03584	0.0636	0.03584	0.00011	312.1	0.000113	324.08	0.619	0.042	0		3089	3008.26	1.3908	1.3774			3011.92	1.3929	1.3794			1.1885	1	0.00617	0.0041	0.55166	1	0.99273	0.9898	0	0
220074	"Southcoast Hospital Group, Inc"	39300	39300	14454	39300	25005	1	lurban	lurban	W	1.2868				N		1	0	0	835	391	0	0	0.3172	0.03846	0.06634	0.03846	0.000528	302.09	0.000781	430.52	0.403	0.034	0		13617	13387.77	1.6113	1.6051			13403.22	1.6114	1.6054			1.1885	1	0.01681	0.01954	0.47055	1	0.99695	0.9700	0	0
220075	Massachusetts Eye And Ear Infirmary -	14454	14454	14454	14454	25025	1	lurban	lurban	N	1.2868				N		1	0.8535	1.5	41	13	0.38329	0.52699	0.1915	0.01299	0	0.01299	0.000128	2790.18	0.000079	1755.17	0.45	0.05	0		369	364.21	1.8752	1.8667	62.85	1.7882	364.42	1.8781	1.8699	62.87	1.7759	1.1885	1	0.02296	0.05064	0.33657	1	1	1.0000	0	0
220077	Baystate Medical Center	44140	44140	22	22	25013	1	ourban	rural	S	1.2868		YES		N		1	0.4312	0.5455	685	490	0.21096	0.16642	0.3992	0.05537	0	0.05537	0.000499	305.55	0.000951	596.65	0.421	0.031	7		13573	13374.28	1.7954	1.7869	3299.61	1.8235	13388.25	1.7984	1.7901	3302.36	1.8318	1.1885	1	0.02138	0.02022	0.3583	1	0.99759	0.9986	0	0
220080	Holy Family Hospital	15764	15764	15764	15764	25009	1	lurban	lurban	N	1.2868				N		1	0	0	335	141	0	0	0.4189	0.05944	0.08853	0.05944	0.00021	348.47	0.000291	470.42	0.549	0.041	0		4815	4692.84	1.4253	1.4140			4701.33	1.4281	1.4170			1.1885	1	0.02587	0.02197	0.43291	1	0.99877	0.9852	0	0
220083	Beth Israel Deaconess Hospital - Needham	14454	14454	14454	14454	25021	1	lurban	lurban	N	1.2868				N		1	0.0062	0.0237	58	24	0.00338	0.00671	0.084954044	0	0	0		0		0	0.594	0.046	0		1535	1453.60	1.3996	1.3877			1456.75	1.4001	1.3877			1.1885	1	0.00082	0.00076	0.61512	1	1.00211	0.9921	0	0
220084	Emerson Hospital -	15764	15764	14454	15764	25017	1	lurban	lurban	W	1.2868				N		1	0	0	119	56	0	0	0.096570867	0	0.01975	0		0		0	0.463	0.039	0		1833	1751.99	1.5116	1.4983			1755.16	1.5116	1.4984			1.1885	1	0.01378	0.01569	0.30656	1	1.00851	0.9998	0	0
220086	Beth Israel Deaconess Medical Center	14454	14454	14454	14454	25025	1	lurban	lurban	N	1.2868				N		1	0.752	0.9395	644	536	0.3442	0.3036	0.2956	0.03401	0.06169	0.03401	0.000589	411.01	0.000723	508.84	0.43	0.026	0		12028	11811.07	2.1341	2.1281	2534.70	1.9623	11823.67	2.1407	2.1340	2537.58	1.9678	1.1885	1	0.0589	0.03266	0.33688	1	0.99858	0.9846	0	0
220088	New England Baptist Hospital	14454	14454	14454	14454	25025	1	lurban	lurban	N	1.2868				N		1	0.0628	0.0874	98	62	0.03371	0.02497	0.0068	0	0	0		0		0	0.584	0.034	0		3490	3434.22	2.3478	2.3494			3453.26	2.3294	2.3292			1.1885	1	0.00659	0.00203	0.43735	1	1	1.0000	0	0
220090	Milford Regional Medical Center	49340	49340	14454	49340	25027	1	ourban	ourban	W	1.2868				N		1	0.0887	0.1523	145	76	0.04727	0.04392	0.1835	0.01169	0.03786	0.01169	0.000136	308.88	0.000137	327.9	0.543	0.041	0		3890	3754.79	1.4072	1.3966	608.72	1.4275	3760.52	1.4068	1.3964	609.64	1.4263	1.1885	1	0.00683	0.00527	0.42653	1	1.00069	0.9832	0	0
220095	Heywood Hospital -	49340	49340	14454	49340	25027	1	ourban	ourban	W	1.2868				N		1	0	0	114	37	0	0	0.3548	0.04622	0.07449	0.04622	0.000071	450.07	0.000088	550.25	0.6	0.032	0		1373	1343.80	1.2699	1.2655			1346.00	1.2676	1.2637			1.1885	1	0.00069	0	0.33076	1	1.0046	0.9990	0	0
220098	Nashoba Valley Medical Center	15764	15764	15764	15764	25017	1	lurban	lurban	N	1.2868				N		1	0	0	57	14	0	0	0.056933439	0	0	0		0		0	0.541	0.063	0		745	721.92	1.2254	1.2188			722.79	1.2281	1.2216			1.1885	1	0.00283	0.007	0.48274	1	0.99827	0.9918	0	0
220100	South Shore Hospital	14454	14454	14454	14454	25021	1	lurban	lurban	N	1.2868				N		1	0	0	368	280	0	0	0.2059	0.0155	0.04258	0.0155	0.000329	240.14	0.000348	262.38	0.517	0.02	0		11838	11596.99	1.4161	1.4097			11610.26	1.4174	1.4109			1.1885	1	0.01523	0.00178	0.43828	1	0.99944	0.9736	0	0
220101	Newton-Wellesley Hospital	15764	15764	14454	22	25017	1	ourban	rural	S	1.2868		YES	YES	N		1	0.1736	0.2596	206	128	0.09042	0.07601	0.103590445	0	0	0		0		0	0.393	0.04	7		5286	5114.09	1.5582	1.5543	764.31	1.6563	5125.77	1.5551	1.5511	766.01	1.6547	1.1885	1	0.01694	0.0282	0.31513	1	1.01418	0.9995	0	0
220105	Winchester Hospital	15764	15764	14454	15764	25017	1	lurban	lurban	W	1.2868				N		1	0.0109	0.0166	205	120	0.00594	0.0047	0.1145	0	0.02346	0		0		0	0.681	0.076	0		3795	3706.66	1.4100	1.4020	904.92	1.3254	3711.23	1.4092	1.4013	906.01	1.3294	1.1885	1	0.01811	0.03486	0.36097	1	1.01062	0.9966	0	0
220108	Beth Israel Deaconess Hospital-Milton Inc	14454	14454	14454	14454	25021	1	lurban	lurban	N	1.2868				N		1	0	0	88	56	0	0	0.091129288	0	0	0		0		0	0.433	0.035	0		2993	2918.46	1.4712	1.4603			2924.45	1.4687	1.4585			1.1885	1	0.00346	0.00372	0.57597	1	1.00624	0.9765	0	0
220110	Brigham And Women's Hospital	14454	14454	22	22	25025	1	ourban	rural	S	1.2868		YES		N		1	0.6107	0.6964	763	665	0.28748	0.21716	0.2609	0.02685	0	0.02685	0.000659	395.56	0.000961	586.82	0.252	0.025	7		13894	13661.05	2.3224	2.3085	1898.93	2.2660	13682.02	2.3368	2.3234	1902.01	2.2782	1.1885	1	0.15588	0.24054	0.32833	1	1.00188	0.9966	0	0
220111	Good Samaritan Medical Center	14454	14454	14454	14454	25021	1	lurban	lurban	N	1.2868				N		1	0.0176	0.0346	248	173	0.00957	0.00981	0.4163	0.0589	0.08796	0.0589	0.000254	378.95	0.000334	499.28	0.604	0.036	0		5555	5441.12	1.4637	1.4538	1372.92	1.3965	5447.63	1.4641	1.4542	1374.37	1.3995	1.1885	1	0.04042	0.01947	0.37849	1	0.99887	0.9829	0	0
220116	Tufts Medical Center	14454	14454	14454	14454	25025	1	lurban	lurban	N	1.2868				N		1	0.7831	1.2321	362	241	0.35632	0.41581	0.4687	0.06971	0.09956	0.06971	0.00036	638.59	0.000491	852.27	0.408	0.027	0		4477	4369.71	2.5096	2.4999	1178.85	2.1939	4376.38	2.5229	2.5130	1180.75	2.2017	1.1885	1	0.12754	0.07651	0.28987	1	1.00107	0.9926	0	0
220119	Brigham And Women's Faulkner Hospital	14454	14454	14454	14454	25025	1	lurban	lurban	N	1.2868				N		1	0.2095	0.3624	136	85	0.10811	0.10768	0.3282	0.04073	0.06872	0.04073	0.000241	553.94	0.000204	476.06	0.317	0.021	0		3507	3424.85	1.4523	1.4456	474.51	1.4197	3431.37	1.4520	1.4454	476.26	1.4259	1.1885	1	0.00566	0.00363	0.45521	1	1.00382	0.9970	0	0
220126	Norwood Hospital	14454	14454	14454	14454	25021	1	lurban	lurban	N	1.2868				N		1	0	0	154	85	0	0	0.1722	0.00986	0.03549	0.00986	0.000126	271.54	0.000112	233.96	0.598	0.054	0		3743	3665.37	1.3635	1.3515			3669.58	1.3654	1.3535			1.1885	1	0.01802	0.02294	0.49503	1	0.99659	0.9845	0	0
220135	Falmouth Hospital	12700	12700	12700	12700	25001	1	ourban	ourban	N	1.2948				N		1	0	0	95	64	0	0	0.1694	0.0094	0	0.0094	0.00007	169.52	0.000078	184.63	0.477	0.025	0		3440	3332.85	1.5180	1.5057			3339.08	1.5164	1.5044			1.1935	1	0.01961	0.00759	0.58397	1	1.00475	0.9777	0	0
220163	Umass Memorial Medical Center Inc	49340	49340	22	22	25027	1	ourban	rural	S	1.2868		YES		N		1	0.8247	0.9009	567	499	0.37233	0.28947	0.3864	0.05273	0	0.05273	0.000848	618.31	0.001137	826.27	0.336	0.019	7		11126	10902.89	1.9642	1.9502	3061.57	1.9943	10915.32	1.9693	1.9551	3065.46	2.0023	1.1885	1	0.09553	0.04861	0.31411	1	1.00238	0.9972	0	0
220171	"Lahey Hospital & Medical Center, Burlington"	15764	15764	22	22	25017	1	ourban	rural	S	1.2868		YES		N		1	0.4567	0.4091	345	298	0.22217	0.12238	0.1159	0	0	0		0		0	0.512	0.041	7		11053	10792.04	1.7928	1.7858	2674.14	1.8699	10809.15	1.7960	1.7893	2678.94	1.8721	1.1885	1	0.03843	0.04196	0.47885	1	0.99991	0.9853	0	0
220175	Metrowest Medical Center	15764	15764	14454	15764	25017	1	lurban	lurban	W	1.2868				N		1	0.1924	0.3985	247	95	0.09972	0.11902	0.3362	0.04238	0.07045	0.04238	0.00024	595.02	0.000254	575.95	0.369	0.024	0		3149	3028.10	1.5339	1.5198	724.15	1.5073	3032.54	1.5340	1.5192	725.53	1.5080	1.1885	1	0.01258	0.00719	0.37076	1	1.00368	0.9991	0	0
220176	St Vincent Hospital	49340	49340	22	22	25027	1	ourban	rural	S	1.2868		YES		N		1	0.4652	0.6075	259	190	0.22588	0.18701	0.2869	0.03221	0	0.03221	0.000151	250.88	0.000235	403.76	0.284	0.016	7		4858	4735.19	1.6126	1.6052	3135.99	1.7268	4745.24	1.6091	1.6019	3144.77	1.7251	1.1885	1	0.06528	0.02778	0.29241	1	0.99311	0.9989	0	0
220177	Nantucket Cottage Hospital	22	22	22	22	25019	1	rural	rural	N	1.2868				N		1	0	0	19	4	0	0	0.2814	0.03	0	0.03	0.000079	3376.15	0.000049	2299.21	0.424	0.076	16	8996.6	210	205.01	1.1902	1.1867			205.24	1.1903	1.1868			1.1885	1	0.0009	0.01195	0.29894	1.25	1	0.9993	0	0
230002	St Mary Mercy Hospital	19804	19804	19804	19804	26163	4	lurban	lurban	N	0.924				Y	0.0215	1	0.4997	0.7135	252	171	0.2408	0.22305	0.1662	0.00888	0.03423	0.00888	0.000173	209.21	0.000167	194.54	0.324	0.027	0		6514	6397.71	1.4782	1.4705	2847.17	1.5195	6405.00	1.4799	1.4726	2851.40	1.5174	0.9473	1	0.00212	0.00249	0.48172	1	0.99744	0.9873	0	0
230003	Spectrum Health Zeeland Community Hospital	24340	24340	34740	24340	26139	4	ourban	ourban	W	0.9169				N		1	0	0	57	18	0	0	0.1431	0	0	0		0	0.000045	760.85	0.489	0.051	0		456	435.59	1.3753	1.3645			436.54	1.3718	1.3612			0.9423	1	0.0094	0.01478	0.18488	1	1.01522	0.9989	0	0
230005	Promedica Bixby Hospital	23	23	11460	23	26091	4	rural	rural	S	0.953	LUGAR	YES	YES	N		1	0	0	88	35	0	0	0.2566	0.02596	0	0.02596	0.000096	574.88	0.000108	627.74	0.258	0.019	14	6806.39	1255	1207.50	1.5198	1.5071			1208.67	1.5143	1.5015			0.9676	1	0.00399	0.00331	0.44407	1.02379	1.00721	1.0000	0	0
230013	Pontiac General Hospital	47664	47664	47664	47664	26125	4	lurban	lurban	N	0.9725				N		1	0.3223	1.5	47	6	0.16172	0.52699	0.6332	0.03	0	0.03	0.00002	973.02	0.00002	997.61	0.157	0.006	0		136	135.28	1.2094	1.2081	31.73	1.2962	135.33	1.2101	1.2087	31.76	1.2626	0.9811	1	0.06219	0	0.17557	1	1	1.0000	1	1
230015	Three Rivers Health	23	23	23	23	26149	4	rural	rural	N	0.8574				N		1	0	0	48	8	0	0	0.3328	0.03	0	0.03	0.000065	1544.53	0.000052	1127.38	0.415	0.027	0		320	312.53	1.2764	1.2700			313.19	1.2716	1.2647			0.9	1	0	0	0.3561	1.21159	1.0116	0.9945	0	1
230017	Bronson Methodist Hospital	28020	28020	28020	28020	26077	4	ourban	ourban	N	1.011				N		1	0.1962	0.3432	415	285	0.10159	0.1017	0.4271	0.06113	0.09034	0.06113	0.00036	492.74	0.000788	1067.61	0.355	0.02	0		5858	5769.20	2.0155	2.0072	2425.35	1.9366	5774.34	2.0137	2.0054	2428.01	1.9404	1.0075	1	0.04684	0.01681	0.25801	1	0.99846	1.0000	0	0
230019	Ascension Providence Hospital	47664	47664	22420	23	26125	4	ourban	rural	S	1.0253		YES	YES	N		1	0.2891	0.3855	574	372	0.14624	0.11493	0.2453	0.02363	0	0.02363	0.000363	266.91	0.000477	334.08	0.286	0.02	7		10798	10628.75	1.7762	1.7640	4571.39	1.8301	10642.51	1.7771	1.7652	4578.11	1.8285	1.0173	1	0.01199	0.00895	0.39011	1	1.00866	0.9999	0	0
230020	Beaumont Hospital - Dearborn	19804	19804	11460	23	26163	4	ourban	rural	S	0.953		YES	YES	N		1	0.1817	0.2813	632	423	0.09444	0.08262	0.411	0.05781	0	0.05781	0.000361	306.33	0.000769	607.4	0.23	0.017	7		9092	8993.65	1.8792	1.8711	3744.04	1.9347	9003.74	1.8827	1.8747	3747.92	1.9400	0.9676	1	0.01958	0.01678	0.35845	1	1.00418	0.9843	0	0
230021	"Lakeland Hospital, St Joseph"	35660	35660	28020	35660	26021	4	ourban	ourban	W	0.9401				N		1	0.2354	0.3721	264	134	0.12067	0.11072	0.3719	0.04974	0.07822	0.04974	0.00021	403.85	0.000401	737.87	0.36	0.029	0		4230	4113.72	1.7310	1.7190	1736.13	1.7555	4120.53	1.7302	1.7180	1739.05	1.7586	0.9586	1	0.03983	0.04085	0.34798	1	1.00351	1.0000	0	0
230022	Promedica Coldwater Regional Hospital	23	23	29620	23	26023	4	rural	rural	W	0.9465				N		1	0.0698	0.1709	87	29	0.0374	0.04941	0.3266	0.0404	0	0.0404	0.000054	400.52	0.000065	437.56	0.338	0.022	7		1149	1126.37	1.2327	1.2216	271.99	1.1769	1127.92	1.2282	1.2178	272.27	1.1716	0.963	1	0	0	0.41094	1.07424	1.00377	0.9958	0	0
230024	Sinai-Grace Hospital	19804	19804	11460	23	26163	4	ourban	rural	S	0.953		YES	YES	N		1	0.5448	0.6867	345	231	0.26	0.21384	0.6322	0.10343	0	0.10343	0.000378	534.65	0.000673	846.87	0.24	0.022	7		5240	5179.58	1.5655	1.5431	1873.35	1.7306	5181.20	1.5706	1.5490	1874.23	1.7345	0.9676	1	0.0318	0.05219	0.3486	1	1.00162	0.9911	0	0
230029	St Joseph Mercy Oakland	47664	47664	22420	23	26125	4	ourban	rural	S	1.0253		YES	YES	N		1	0.2971	0.4529	369	220	0.14999	0.13634	0.2699	0.0287	0	0.0287	0.000232	280.84	0.000323	376.62	0.361	0.022	7		6537	6456.52	1.8504	1.8296	2827.49	1.7820	6466.25	1.8488	1.8284	2833.71	1.7816	1.0173	1	0.0084	0.00412	0.40365	1	1.00268	0.9950	0	0
230030	Midmichigan Medical Center-Gratiot	23	23	29620	23	26057	4	rural	rural	W	0.9465				N		1	0.1583	0	49	25	0.08279	0	0.2869	0.03221	0	0.03221	0.000071	421.71	0.000065	386.11	0.303	0.021	15	5450.24	1435	1373.85	1.4286	1.4077	185.30	1.4156	1376.48	1.4264	1.4060	185.72	1.4117	0.963	1	0	0	0.42419	1.04167	0.99429	1.0000	0	0
230031	Lake Huron Medical Center	47664	47664	47664	47664	26147	4	lurban	lurban	N	0.9725				N		1	0	0	154	44	0	0	0.2704	0.02881	0.05628	0.02881	0.000044	196.77	0.000049	212.39	0.208	0.017	0		1629	1574.55	1.7283	1.7006			1577.15	1.7249	1.6987			0.9811	1	0.01805	0.01749	0.51536	1	1.01541	0.9700	0	0
230035	Spectrum Health United Hospital	24340	24340	24340	24340	26117	4	ourban	ourban	N	0.8977				N		1	0.0753	0	42	23	0.04028	0	0.2874	0.03	0	0.03	0.000081	723.43	0.000075	636.47	0.369	0.025	0		914	883.75	1.3757	1.3608	66.22	1.3146	885.21	1.3727	1.3580	66.41	1.3189	0.9288	1	0.00203	0.0017	0.37817	1.04947	1.01783	0.9974	0	0
230036	Midmichigan Medical Center - Alpena	23	23	23	23	26007	4	rural	rural	N	0.8445				N		1	0	0	96	34	0	0	0.3022	0.03537	0	0.03537		0		0	0.414	0.021	17	7325.15	2065	1986.34	1.5361	1.5130			1991.94	1.5353	1.5133			0.8907	1	0.00713	0.00229	0.52174	1	0.99557	0.9922	0	0
230037	Hillsdale Hospital	23	23	11460	23	26059	4	rural	rural	W	0.953				N		1	0.0702	0.1969	44	15	0.03761	0.05714	0.4031	0.05618	0	0.05618	0.000076	843.23	0.000067	671.13	0.428	0.04	7		620	588.58	1.4136	1.3941	117.96	1.3878	589.77	1.4135	1.3947	118.31	1.3858	0.9676	1	0	0	0.40922	1.14091	1.01413	1.0000	0	0
230038	Spectrum Health - Butterworth Campus	24340	24340	34740	23	26081	4	ourban	rural	S	0.9169		YES	YES	N		1	0.1957	0.2792	1064	764	0.10135	0.08198	0.3648	0.04828	0	0.04828	0.000775	505.32	0.001272	819.94	0.348	0.028	7		12440	12249.18	2.0711	2.0529	8044.68	2.0934	12265.28	2.0720	2.0544	8059.92	2.0980	0.9423	1	0.08513	0.09534	0.2216	1	0.99754	0.9993	0	0
230040	Spectrum Health Pennock	24340	24340	24340	24340	26015	4	ourban	ourban	N	0.8977				N		1	0	0	49	22	0	0	0.1605	0.00796	0	0.00796		0	0.000064	650.92	0.479	0.019	14	6481.27	661	645.32	1.3564	1.3398			646.49	1.3520	1.3362			0.9288	1	0.012	0.00149	0.37855	1.11826	1.00972	0.9909	0	0
230041	Mclaren Bay Region	13020	13020	13020	13020	26017	4	ourban	ourban	N	0.9637				N		1	0.0237	0.0458	297	165	0.01287	0.01301	0.1944	0.01347	0.04015	0.01347	0.000135	167.56	0.000208	253.08	0.293	0.014	0		6609	6516.05	1.8250	1.8083	1381.69	1.8994	6520.99	1.8256	1.8083	1382.71	1.9019	0.975	1	0.01485	0.00329	0.53542	1	0.99861	0.9867	0	0
230046	University Of Michigan Health System	11460	11460	11460	11460	26161	4	ourban	ourban	N	1.0106				N		1	0.7671	0.9474	924	761	0.3501	0.30651	0.3676	0.04886	0.07728	0.04886	0.001373	997.31	0.001605	1147.07	0.313	0.024	0		10882	10712.98	2.3922	2.3680	3739.58	2.4578	10729.48	2.4105	2.3864	3747.59	2.4727	1.0072	1	0.19865	0.18603	0.25543	1	1.00138	0.9997	0	0
230047	Henry Ford Macomb Hospital	47664	47664	47664	47664	26099	4	lurban	lurban	N	0.9725				N		1	0.2982	0.6058	321	197	0.1505	0.18644	0.1659	0.00883	0.03417	0.00883	0.000235	318.8	0.00023	289.49	0.345	0.027	0		5662	5523.20	1.7593	1.7483	3458.06	1.7442	5531.79	1.7590	1.7480	3464.60	1.7393	0.9811	1	0.01444	0.01254	0.42164	1	0.99782	0.9897	0	0
230053	Henry Ford Hospital	19804	19804	47664	23	26163	4	ourban	rural	S	0.9505		YES	YES	N		1	0.8733	1.1457	673	508	0.39076	0.3817	0.4258	0.06086	0	0.06086	0.000831	772.04	0.00181	1654.69	0.337	0.022	7		8670	8522.33	2.2868	2.2741	5277.02	2.1869	8533.47	2.2892	2.2768	5283.51	2.1927	0.9658	1	0.08848	0.05822	0.28121	1	1.00064	0.9941	0	0
230054	Up Health System - Marquette	23	23	24580	23	26103	4	rural	rural	W	0.9092				N		1	0.0603	0.1457	244	103	0.0324	0.04197	0.25	0.0246	0	0.0246		0		0	0.211	0.014	17	7600.48	3383	3310.70	1.9104	1.9012	1144.90	1.9703	3316.54	1.9165	1.9076	1146.73	1.9676	0.9369	1	0.00685	0.00389	0.37613	1	0.99782	0.9977	0	0
230055	Dickinson County Memorial Hospital	23	23	23	23	26043	4	rural	rural	N	0.8445				N		1	0	0	96	23	0	0	0.2379	0.0221	0	0.0221		0		0	0.37	0.018	16	6130	923	883.37	1.5400	1.5135			884.55	1.5379	1.5125			0.8907	1	0.0139	0.00411	0.40918	1.08576	1.00505	0.9977	0	0
230058	Munson Healthcare Grayling Hospital	23	23	23	23	26039	4	rural	rural	N	0.8445				N		1	0	0	58	22	0	0	0.2654	0.02778	0	0.02778		0		0	0.333	0.011	16	6894.71	1148	1095.24	1.3903	1.3698			1097.70	1.3886	1.3685			0.8907	1	0.00053	0	0.50447	1.08561	1.00795	0.9945	0	0
230059	Saint Mary's Health Care	24340	24340	34740	23	26081	4	ourban	rural	S	0.9169		YES	YES	N		1	0.2711	0.3955	255	179	0.13774	0.11808	0.3218	0.03941	0	0.03941	0.000272	510.67	0.000447	822.89	0.398	0.034	7		4124	4032.93	1.7905	1.7721	2418.17	1.7988	4036.91	1.7942	1.7758	2421.09	1.7994	0.9423	1	0.03933	0.0495	0.27258	1	1.00328	0.9920	0	0
230066	Mercy Health Muskegon	34740	34740	34740	23	26121	4	ourban	rural	S	0.9401		YES		N		1	0.1541	0.0975	319	172	0.08068	0.0279	0.2955	0.03	0	0.03398	0.000232	330.19	0.00033	558.25	0.438	0.015	16	0	5632	5511.78	1.9603	1.9311	2494.16	2.0785	5520.90	1.9561	1.9271	2500.73	2.0761	0.9586	1	0.01948	0.00136	0.37359	1	1.00114	1.0000	0	0
230069	Saint Joseph Mercy Livingston Hospital	47664	47664	47664	47664	26093	4	lurban	lurban	N	0.9725				N		1	0.8733	1.2038	55	22	0.39076	0.40454	0.1221	0	0	0		0		0	0.412	0.032	0		1098	1059.24	1.4489	1.4356	532.77	1.4844	1060.67	1.4473	1.4339	533.97	1.4760	0.9811	1	0.01872	0.01759	0.47149	1	1.00699	0.9954	0	0
230070	Covenant Medical Center	40980	40980	47664	23	26145	4	ourban	rural	S	0.9505		YES	YES	N		1	0.0895	0.1375	458	350	0.04769	0.03957	0.3466	0.04452	0	0.04452	0.000279	247.7	0.000515	441.15	0.225	0.014	7		8587	8509.03	1.7668	1.7601	3401.23	1.7113	8514.17	1.7653	1.7591	3402.74	1.7136	0.9658	1	0.01267	0.00627	0.39479	1	0.99858	0.9914	0	0
230071	Straith Hospital For Special Surgery	47664	47664	47664	47664	26125	4	lurban	lurban	N	0.9725				N		1	0	0	34	14	0	0	0.067	0	0	0		0		0	0.49	0.044	0		770	696.97	1.3597	1.3597			756.39	1.4485	1.4489			0.9811	1	0	0	0.93665	1	1	1.0000	0	0
230072	Holland Community Hospital	24340	24340	34740	24340	26139	4	ourban	ourban	W	0.9169				N		1	0	0	173	68	0	0	0.2632	0.02732	0.05474	0.02732	0.000201	831.78	0.000189	791.77	0.299	0.029	0		2072	2029.12	1.5363	1.5254			2032.35	1.5339	1.5233			0.9423	1	0.0194	0.02949	0.23755	1	1.01555	0.9998	0	0
230075	Bronson Battle Creek Hospital	12980	12980	28020	23	26025	4	ourban	rural	S	0.9401		YES	YES	N		1	0	0	159	88	0	0	0.3108	0.03714	0	0.03714	0.000171	475.56	0.000196	498.66	0.311	0.02	7		2702	2640.92	1.6179	1.5958			2644.11	1.6176	1.5964			0.9586	1	0.00621	0.00324	0.43323	1	0.99972	0.9987	0	0
230077	Ascension St Mary's Hospital	40980	40980	47664	23	26145	4	ourban	rural	S	0.9505		YES	YES	N		1	0.0884	0.1581	197	136	0.04712	0.04563	0.2354	0.02159	0	0.02159	0.000152	310.37	0.000235	443.28	0.307	0.027	7		3527	3482.48	1.9636	1.9477	1548.82	1.7505	3485.33	1.9664	1.9523	1549.58	1.7538	0.9658	1	0.04068	0.05266	0.47948	1	1.00048	0.9932	0	0
