FY 2019 IPPS Impact File -  Correction Notice (September 2018)																																																									
Provider Number	Name	Geographic Labor Market Area	Pre-Reclass Labor Market Area	Post Reclass Labor Market Area	Payment Labor Market Area (for purposes of Capital and DSH)	SSA County Code	FIPS County Code	Region	URGEO	URSPA	RECLASS	FY 2019 Wage Index	LUGAR	Section 401 Hospital	Section 401 or LUGAR Hospitals with a MGCRB Wage Index Reclass	Section 505 Eligible	Section 505 Adjustment	Cost of Living Adjustment	Resident to Bed Ratio	RDAY	Beds	Average Daily Census	TCHOP	TCHCP	DSHPCT	DSHOPP	DSHCPP	DSH_LY	UCP_ADJ	UCP Per Claim Amount	UCP_ADJ_LY	UCP Per Claim Amount LY	Operating CCR	Capital CCR	Provider Type	HSP Rate	Bills	CASETA35	CMIV35	TACMIV35	IME_CASETA35	IME_TACMIV35	CASETA36	CMIV36	TACMIV36	IME_CASETA36	IME_TACMIV36	GAF	Capital Cost of Living Adjustment	OUT19F	COUT19F	Medicare Percentage	Low Volume Hospital Adjustment	Proxy Value Based Purchasing Adjustment Factor	Proxy Readmission Adjustment Factor	Proxy Quality Reduction	Proxy EHR Reduction
230301	Oakland Regional Hospital	47664	47664	22420	47664	23620	26125	4	lurban	lurban	W	1.0072						1	0	0	30	4	0	0	0.1078	0	0	0		0		0	0.665	0.129	0		211	209.44	1.5561	1.5473			210.24	1.5283	1.5236			1.0049	1	0.00857	0.05926	0.922	1	1	1.00	0	0
230302	Henry Ford West Bloomfield Hospital	47664	47664	22420	47664	23620	26125	4	lurban	lurban	W	1.0072						1	0	0	191	151	0	0	0.1892	0.01262	0.03906	0.01262	0.000206	459.27	0.000259	467.34	0.346	0.038	0		3546	3427.68	1.6629	1.6525			3449.76	1.6549	1.645			1.0049	1	0.03016	0.05552	0.304	1	1.00253	0.98	0	0
230303	Munson Healthcare Manistee Hospital	23	23	34740	23	23500	26101	4	rural	rural	W	0.9099						1	0	0	45	14	0	0	0.2305	0.02058	0	0.02058		0		0	0.461	0.034	16	8262.21	697	686.19	1.3468	1.3418			687.35	1.3552	1.3502			0.9374	1	0.01252	0.00922	0.508	1.17697	1.01678	0.98	0	0
240001	North Memorial Medical Center	33460	33460	33460	33460	24260	27053	6	lurban	lurban	N	1.1038						1	0.0623	0.1045	371	194	0.03345	0.02993	0.3328	0.04168	0.06971	0.04168	0.000317	423.86	0.000457	539.05	0.314	0.002	0		6770	6601.39	1.8839	1.8731	1694.64	1.6948	6615.98	1.8926	1.8813	1698.28	1.6963	1.07	1	0.04329	0	0.343	1	1.00066	1.00	0	0
240002	Essentia Health St Mary'S Medical Center	20260	20260	20260	20260	24680	27137	6	ourban	ourban	N	0.991						1	0.0388	0.052	327	209	0.02097	0.01478	0.2989	0.03469	0.0624	0.03469	0.000353	412.81	0.000457	453.21	0.385	0.019	0		7248	7190.38	2.0829	2.0663	1103.97	2.0176	7194.01	2.0895	2.0724	1104.11	2.0345	0.9938	1	0.08044	0.02219	0.424	1	1.00004	1.00	0	0
240004	Hennepin County Medical Center 1	33460	33460	33460	33460	24260	27053	6	lurban	lurban	N	1.1038						1	0.8201	1.2515	335	228	0.37057	0.42358	0.6509	0.10729	0.14089	0.10729	0.000941	1768.59	0.001202	1873.4	0.303	0.013	0		4302	4218.76	1.8991	1.8783	975.85	1.6102	4223.6	1.9214	1.9012	977.1	1.6237	1.07	1	0.09026	0.01368	0.264	1	1.00393	1.00	0	0
240006	Olmsted Medical Center	40340	40340	40340	40340	24540	27109	6	ourban	ourban	N	1.0691						1	0	0	61	13	0	0	0.3963	0.03	0	0.03	0.000141	2742.63	0.000102	1868.42	0.515	0.035	0		472	465.68	1.4056	1.4066			466.04	1.3825	1.3829			1.0468	1	0.02629	0.02086	0.151	1	1.01664	1.00	0	0
240010	Mayo Clinic Hospital Rochester	40340	40340	40340	40340	24540	27109	6	ourban	ourban	N	1.0691						1	0.4709	0.708	1079	765	0.22836	0.22116	0.1882	0.01246	0.03885	0.01246		0		0	0.407	0.021	16	8796.33	20542	20368.5	2.3999	2.394	2594.52	2.3092	20382.1	2.4089	2.4025	2598.68	2.3109	1.0468	1	0.13893	0.05135	0.383	1	1.01295	1.00	0	0
240014	Northfield Hospital	33460	33460	33460	33460	24180	27037	6	lurban	lurban	N	1.1038						1	0	0	37	12	0	0	0.177	0.01064	0	0.01064	0.00003	382.84	0.000025	278.17	0.347	0.026	0		677	661.31	1.4254	1.4201			663.07	1.4057	1.4015			1.07	1	0.0066	0.00549	0.317	1.1575	1.01577	1.00	0	0
240018	Mayo Clinic Health System - Red Wing	24	24	33460	33460	24240	27049	6	rural	lurban	L	1.077	LUGAR					1	0	0	50	12	0	0	0.2062	0.01557	0	0.01557	0.000078	888.96	0.000036	359.26	0.637	0.026	0		742	717.53	1.5737	1.5696			719.43	1.5599	1.5559			1.0521	1	0.01225	0.00209	0.401	1.12826	1.01722	1.00	0	0
240019	Essentia Health Duluth	20260	20260	20260	20260	24680	27137	6	ourban	ourban	N	0.991						1	0	0.0297	102	50	0	0.00842	0.6607	0.10931	0.14315	0.10931	0.000238	2382.37	0.000179	1456.35	0.723	0.032	0		835	823.3	1.697	1.6902			823.93	1.6988	1.6924			0.9938	1	0.42084	0.15679	0.339	1	1.00253	1.00	0	0
240020	Cambridge Medical Center	33460	33460	33460	33460	24290	27059	6	lurban	lurban	N	1.1038						1	0	0	59	21	0	0	0.3044	0.03	0	0.03	0.000072	727.77	0.00009	740.48	0.467	0.024	0		811	756.66	1.3918	1.3714			761.74	1.3819	1.363			1.07	1	0.00541	0.00153	0.305	1.10242	1.01216	1.00	0	0
240022	Sanford Worthington Medical Center	24	24	24	24	24520	27105	6	rural	rural	N	0.9013						1	0	0	48	9	0	0	0.5084	0.03	0	0.03		0		0	0.545	0.032	16	6537.47	350	337.75	1.2823	1.279			339.12	1.2654	1.2629			0.9313	1	0.00392	0.0022	0.269	1.19485	1.01669	1.00	0	0
240030	Douglas County Hospital	24	24	24	24	24200	27041	6	rural	rural	N	0.9013						1	0	0	99	33	0	0	0.1702	0.00953	0	0.00953		0		0	0.355	0.022	17	6621.55	1621	1587.3	1.8211	1.8193			1590.19	1.8013	1.7992			0.9313	1	0.00241	0.00074	0.465	1	1.0021	1.00	0	0
240036	St Cloud Hospital	41060	41060	33460	24	24720	27145	6	ourban	rural	S	1.077		YES	YES			1	0.0264	0.0399	473	309	0.01432	0.01132	0.284	0.03	0	0.03161		0		0	0.321	0.028	16	7949.25	11328	11146.6	2.044	2.0334	1269.8	1.8137	11167.3	2.0378	2.0282	1274.78	1.819	1.0521	1	0.04384	0.05102	0.408	1	1.00961	1.00	0	0
240038	United Hospital	33460	33460	33460	33460	24610	27123	6	lurban	lurban	N	1.1038						1	0.0501	0.069	317	233	0.02699	0.01966	0.2958	0.03405	0.06173	0.03405	0.000332	362.36	0.000507	474.85	0.32	0.017	0		7914	7780.6	1.896	1.8743	1607.11	1.669	7791.44	1.8965	1.8748	1609.83	1.676	1.07	1	0.0585	0.01826	0.349	1	0.9971	1.00	0	0
240040	University Medical Center-Mesabi/ Mesaba Clinics	20260	20260	20260	20260	24680	27137	6	ourban	ourban	N	0.991						1	0	0	60	32	0	0	0.4601	0.03	0	0.03	0.000076	699.62	0.000101	740.25	0.374	0.018	0		867	842.22	1.3242	1.3143			844.01	1.3268	1.3169			0.9938	1	0.14308	0.0672	0.367	1.09379	1.00138	1.00	0	0
240043	Mayo Clinic Health System - Albert Lea And Austin	24	24	24	24	24230	27047	6	rural	rural	N	0.9013						1	0	0	142	32	0	0	0.2887	0.03	0	0.03258		0		0	0.708	0.036	16	7683.33	1765	1709.24	1.4815	1.4722			1713.75	1.4619	1.4522			0.9313	1	0.0428	0.01439	0.459	1	1.00985	1.00	0	0
240044	Winona Health Services	24	24	24	24	24840	27169	6	rural	rural	N	0.9082				YES	0.0069	1	0	0	53	18	0	0	0.2306	0.0206	0	0.0206		0		0	0.598	0.046	16	7520.65	850	833.01	1.2761	1.269			834.69	1.269	1.2618			0.9362	1	0.06246	0.05602	0.451	1.13311	1.01382	0.99	0	0
240047	St Lukes Hospital	20260	20260	33460	24	24680	27137	6	ourban	rural	S	1.077		YES	YES			1	0.0337	0.0426	238	127	0.01824	0.01209	0.2898	0.03281	0	0.03281	0.000166	305.7	0.000291	467.4	0.3	0.015	7		4788	4742.07	1.8026	1.7968	613.35	1.792	4745.88	1.8025	1.7964	614.45	1.7943	1.0521	1	0.04739	0.01597	0.473	1	0.99942	0.99	0	0
240050	Fairview Lakes Medical Center	33460	33460	33460	33460	24810	27163	6	lurban	lurban	N	1.1038						1	0	0	54	23	0	0	0.21	0.01635	0	0.01635	0.000056	432.59	0.000056	369.09	0.385	0.038	0		1170	1127.8	1.5307	1.5175			1131.86	1.527	1.5126			1.07	1	0.01086	0.01579	0.345	1.07106	1.01332	1.00	0	0
240052	Lake Region Healthcare Corporation	24	24	24	24	24550	27111	6	rural	rural	N	0.9013						1	0	0	80	17	0	0	0.2006	0.01447	0	0.01447		0		0	0.381	0.02	16	5630.48	1081	1052.7	1.4797	1.4699			1054.62	1.4688	1.4589			0.9313	1	0.02251	0.00435	0.488	1.12841	1.00658	1.00	0	0
240053	Park Nicollet Methodist Hospital	33460	33460	33460	33460	24260	27053	6	lurban	lurban	N	1.1038						1	0.0835	0.1665	385	197	0.04457	0.04811	0.1834	0.01168	0.03784	0.01168	0.000272	257.95	0.000289	236.02	0.459	0.034	0		9095	8949.21	1.7053	1.6998	1402.2	1.7016	8962.77	1.7002	1.6939	1405.95	1.6976	1.07	1	0.02818	0.0204	0.427	1	1.00847	1.00	0	0
240056	Ridgeview Medical Center	33460	33460	33460	33460	24090	27019	6	lurban	lurban	N	1.1038						1	0	0	112	49	0	0	0.1236	0	0.02534	0		0		0	0.487	0.04	0		2422	2366.47	1.4676	1.4582			2369.03	1.4657	1.4546			1.07	1	0.01881	0.01718	0.327	1	1.00494	1.00	0	0
240057	Abbott Northwestern Hospital	33460	33460	33460	33460	24260	27053	6	lurban	lurban	N	1.1038						1	0.0667	0.0913	579	416	0.03577	0.0261	0.2921	0.03328	0.06093	0.03328	0.000474	316.21	0.000742	413.99	0.289	0.014	0		12766	12620.8	2.2824	2.2757	2038.52	1.9685	12633.9	2.2791	2.2723	2041.5	1.9695	1.07	1	0.07119	0.01931	0.368	1	1.00029	1.00	0	0
240059	Regina Hospital	33460	33460	33460	33460	24180	27037	6	lurban	lurban	N	1.1038						1	0	0	20	9	0	0	0.1745	0.01023	0	0.01023	0.000032	487.84	0.00003	366.74	0.497	0.041	0		531	515.08	1.4523	1.4514			515.87	1.4477	1.4456			1.07	1	0.00129	0.00134	0.37	1.17462	1.01884	1.00	0	0
240063	St Joseph'S Hospital	33460	33460	33460	33460	24610	27123	6	lurban	lurban	N	1.1038						1	0.0612	0.0882	227	148	0.03287	0.0252	0.3955	0.05461	0.08338	0.05461	0.000289	573.55	0.000447	755.49	0.331	0.026	0		4302	4209.56	1.9598	1.9421	1097.39	1.8842	4217.97	1.9671	1.9499	1101.41	1.885	1.07	1	0.06647	0.0568	0.385	1	1.00725	1.00	0	0
240064	Grand Itasca Clinic And Hospital	24	24	24	24	24300	27061	6	rural	rural	N	0.9179				YES	0.0166	1	0	0	36	12	0	0	0.2447	0.02351	0	0.02351		0		0	0.487	0.061	16	6025.05	775	756.84	1.1927	1.1848			758.36	1.1878	1.1805			0.943	1	0.0045	0.01113	0.4	1.16773	1.01356	1.00	0	0
240066	Lakeview Memorial Hospital	33460	33460	33460	33460	24810	27163	6	lurban	lurban	N	1.1038						1	0	0	68	29	0	0	0.0488	0	0	0		0		0	0.433	0.005	0		1881	1845.61	1.6249	1.622			1848.67	1.6043	1.6011			1.07	1	0.00307	0	0.42	1	1.01698	1.00	0	0
240069	Owatonna Hospital	24	24	33460	24	24730	27147	6	rural	rural	W	1.077						1	0	0	30	16	0	0	0.2447	0.02351	0	0.02351	0.000041	445.11	0.000051	472.56	0.409	0.034	0		799	776.88	1.3778	1.3697			778.27	1.3663	1.3581			1.0521	1	0.00178	0.00199	0.342	1.12758	1.01433	0.99	0	0
240071	District One Hospital	24	24	40340	33460	24650	27131	6	rural	lurban	L	1.048	LUGAR					1	0	0	26	12	0	0	0.3168	0.03	0	0.03	0.000071	1014.31	0.000065	747.08	0.499	0.033	0		570	556.05	1.2165	1.2131			557.21	1.2143	1.2109			1.0326	1	0.00277	0.00188	0.368	1.1603	1.01091	1.00	0	0
240075	Essentia Health St Joseph'S Medical Center	24	24	33460	24	24170	27035	6	rural	rural	W	1.077						1	0	0	140	45	0	0	0.2446	0.02349	0	0.02349		0		0	0.409	0.03	17	6794.47	2313	2267.96	1.5707	1.5668			2271.43	1.5649	1.5607			1.0521	1	0.01387	0.0105	0.458	1	1.01967	0.99	0	0
240076	Buffalo Hospital	33460	33460	33460	33460	24850	27171	6	lurban	lurban	N	1.1038						1	0	0	44	15	0	0	0.2227	0.01897	0	0.01897	0.00005	562.33	0.000053	511.96	0.464	0.032	0		742	716.1	1.5058	1.4964			718.84	1.487	1.4767			1.07	1	0.00373	0.00203	0.306	1.10644	1.01259	1.00	0	0
240078	Fairview Southdale Hospital	33460	33460	33460	33460	24260	27053	6	lurban	lurban	N	1.1038						1	0	0	319	181	0	0	0.1452	0	0.02984	0		0		0	0.318	0.021	0		6368	6261.03	1.9533	1.9421			6272.18	1.9534	1.9422			1.07	1	0.0492	0.03016	0.385	1	1.00339	1.00	0	0
240080	"University Of Minnesota  Medical Center, Fairview"	33460	33460	33460	33460	24260	27053	6	lurban	lurban	N	1.1038						1	0.4992	0.6816	606	438	0.24059	0.21209	0.3983	0.05519	0.084	0.05519	0.000709	866.49	0.001144	1176.23	0.275	0.018	0		7089	6992.99	2.3524	2.337	1105.01	2.2775	6999.65	2.3697	2.3537	1107.04	2.2904	1.07	1	0.21934	0.13751	0.255	1	0.99183	1.00	0	0
240084	Essentia Health Virginia	20260	20260	20260	20260	24680	27137	6	ourban	ourban	N	0.991						1	0	0	48	11	0	0	0.2985	0.03	0	0.03	0.000046	625.18	0.000048	542.61	0.535	0.016	0		592	574.28	1.4234	1.4022			575.71	1.4092	1.3892			0.9938	1	0.03178	0.00129	0.419	1.21	1.01033	0.99	0	0
240088	Carris Health Llc	24	24	41060	24	24330	27067	6	rural	rural	W	1.0054						1	0	0	93	33	0	0	0.3896	0.05339	0	0.03		0		0	0.47	0.109	17	7607.43	1346	1318.08	1.3446	1.3292			1319.72	1.3432	1.3279			1.0037	1	0.02329	0.12416	0.376	1.03523	1.00354	1.00	0	0
240093	Mayo Clinic Health System - Mankato	31860	31860	33460	31860	24060	27013	6	ourban	ourban	W	1.077						1	0.0394	0.1008	190	99	0.02129	0.02885	0.2586	0.02637	0.05376	0.02637	0.000243	521.81	0.000256	450	0.482	0.019	17	6705.45	3950	3889.74	1.6144	1.6048	517.76	1.5082	3895.12	1.6193	1.6096	519.2	1.4983	1.0521	1	0.08874	0.01885	0.429	1	1.00184	1.00	0	0
240100	Sanford Bemidji Medical Center	24	24	24	24	24030	27007	6	rural	rural	N	0.9013						1	0	0	89	37	0	0	0.4211	0.05989	0	0.03	0.000204	768.66	0.000193	623.85	0.375	0.016	17	5872.49	2437	2394.44	1.7349	1.7259			2396.8	1.7386	1.7292			0.9313	1	0.02108	0.00389	0.406	1	1.01529	1.00	0	0
240101	Essentia Health St Marys - Detroit Lakes	24	24	24	24	24020	27005	6	rural	rural	N	0.92				YES	0.0187	1	0	0	37	15	0	0	0.3249	0.03	0	0.03		0		0	0.418	0.036	16	7928.73	829	797.63	1.4648	1.4482			799.97	1.4567	1.4403			0.9445	1	0.00237	0.00286	0.371	1.13	1.01702	1.00	0	0
240104	St Francis Regional Medical Center	33460	33460	33460	33460	24690	27139	6	lurban	lurban	N	1.1038						1	0	0	80	41	0	0	0.2362	0.02175	0	0.02175	0.000089	425.59	0.000097	410.01	0.486	0.034	0		1862	1825.52	1.4207	1.4138			1828.9	1.4117	1.4062			1.07	1	0.01598	0.01117	0.299	1	1.0086	1.00	0	0
240106	Regions Hospital	33460	33460	33460	33460	24610	27123	6	lurban	lurban	N	1.1038						1	0.3487	0.4139	402	326	0.17388	0.1239	0.4266	0.06102	0.09023	0.06102	0.000687	631.55	0.000976	778.07	0.295	0.004	0		9663	9537.38	1.8673	1.8571	1069.43	1.7972	9548.22	1.8789	1.8696	1071.26	1.8091	1.07	1	0.05751	0.00097	0.371	1	0.99645	1.00	0	0
240115	Mercy Hospital	33460	33460	33460	33460	24010	27003	6	lurban	lurban	N	1.1038						1	0.0088	0.0143	254	192	0.0048	0.00404	0.251	0.02481	0.05214	0.02481	0.000423	453.76	0.000633	641.96	0.327	0.015	0		9647	9488.25	1.7375	1.7308	2587.84	1.7277	9503.23	1.7376	1.7312	2593.98	1.7226	1.07	1	0.06124	0.01708	0.365	1	1.00468	1.00	0	0
240132	Unity Hospital	33460	33460	33460	33460	24010	27003	6	lurban	lurban	N	1.1038						1	0.0023	0.0048	151	102	0.00126	0.00136	0.2628	0.02724	0.05466	0.02724		0		0	0.296	0.017	0		752	734.34	1.4582	1.4544	206.43	1.4987	735.3	1.4565	1.452	206.88	1.4931	1.07	1	0.00991	0.00316	0.355	1	1.00932	1.00	0	0
240141	Fairview Northland Regional Hospital	33460	33460	33460	33460	24700	27141	6	lurban	lurban	N	1.1038						1	0	0	34	13	0	0	0.2747	0.02969	0	0.02969	0.00004	615.8	0.000042	554.72	0.407	0.021	0		610	588.24	1.6337	1.628			591.02	1.6122	1.6044			1.07	1	0.0081	0.00224	0.318	1.16364	1.01627	1.00	0	0
240166	Mayo Clinic Health System - Fairmont	24	24	24	24	24450	27091	6	rural	rural	N	0.9013						1	0	0	59	15	0	0	0.1805	0.01121	0	0.01121		0		0	0.63	0.029	16	7365.79	668	653.15	1.3233	1.3185			654.04	1.309	1.3041			0.9313	1	0.01997	0.0037	0.52	1.16538	1.00942	0.99	0	0
240187	Hutchinson Health	24	24	33460	24	24420	27085	6	rural	rural	W	1.077						1	0	0	45	12	0	0	0.2851	0.03	0	0.03		0		0	0.511	0.034	16	7124.79	733	709.06	1.5286	1.5131			711.67	1.5156	1.5003			1.0521	1	0.01907	0.01122	0.481	1.17492	1.01259	1.00	0	0
240196	Phillips Eye Institute	33460	33460	33460	33460	24260	27053	6	lurban	lurban	N	1.1038						1	0	0	8	0	0	0	0.04444	0	0	0		0		0	0.357	0.022	0		5	5	1.3337	1.3337			5	1.3458	1.3458			1.07	1	0	0	0.578	1	1	1.00	0	1
240206	Red Lake Hospital A	24	99	99	99	24030	27007	6	rural	rural	N	1.4448						1	0	0	23	4	0	0	0.6538	0.03	0	0.03	0.000009	2587.32	0.000012	1396.92	0.467	0.021	8		10	9.86	0.8819	0.878			9.88	0.8818	0.8787			1.2866	1			0.191	1.25	1	1.00	0	1
240207	Fairview Ridges Hospital	33460	33460	33460	33460	24180	27037	6	lurban	lurban	N	1.1038						1	0	0	173	109	0	0	0.2387	0.02227	0.04952	0.02227	0.000168	405.21	0.000215	446.88	0.325	0.034	0		3571	3511.77	1.7369	1.7306			3517.75	1.723	1.716			1.07	1	0.04658	0.06625	0.313	1	1.00579	0.99	0	0
240210	Healtheast St John'S Hospital	33460	33460	33460	33460	24610	27123	6	lurban	lurban	N	1.1038						1	0.0475	0.0782	184	99	0.02561	0.02231	0.3061	0.03617	0.06395	0.03617	0.00022	506.44	0.000273	511.98	0.292	0.02	0		3581	3496.82	1.5751	1.5622	1055.19	1.6259	3505.96	1.5663	1.5542	1059.4	1.6328	1.07	1	0.02493	0.01527	0.312	1	1.0021	1.00	0	0
240213	Healtheast Woodwinds Hospital	33460	33460	33460	33460	24810	27163	6	lurban	lurban	N	1.1038						1	0	0.0025	86	53	0	0.00071	0.1712	0.0097	0	0.0097	0.000131	455.03	0.000124	385.36	0.319	0.022	0		2488	2427.01	1.8306	1.8236			2433.66	1.8051	1.7971			1.07	1	0.00153	0.00042	0.298	1	1.01373	1.00	0	0
240214	Maple Grove Hospital	33460	33460	33460	33460	24260	27053	6	lurban	lurban	N	1.1038						1	0	0	108	66	0	0	0.2794	0.03066	0.05821	0.03066	0.000134	750.31	0.000154	767.05	0.23	0.034	0		1532	1493.05	1.6557	1.6517			1496.44	1.6443	1.6402			1.07	1	0	0	0.112	1	1.01803	1.00	0	0
250001	University Of Mississippi Med Center	27140	27140	27140	27140	25240	28049	5	ourban	ourban	N	0.8117						1	0.4615	0.6505	732	542	0.22426	0.2015	0.5848	0.09365	0.12572	0.09365	0.002701	3174.55	0.002191	2160.68	0.251	0.014	0		7082	6990.19	2.0751	2.0562	1181.31	2.0188	6997.18	2.0865	2.0674	1182.5	2.0329	0.8669	1	0.071	0.03277	0.213	1	0.99347	1.00	0	0
250002	Tishomingo Health Services Inc	25	25	25	25	25700	28141	5	rural	rural	N	0.7197						1	0	0	48	6	0	0	0.1512	0.00645	0	0.00645		0	0.000009	142.1	0.517	0.032	14	5171.11	426	406.04	1.1028	1.0898			407.78	1.1051	1.0927			0.7983	1	0.00222	0.00039	0.804	1.23674	1.00484	1.00	0	0
250004	North Mississippi Medical Center	25	25	32820	25	25400	28081	5	rural	rural	W	0.8421						1	0.0462	0.0767	517	312	0.02492	0.02188	0.2963	0.03415	0	0.03415	0.000996	680.94	0.000801	465.84	0.237	0.019	17	1770.85	12583	12343.6	1.8468	1.8356	757.42	1.9071	12371.4	1.8485	1.8377	757.94	1.9125	0.889	1	0.03124	0.03201	0.529	1	0.99953	1.00	0	0
250006	Baptist Memorial Hospital Union County	25	25	25	25	25720	28145	5	rural	rural	N	0.7197						1	0	0	92	25	0	0	0.4985	0.03	0	0.03	0.000141	1115.39	0.000164	979.95	0.287	0.02	0		982	962.12	1.3292	1.3214			966.07	1.3029	1.2975			0.7983	1	0.00393	0.00326	0.373	1.04727	1.00142	1.00	0	0
250007	Merit Health Biloxi	25060	25060	25060	25060	25230	28047	5	ourban	ourban	N	0.7902						1	0	0	132	86	0	0	0.4367	0.06311	0.09246	0.06311	0.000325	1396.6	0.000344	1163.1	0.123	0.013	0		1823	1797.43	1.5575	1.5475			1799.18	1.5596	1.5493			0.8511	1	0.04115	0.07007	0.353	1	0.99801	1.00	0	0
250009	Magnolia Regional Health Center	25	25	32820	25	25010	28003	5	rural	rural	W	0.8421						1	0.1483	0.2998	151	87	0.07776	0.08829	0.2479	0.02417	0	0.02417	0.00026	466.41	0.000246	385.09	0.228	0.021	7		4830	4732.63	1.4888	1.4818	108.54	1.7165	4745.98	1.467	1.4595	108.87	1.6994	0.889	1	0.02063	0.0287	0.613	1	1.00153	0.98	0	0
250012	Alliance Healthcare System	32820	32820	32820	32820	25460	28093	5	lurban	lurban	N	0.8713						1	0	0	27	5	0	0	0.3414	0.03	0	0.03	0.000014	466.33	0.000019	501.07	0.494	0.045	16	4277.61	191	190.11	0.8529	0.8486			190.25	0.8468	0.845			0.91	1	0	0.00117	0.701	1.25	1	1.00	1	1
250017	Trace Regional Hosp And Swing Bed	25	25	25	25	25080	28017	5	rural	rural	N	0.7197						1	0	0	39	1	0	0	0.2582	0.02629	0	0.02629	0.00001	711.97	0.000012	414.65	0.576	0.025	14	3896.71	77	75	1.0488	1.036			75.05	1.0482	1.0338			0.7983	1	0.00557	0	0.744	1.25	1	1.00	1	1
250018	Jasper General Hospital	25	25	25	25	25300	28061	5	rural	rural	N	0.7197						1	0	0	20	1	0	0	0.027	0	0	0		0		0	0.301	0.024	14	13761.85	7	7	0.8874	0.8874			7	0.8895	0.8895			0.7983	1	0	0	0.138	1.25	1	1.00	1	0
250019	Memorial Hospital At Gulfport	25060	25060	25060	25060	25230	28047	5	ourban	ourban	N	0.7902						1	0	0	421	210	0	0	0.3197	0.03898	0.06688	0.03898	0.000883	1215.82	0.000913	1054.81	0.113	0.009	0		6316	6218.99	1.7534	1.7445			6228.34	1.7547	1.7456			0.8511	1	0.14173	0.15804	0.397	1	0.99794	0.99	0	0
250020	Webster General Hospital/ Swing Bed	25	25	46220	25	25770	28155	5	rural	rural	W	0.7768						1	0	0	38	11	0	0	0.2341	0.02132	0	0.02132	0.000037	444.71	0.000023	213.62	0.301	0.021	16	4139.77	658	646.26	1.0814	1.0758			647.45	1.0819	1.0769			0.8412	1	0	0	0.735	1.20576	0.99945	0.97	0	0
250025	Gilmore Memorial Hospital	25	25	25	25	25470	28095	5	rural	rural	N	0.7197						1	0	0	95	23	0	0	0.4721	0.03	0	0.03	0.000093	813.53	0.000118	771	0.174	0.019	0		889	869.09	1.3078	1.3002			871.44	1.2859	1.2783			0.7983	1	0.0175	0.03643	0.368	1.0978	1.00268	0.99	0	0
250027	Winston Medical Center & Swingbed	25	25	25	25	25790	28159	5	rural	rural	N	0.7197						1	0	0	10	3	0	0	0.1883	0.01247	0	0.01247		0		0	0.537	0.041	16	6245.02	211	209.15	0.8788	0.8774			209.29	0.8741	0.8731			0.7983	1	0	0	0.698	1.25	1	1.00	1	0
250031	Merit Health River Region	25	25	27140	25	25740	28149	5	rural	rural	W	0.7766						1	0	0	261	103	0	0	0.4847	0.07301	0	0.07301	0.000302	977.01	0.000417	1022.11	0.115	0.012	17	5654.78	2421	2381.14	1.6125	1.5936			2384.72	1.6201	1.6013			0.841	1	0.04941	0.08425	0.407	1	0.99388	0.99	0	0
250034	Baptist Memorial Hospital North Ms	25	25	32820	25	25350	28071	5	rural	rural	W	0.8421						1	0	0	204	87	0	0	0.2711	0.02895	0	0.02895	0.000253	556.02	0.000274	516.14	0.217	0.041	7		4071	3973.92	1.7744	1.7617			3984.91	1.7679	1.755			0.889	1	0.01212	0.06011	0.521	1	0.99298	1.00	0	0
250036	George Regional Health System	25	25	25	25	25190	28039	5	rural	rural	N	0.7197						1	0	0	41	12	0	0	0.4885	0.03	0	0.03	0.000079	1573.18	0.000066	935.13	0.459	0.034	16	4079.44	379	352.53	1.2877	1.2592			357.16	1.2047	1.1739			0.7983	1	0.00138	0.00169	0.367	1.17348	1.01582	1.00	0	0
250038	Merit Health Madison	27140	27140	27140	27140	25440	28089	5	ourban	ourban	N	0.8117						1	0	0	67	12	0	0	0.6786	0.03	0	0.03	0.000109	2375.44	0.000123	2108.52	0.205	0.028	0		405	388.79	1.2886	1.2515			390.27	1.2812	1.2443			0.8669	1	0.00287	0.01952	0.304	1.1872	1.00802	0.99	0	0
250040	Singing River Hospital	25060	25060	25060	25060	25290	28059	5	ourban	ourban	N	0.7902						1	0	0	350	182	0	0	0.279	0.03058	0.05812	0.03058	0.000789	1126.13	0.000593	708.37	0.167	0.014	0		5935	5849.68	1.6745	1.6689			5860.03	1.6759	1.6704			0.8511	1	0.03404	0.03664	0.398	1	0.99216	0.99	0	0
250042	Northwest Mississippi Medical Center	25	25	32820	25	25130	28027	5	rural	rural	W	0.8421						1	0	0	181	38	0	0	0.645	0.10607	0	0.10607	0.000172	1107.92	0.000242	1124.67	0.144	0.016	7		1116	1097.99	1.5089	1.4974			1100.96	1.4986	1.4876			0.889	1	0.02229	0.04361	0.397	1	1.00621	0.99	0	0
250043	Neshoba County General Hospital	25	25	25	25	25490	28099	5	rural	rural	N	0.7197						1	0	0	38	13	0	0	0.2875	0.03	0	0.03	0.00009	1198.07	0.000065	696.24	0.383	0.039	16	4072.7	596	587.75	0.9272	0.9221			588.82	0.9176	0.9131			0.7983	1	0	0	0.536	1.17712	1.01312	1.00	0	0
250044	Baptist Memorial Hospital Booneville	25	25	25	25	25580	28117	5	rural	rural	N	0.7197						1	0	0	38	10	0	0	0.1998	0.01434	0	0.01434	0.000045	667.99	0.000037	385.84	0.354	0.021	14	5930.81	508	496.84	1.2532	1.2429			497.66	1.26	1.2499			0.7983	1	0.00178	0.0006	0.747	1.22023	1	1.00	1	0
