PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
360089,01-JAN-21,31-DEC-21,As Submitted,MERCY HEALTH-TIFFIN  HOSPITAL LLC       ,45 ST LAWRENCE DRIVE                    ,,TIFFIN                                  ,OH                                      ,44883                                   ,SENECA                                  ,,,,182949,,,.1165,,,35,12775,3008,187,9873,,277.02,,871,35,2793,513,,,,,,
360090,01-JAN-21,30-SEP-21,As Submitted,ST. LUKES HOSPITAL                      ,5901 MONCLOVA ROAD                      ,,MAUMEE                                  ,OH                                      ,43537-                                  ,LUCAS                                   ,825147,,,,,,,631681,353925,161,43862,8301,527,27891,15.6,1012.92,,1747,88,6074,590,,,,,,
360091,01-JAN-21,31-DEC-21,As Submitted,MEDINA HOSPITAL                         ,1000 E. WASHINGTON STREET               ,,MEDINA                                  ,OH                                      ,44256-                                  ,MEDINA                                  ,,,,,,,,,,148,54020,10259,373,34078,,670.6,,2233,69,7276,511,,,,,,
360092,01-JAN-21,31-DEC-21,As Submitted,MEMORIAL HOSPITAL OF UNION COUNTY       ,500 LONDON AVENUE                       ,,MARYSVILLE                              ,OH                                      ,43040-                                  ,UNION                                   ,,,,64840,,,.0533,,,51,18615,2235,440,8951,,631.28,,575,60,2262,390,,,,,,
360095,01-JAN-21,31-DEC-21,As Submitted,BLANCHARD VALLEY REG. HEALTH CENTER     ,1900 SOUTH MAIN STREET                  ,,FINDLAY                                 ,OH                                      ,45840-                                  ,HANCOCK                                 ,,,,371318,,,.0703,,,141,51465,10501,799,34017,,1038.69,,2448,67,7839,1366,184,,15,,427,
360096,01-JAN-21,31-DEC-21,As Submitted,EAST LIVERPOOL CITY HOSPITAL            ,425 WEST FIFTH STREET                   ,,EAST LIVERPOOL                          ,OH                                      ,43920                                   ,COLUMBIANA                              ,1003129,,,247650,,,.12,1477439,336543,116,42340,3537,461,13569,28.18,476.37,,981,121,3864,873,7,,16,,181,
360098,01-JAN-21,31-DEC-21,As Submitted,LAKE HOSPITAL SYSTEM                    ,7590 AUBURN RD                          ,,CONCORD                                 ,OH                                      ,44077                                   ,LAKE                                    ,,,,377460,,,.0512,,,297,108405,15213,2681,54593,,1820.44,,3199,263,11426,2397,6,,4,2,255,195
360107,01-JAN-21,31-DEC-21,As Submitted,THE BELLEVUE HOSPITAL                   ,1400 W. MAIN ST.                        ,8004                                    ,BELLEVUE                                ,OH                                      ,44811-                                  ,SANDUSKY                                ,,,,90273,,,.12,,,50,18250,1426,517,5217,,308.71,,399,28,1430,342,,,,,,
360109,01-JAN-21,31-DEC-21,As Submitted,COSHOCTON REGIONAL MEDICAL CENTER       ,1460 ORANGE STREET                      ,,COSHOCTON                               ,OH                                      ,43812-2229                              ,COSHOCTON                               ,,,,115626,,,.0936,,,56,20440,2422,106,6727,,277.84,,564,30,1613,290,,,,,,
360112,01-JAN-21,31-DEC-21,As Submitted,ST VINCENT MEDICAL CENTER               ,2213 CHERRY STREET                      ,,TOLEDO                                  ,OH                                      ,43608                                   ,LUCAS                                   ,8065146,,,2587316,,,.2787,6226003,2959209,311,113515,14846,2551,83430,168.82,2306.17,,3134,548,19510,6519,,,,,,
360121,01-OCT-20,30-SEP-21,As Submitted,COMMUNITY HOSPITAL OF WILLIAMS CITY     ,433 WEST HIGH                           ,,BRYAN                                   ,OH                                      ,43506-                                  ,WILLIAMS                                ,,,,65989,,,.059,,,75,27375,1832,53,4972,,500.85,,534,15,1620,293,,,,,,
360123,01-JAN-21,31-DEC-21,As Submitted,UH ST. JOHN MEDICAL CENTER              ,29000 CENTER RIDGE ROAD                 ,,WESTLAKE                                ,OH                                      ,44145                                   ,CUYAHOGA                                ,2376185,297729,,,,,,1564053,1224685,119,43435,9144,620,27049,43.76,803.12,,2252,125,6700,620,,,,,,
360125,01-JAN-21,31-DEC-21,As Submitted,ASHTABULA COUNTY MEDICAL CENTER         ,2420 LAKE                               ,2420                                    ,ASHTABULA                               ,OH                                      ,44004-                                  ,ASHTABULA                               ,,,,311210,,,.1051,,,105,38325,6891,439,18232,,764,,1472,92,4823,763,,,,,,
360131,01-JAN-21,31-DEC-21,As Submitted,ALLIANCE COMMUNITY HOSPITAL             ,200 EAST STATE STREET                   ,,ALLIANCE                                ,OH                                      ,44601-                                  ,STARK                                   ,348963,,,49473,,,.0532,287071,259315,55,20075,1807,180,6969,9.04,577.45,,461,38,1173,154,,,,,103,
360132,01-JAN-21,31-DEC-21,As Submitted,FORT HAMILTON HOSPITAL                  ,630 EATON AVENUE                        ,,HAMILTON                                ,OH                                      ,45013-2767                              ,BUTLER                                  ,,,,466282,,,.1347,,,158,55210,7214,1328,31023,,679.99,,1454,230,6680,1565,,,,6,,265
360133,01-JAN-21,31-DEC-21,As Submitted,GRANDVIEW HOSPITAL                      ,405 GRAND AVENUE                        ,,DAYTON                                  ,OH                                      ,45405                                   ,MONTGOMERY                              ,4657187,,,1499778,,,.2281,1280171,1892748,317,115705,13090,3149,68870,106.36,1970.57,,2556,586,14462,4308,,,,,,
360137,01-JAN-21,31-DEC-21,As Submitted,UH CLEVELAND MEDICAL CENTER             ,11100 EUCLID AVENUE                     ,,CLEVELAND                               ,OH                                      ,44106-5022                              ,CUYAHOGA                                ,27379923,,,3610945,,,.1902,8161772,7629664,638,233854,33649,12889,184225,598.67,7333.75,,5173,899,30932,7910,850,,71,,1605,
360143,01-JAN-21,31-DEC-21,As Submitted,MARYMOUNT HOSPITAL                      ,12300 MCCRACKEN ROAD                    ,,GARFIELD HTS.                           ,OH                                      ,44125-                                  ,CUYAHOGA                                ,,,,353097,,,.09,,,194,70810,8995,765,33929,,740.81,,1882,141,7297,330,979,,64,,2452,
360144,01-JAN-21,31-DEC-21,As Submitted,SOUTH POINTE HOSPITAL                   ,4110 WARRENSVILLE CENTER ROAD           ,,WARRENSVILLE HEIGHTS                    ,OH                                      ,44122-                                  ,CUYAHOGA                                ,1300416,,,427624,,,.1397,1222141,799149,172,62780,7895,1901,34341,33.08,705.6,,1501,328,6850,1358,,,,,,
360145,01-JAN-21,31-DEC-21,As Submitted,UH ELYRIA MEDICAL CENTER                ,630 EAST RIVER STREET                   ,,ELYRIA                                  ,OH                                      ,44035                                   ,LORAIN                                  ,,,,424095,,,.0798,,,197,71905,9992,852,36765,,960.04,,2242,165,8063,1423,,,,,,
360147,01-OCT-20,30-SEP-21,As Submitted,MARIETTA MEMORIAL HOSPITAL              ,401 MATTHEW STREET                      ,,MARIETTA                                ,OH                                      ,43750-                                  ,WASHINGTON                              ,2255902,,,836468,,,.0954,592845,549751,188,68808,17093,608,41818,27.94,2351.59,,3611,1719,9936,,,,33,,352,
360148,01-JAN-21,31-DEC-21,As Submitted,POMERENE HOSPITAL                       ,981 WOOSTER ROAD                        ,,MILLERSBURG                             ,OH                                      ,44654                                   ,HOLMES                                  ,,,,,,,,,,41,14965,838,144,4687,,258.14,,266,22,1540,104,,,,,,
360150,01-JAN-21,31-DEC-21,As Submitted,WESTERN RESERVE HOSPITAL                ,1900 23RD STREET                        ,,CUYAHOGA FALLS                          ,OH                                      ,44223                                   ,SUMMIT                                  ,1188665,,,50842,,,.0351,780727,1422154,83,30295,3281,425,14942,37.5,728.46,,696,85,3204,327,,,,,,
360155,01-JAN-21,31-DEC-21,As Submitted,SOUTHWEST GENERAL HEALTH CENTER         ,18697 BAGLEY ROAD                       ,,MIDDLEBURG HEIGHTS                      ,OH                                      ,44130-3497                              ,CUYAHOGA                                ,,,,,,,,6987,4804,188,68620,17010,1392,53327,.5,1647.6,,3918,189,14596,1483,504,,30,,1484,220
360156,01-JAN-21,31-DEC-21,As Submitted,MEMORIAL HOSPITAL                       ,715 SOUTH TAFT AVENUE                   ,,FREMONT                                 ,OH                                      ,43420                                   ,SANDUSKY                                ,,,,62332,,,.0865,,,31,11315,1306,286,3989,,289.46,,406,18,1191,171,,,,,,
360161,01-JAN-21,31-DEC-21,As Submitted,ST. JOSEPH HEALTH CENTER                ,667 EASTLAND AVENUE                     ,,WARREN                                  ,OH                                      ,44484                                   ,TRUMBULL                                ,624503,,,524862,,,.1402,221552,209918,135,49275,7996,824,39966,7.58,674.12,,1680,155,8678,2078,,,,,,
360172,01-JAN-21,31-DEC-21,As Submitted,MERCY REGIONAL MEDICAL CENTER           ,3700 KOLBE ROAD                         ,,LORAIN                                  ,OH                                      ,44053-                                  ,LORAIN                                  ,712390,,,722224,,,.1513,456195,233828,177,64605,8537,1172,35771,8.67,809.77,,2009,214,8374,1819,599,,39,10,1160,532
360174,01-JAN-21,31-DEC-21,As Submitted,UPPER VALLEY MEDICAL CENTER             ,3130 N. COUNTY ROAD 25 A                ,,TROY                                    ,OH                                      ,45373                                   ,MIAMI                                   ,,,,329906,,,.1075,,,142,51830,6433,1142,22488,,607.61,,1493,89,5323,1006,,,,1,,152
360175,01-JAN-21,31-DEC-21,As Submitted,CLINTON MEMORIAL HOSPITAL               ,610 WEST MAIN STREET                    ,,WILMINGTON                              ,OH                                      ,45177                                   ,CLINTON                                 ,,,,172283,,,.1446,,,75,27375,1944,1842,7712,,454.17,,560,545,2223,,,,,,,
360189,01-JAN-21,31-DEC-21,As Submitted,MADISON HEALTH                          ,210 NORTH MAIN STREET                   ,,LONDON                                  ,OH                                      ,43140-                                  ,MADISON                                 ,,,,24211,,,.046,,,45,16425,1022,113,3906,,241.65,,253,27,903,95,,,,,,
360197,01-JAN-21,31-DEC-21,As Submitted,MARY RUTAN HOSPITAL                     ,205 PALMER AVENUE                       ,,BELLEFONTAINE                           ,OH                                      ,43311                                   ,LOGAN                                   ,,,,89443,,,.0997,,,39,14235,1215,369,4451,,626.76,,410,16,1270,272,,,,,,
360203,01-JAN-21,31-DEC-21,As Submitted,SOUTHEASTERN OHIO REG MED CTR           ,1341 CLARK STREET                       ,,CAMBRIDGE                               ,OH                                      ,43725                                   ,GUERNSEY                                ,,,,223466,,,.12,,,90,32850,4157,244,11757,,528.36,,855,55,2613,488,,,,,,
360218,01-JAN-21,31-DEC-21,As Submitted,LICKING MEMORIAL HOSPITAL               ,1320 WEST MAIN ST.                      ,,NEWARK                                  ,OH                                      ,43055-3699                              ,LICKING                                 ,,,,541234,,,.1257,,,219,79935,7795,1065,34169,,1522,,1996,229,8251,1947,,,,12,,148
