PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
340132,01-NOV-18,31-OCT-19,As Submitted,MARIA PARHAM MEDICAL CENTER             ,566 RUIN CREEK ROAD                     ,59                                      ,HENDERSON                               ,NC                                      ,27536-                                  ,VANCE                                   ,,,,555358,,,.1794,,,91,33215,7546,3414,16691,,588.41,,1736,1330,4069,,,,,18,92,151
340133,01-MAY-19,30-APR-20,As Submitted,MARTIN GENERAL HOSPITAL                 ,310 SOUTH MCCASKEY RD                   ,,WILLIAMSTON                             ,NC                                      ,27892                                   ,MARTIN                                  ,,,,119135,,,.1374,,,43,15738,2613,812,4909,,160.93,,524,272,1069,1,,,,,,
340141,01-OCT-18,30-SEP-19,As Submitted,NEW HANOVER REGIONAL MEDICAL CENTER     ,2131 S. 17TH ST                         ,9000                                    ,WILMINGTON                              ,NC                                      ,28402                                   ,NEW HANOVER                             ,6507493,,,4418350,,,.12,1590790,998209,677,247116,72906,37718,192812,74.01,5363.92,,14787,7019,35953,,,,4,78,2020,784
340142,01-OCT-18,30-SEP-19,As Submitted,CARTERET COUNTY GENERAL HOSPITAL COM    ,3500 ARENDELL STREET                    ,,MOREHEAD CITY                           ,NC                                      ,28557-                                  ,CARTERET                                ,,,,224444,,,.0474,,,99,36135,12575,3064,25591,,939.3,,2671,881,5959,,,,,,,
340143,01-JUL-19,30-JUN-20,Amended,CATAWBA VALLEY MEDICAL CENTER           ,810 FAIRGROVE CHURCH ROAD SE            ,,HICKORY                                 ,NC                                      ,28602-                                  ,CATAWBA                                 ,,,,1115857,,,.1958,,,203,74298,10369,11697,36550,,1337.64,,2419,3115,11068,,,,12,16,2200,122
340144,01-OCT-18,30-SEP-19,As Submitted,DAVIS REGIONAL MEDICAL CENTER           ,218 OLD MOCKSVILLE RD                   ,PO BOX 1823                             ,STATESVILLE                             ,NC                                      ,28625                                   ,IREDELL                                 ,,,,349906,,,.2755,,,132,48180,3069,2421,13432,,308.61,,687,1165,3244,639,,,37,,371,
340145,01-JAN-19,31-DEC-19,Amended,ATRIUM HEALTH LINCOLN                   ,433 MCALISTER ROAD                      ,,LINCOLNTON                              ,NC                                      ,28092                                   ,LINCOLN                                 ,,,,165637,154356,,.1217,,,101,36865,7120,3737,19838,,533.43,,1559,1236,4804,177,,,,,,
340147,01-JUL-19,30-JUN-20,Amended,NASH HOSPITALS INC                      ,2460 CURTIS ELLIS DR                    ,,ROCKY MOUNT                             ,NC                                      ,27804                                   ,NASH                                    ,,,,1791383,,,.2196,,,322,117852,19532,9354,52232,,1559,,4075,2632,11938,,,,,47,,477
340148,01-JAN-19,31-DEC-19,Amended,MEDICAL PARK HOSPITAL                   ,1900 SOUTH HAWTHORNE ROAD               ,PO BOX:                                 ,WINSTON-SALEM                           ,NC                                      ,27114-4728                              ,,,,,,,,,,,22,8030,455,129,2543,,194.58,,158,36,839,,,,,,,
340151,01-OCT-18,30-SEP-19,As Submitted,HALIFAX REGIONAL MEDICAL CENTER         ,250 SMITH CHURCH ROAD                   ,1089                                    ,ROANOKE RAPIDS                          ,NC                                      ,27870-                                  ,HALIFAX                                 ,,,,422601,,,.12,,,106,38690,10291,2923,19368,,650.13,,1973,1248,4302,46,,,,,578,
340155,01-JUL-19,30-JUN-20,Amended,DUKE REGIONAL HOSPITAL                  ,3643 NORTH ROXBORO ROAD                 ,,DURHAM                                  ,NC                                      ,27704-2763                              ,DURHAM                                  ,1858059,24695,,1147348,15249,,.1177,858875,466913,301,110166,20662,11896,69847,38.24,1695.62,,4044,2675,14315,,,,1,77,535,622
340156,01-OCT-18,30-SEP-19,As Submitted,CHEROKEE INDIAN HOSPITAL AUTHORITY      ,HOSPITAL RD CALL BOX C-268              ,,CHEROKEE                                ,NC                                      ,28719                                   ,SWAIN                                   ,,,,22379,,,.12,,,20,7300,461,632,2515,,763,,107,155,730,,,,,,,
340158,01-JAN-19,31-DEC-19,Amended,BRUNSWICK COMMUNITY HOSPITAL            ,240 HOSPITAL DRIVE NE                   ,,BOLIVIA                                 ,NC                                      ,28422                                   ,BRUNSWICK                               ,,,,341349,,,.1093,,,58,21170,6780,2590,15041,,444.4,,1853,1100,4161,,,,,,,
340159,01-JUL-19,30-JUN-20,As Submitted,PERSON MEMORIAL HOSPITAL INC            ,615 RIDGE ROAD                          ,,ROXOBORO                                ,NC                                      ,27573                                   ,PERSON                                  ,,,,31193,,,.0546,,,38,13908,1324,273,3290,,155.2,,333,95,935,,,,,,,
340166,01-JAN-19,31-DEC-19,Amended,ATRIUM HEALTH UNIVERSITY CITY           ,8800 NORTH TRYON STREET                 ,560727                                  ,CHARLOTTE                               ,NC                                      ,28256-5009                              ,MECKLENBURG                             ,,,,336706,,,.12,,,100,36500,7001,5595,29947,,810.76,,1484,1555,7011,368,,,,,,
340168,01-JAN-19,31-DEC-19,As Submitted,WILMINGTON TREATMENT CENTER INC         ,2520 TROY DRIVE                         ,,WILMINGTON                              ,NC                                      ,28401                                   ,NEW HANOVER                             ,,,,18945,,,.0252,,,92,33580,3927,,18413,,188.06,,714,,1072,87,,,,,,
340171,01-JAN-19,31-DEC-19,Amended,PRESBYTERIAN HOSPITAL MATTHEWS          ,1500 MATTHEWS TOWNSHIP PARKWAY          ,3310                                    ,MATTHEWS                                ,NC                                      ,28105                                   ,MECKLENBURG                             ,,,,253201,,,.0382,,,123,44895,15136,4579,44569,,852.23,,3295,1565,10479,,,,,,,
340173,01-OCT-18,30-SEP-19,Amended,WAKE MED CARY HOSPITAL                  ,1900 KILDARE FARM ROAD                  ,,CARY                                    ,NC                                      ,27518                                   ,WAKE                                    ,,,,,,,,,,196,71540,16374,3349,55325,,1064,,3757,1073,12844,,,,,,,
340183,01-JAN-19,31-DEC-19,Amended,PRESBYTERIAN HOSPITAL HUNTERSVILLE      ,10030 GILEAD ROAD                       ,,HUNTERSVILLE                            ,NC                                      ,28078                                   ,MECKLENBURG                             ,908550,,,200613,,,.0464,375047,172910,139,50735,8634,3659,29610,17.64,648.99,,2260,1137,9192,,,,,,,
340184,01-AUG-19,31-JUL-20,As Submitted,HAYWOOD REGIONAL MEDICAL CENTER         ,262 LEROY GEORGE DRIVE                  ,,CLYDE                                   ,NC                                      ,28721-                                  ,HAYWOOD                                 ,,,,273496,,,.0793,,,122,44652,6235,2124,15080,,717.46,,1662,644,3881,,,,,,733,
340186,01-OCT-18,30-SEP-19,As Submitted,VIDANT BEAUFORT HOSPITAL                ,628 E. 12TH STREET                      ,,WASHINGTON                              ,NC                                      ,27889                                   ,,,,,284134,,,.1133,,,72,26280,7021,2105,13751,,446.24,,1439,561,2944,,,,,,687,
340187,01-JUL-19,30-JUN-20,As Submitted,DAVIE MEDICAL CENTER                    ,329 NC HIGHWAY 801 N                    ,,BERMUDA RUN                             ,NC                                      ,27006-7905                              ,DAVIE                                   ,,,,,,,,,,50,18300,1530,196,4767,,345.51,,629,64,1965,2,,,,,,
340188,01-OCT-18,30-SEP-19,As Submitted,CAPE FEAR VALLEY HOKE HOSPITAL          ,210 MEDICAL PAVILION DRIVE              ,,RAEFORD                                 ,NC                                      ,28376                                   ,HOKE                                    ,,,,90700,,,.12,,,41,14965,1154,533,4094,,293.01,,471,167,1491,41,,,,,,
340190,01-OCT-18,31-DEC-18,Settled,NOVANT HEALTH MINT HILL MEDICAL CTR     ,8201 HEALTHCARE LOOP                    ,,CHARLOTTE                               ,NC                                      ,28215-7072                              ,,,,,,,,,,,28,2576,112,71,1195,,86.52,,43,34,357,,,,,,,
340190,01-JAN-19,31-DEC-19,Amended,NOVANT HEALTH MINT HILL MEDICAL CTR     ,8201 HEALTHCARE LOOP                    ,,CHARLOTTE                               ,NC                                      ,28215-7072                              ,,,,,,,,,,,28,10220,2432,1118,7919,,275.48,,639,455,2200,,,,,,,
341303,01-OCT-18,30-SEP-19,As Submitted,FIRSTHEALTH MONTGOMERY MEMORIAL CAH     ,520 ALLEN STREET                        ,,TROY                                    ,NC                                      ,27371                                   ,MONTGOMERY                              ,,,,,,,,,,3,1095,437,18,697,,94.91,,58,11,184,,,,,,,
341304,01-OCT-18,30-SEP-19,As Submitted,BERTIE MEMORIAL HOSPITAL                ,1403 SOUTH KING STREET                  ,,WINDSOR                                 ,NC                                      ,27983                                   ,BERTIE                                  ,,,,,,,,,,6,2190,974,63,1454,,103.78,,253,22,393,,,,,,,
341305,01-AUG-19,31-JUL-20,As Submitted,SWAIN COUNTY HOSPITAL                   ,45 PLATEAU STREET                       ,,BRYSON CITY                             ,NC                                      ,28713-                                  ,SWAIN                                   ,,,,,,,,,,24,8784,2285,189,3705,,84.02,,67,12,128,,,,,,,
341307,01-OCT-18,30-SEP-19,As Submitted,PENDER MEMORIAL HOSPITAL                ,507 E. FREMONT ST                       ,,BURGAW                                  ,NC                                      ,28425-                                  ,PENDER                                  ,,,,,,,,,,25,9125,2688,95,4186,,129.98,,176,31,356,,,,,,,
341311,01-JUL-19,30-JUN-20,Settled,CHATHAM HOSPITAL  INC                   ,475 PROGRESS BLVD                       ,,SILER CITY                              ,NC                                      ,27344                                   ,CHATHAM                                 ,,,,,,,,,,25,9150,1344,183,4840,,175,,155,77,693,,,,,,,
341314,01-OCT-18,30-SEP-19,Settled,CAH #1 - WASHINGTON                     ,958 US HIGHWAY 64 EAST                  ,,PLYMOUTH                                ,NC                                      ,27962                                   ,WASHINGTON                              ,,,,,,,,,,33,7250,245,33,413,,50.56,,56,12,111,,,,,,,
341315,01-OCT-18,30-SEP-19,Amended,BLADEN COUNTY HOSPITAL                  ,HIGHWAY 701                             ,398                                     ,ELIZABETHTOWN                           ,NC                                      ,28337                                   ,BLADEN                                  ,,,,,,,,,,25,9125,1205,149,3145,,313.23,,223,54,581,,,,,,,
341316,01-OCT-18,31-JAN-19,As Submitted,HIGHLANDS CASHIERS HOSPITAL             ,HIGHWAY 64E                             ,190                                     ,HIGHLANDS                               ,NC                                      ,28741-                                  ,MACON                                   ,,,,,,,,,,24,2952,706,10,1053,,84.52,,45,5,77,,,,,,,
341316,01-FEB-19,30-NOV-19,Amended,HIGHLANDS CASHIERS HOSPITAL             ,HIGHWAY 64E                             ,190                                     ,HIGHLANDS                               ,NC                                      ,28741                                   ,MACON                                   ,,,,,,,,,,24,7272,1677,74,2228,,121.49,,139,10,210,,,,,,,
